12,-17,14,8,11,15,9,-4,-7,16,-5,-1,-18,-3,-6,-10,2,13
14,12,13,-10,-8,7,-6,5,-11,4,9,-2,-3,-1,-16,15,18,-17
-15,14,17,-11,-12,10,-9,18,7,-6,4,5,16,-2,1,-13,-3,-8
-18,-11,-10,6,17,-4,-16,-14,15,3,2,-13,12,8,-9,7,-5,1
-10,-16,8,13,9,-18,11,-3,-5,1,-7,-14,-4,12,17,2,-15,6
13,-12,-11,-6,18,4,-8,7,16,-17,3,2,-1,-15,14,-9,10,-5
-9,3,-2,5,-4,16,-12,-17,1,15,13,7,-11,18,-10,-6,8,-14
6,-13,12,17,-15,-1,8,-7,10,-9,-14,-3,2,11,5,-18,-4,16
-11,9,15,-18,-16,17,-13,-12,-2,14,1,8,7,-10,-3,5,-6,4
16,17,-5,11,3,-15,12,10,-13,-8,-4,-7,9,-18,6,-1,-2,14
18,-10,-7,-14,-11,-12,3,-16,-15,2,5,6,-17,4,9,8,13,-1
-2,1,5,-13,-3,8,-15,-6,11,12,-9,-10,4,-17,7,18,14,-16
9,-18,-12,-7,15,-14,4,11,-1,-13,-8,3,10,6,-5,-17,16,2
11,-3,2,14,8,-7,6,-5,-16,17,-1,18,15,-4,-13,9,-10,-12
-3,6,1,10,-7,-2,5,15,-14,-4,18,13,-12,9,-8,17,-16,-11
4,-15,-8,-1,10,13,-18,3,12,-5,-17,-9,-6,16,2,-14,11,7
-14,13,11,-15,12,18,16,-10,17,8,-3,-5,-2,1,4,-7,-9,-6
-8,10,9,-16,-18,-13,14,1,-3,-2,15,17,6,-7,-11,4,-12,5
2,-1,6,18,16,-3,-17,-15,14,-12,-13,10,11,-9,8,-5,7,-4
-7,-4,-9,2,-10,-8,1,6,3,5,-16,14,-15,-12,13,11,-18,17
10,11,-16,-5,4,12,13,-18,-17,-1,-2,-6,-7,15,-14,3,9,8
-17,-5,-6,15,2,3,18,16,-10,9,12,-11,-14,13,-4,-8,1,-7
-5,-9,16,-12,1,-11,-10,14,2,7,6,4,17,-8,18,-3,-13,-15
15,8,4,-3,-6,5,-14,-2,13,-16,-18,-17,-9,7,-1,10,12,11
-4,-6,-13,1,14,2,17,-9,8,18,16,-15,3,-5,12,-11,-7,-10
5,4,-18,-2,-1,-16,-11,-13,-12,-14,7,9,8,10,-17,6,15,3
-12,5,-14,7,-2,-17,-4,9,-8,11,-10,1,18,3,16,-15,6,-13
7,15,10,16,6,-5,-1,13,18,-3,-12,11,-8,17,-2,-4,-14,-9
17,-7,-4,3,-13,9,2,-11,-6,-15,8,-18,5,-16,10,14,-1,12
-16,-8,18,-17,-9,11,10,2,5,-7,-6,15,14,-13,-12,1,4,-3
-13,-14,-17,-8,7,-10,-5,4,-18,6,-15,16,1,2,11,-12,3,9
-6,16,7,-9,-14,1,-3,12,4,13,17,-8,-10,5,-18,-2,-11,15
8,7,-15,12,-17,-9,-2,-1,6,-18,14,-4,-16,-11,3,13,5,10
3,18,-1,9,13,14,15,17,-4,-11,10,-16,-5,-6,-7,12,-8,-2
