-4,15,-13,1,8,9,-10,-5,-6,7,17,-16,3,-18,-2,12,-11,14
3,15,-1,13,-14,-12,10,-16,11,-7,-9,6,-4,5,-2,8,-18,17
17,-18,6,-9,-11,-3,15,12,4,-14,5,-8,-16,10,-7,13,-1,2
-6,-4,12,2,18,1,9,17,-7,-15,14,-3,16,-11,10,-13,-8,-5
10,15,-4,3,18,16,-12,9,-8,-1,13,7,-11,17,-2,-6,-14,-5
-6,16,-5,-14,3,1,15,-13,12,-17,18,-9,8,4,-7,-2,10,-11
8,-5,12,17,2,18,16,-1,-13,-14,15,-3,9,10,-11,-7,-4,-6
-2,1,-8,5,-4,-7,6,3,-17,-11,10,-16,-14,13,18,12,9,-15
13,15,17,-14,-8,12,10,5,-16,-7,-18,-6,-1,4,-2,9,-3,11
12,8,-10,18,7,16,-5,-2,14,3,17,-1,-15,-9,13,-6,-11,-4
12,-10,-11,-6,8,4,9,-5,-7,2,3,-1,-18,-16,17,14,-15,13
-17,3,-2,-9,-12,7,-6,18,4,15,14,5,-16,-11,-10,13,1,-8
-18,16,4,-3,9,17,8,-7,-5,-12,-14,10,-15,11,13,-2,-6,1
6,5,18,-10,-2,-1,14,-17,13,4,-12,11,-9,-7,16,-15,8,-3
-13,-15,17,-18,-6,5,9,12,-7,-11,10,-8,1,16,2,-14,-3,4
7,-13,6,-16,18,-3,-1,-9,8,-12,14,10,2,-11,17,4,-15,-5
-3,15,1,-10,14,-11,13,16,17,4,6,-18,-7,-5,-2,-8,-9,12
15,7,-5,-8,3,17,-2,4,13,14,-12,11,-9,-10,-1,-18,-6,16
3,-7,-1,-15,-11,10,2,-18,-13,-6,5,-17,9,-16,4,14,12,8
10,-7,12,-11,-17,8,2,-6,18,-1,4,-3,-15,-16,13,14,5,-9
-8,-13,-9,-14,-17,7,-6,1,3,-16,12,-11,2,4,18,10,5,-15
6,17,-16,8,-12,-1,13,-4,-11,-14,9,5,-7,10,18,3,-2,-15
11,-14,6,16,-12,-3,9,15,-7,-13,-1,5,10,2,-8,-4,-18,17
8,-17,-12,9,13,-11,-14,-1,-4,15,6,3,-5,7,-10,-18,2,16
10,-8,-12,5,-4,-18,-11,2,-13,-1,7,3,9,15,-14,-17,16,6
18,11,6,-16,-7,-3,5,9,-8,-13,-2,17,10,15,-14,4,-12,-1
-7,16,11,8,14,10,1,-4,15,-6,-3,18,-17,-5,-9,-2,13,-12
5,6,13,8,-1,-2,-14,-4,16,17,15,18,-3,7,-11,-9,-10,-12
-3,16,1,-12,10,-15,13,-14,17,-5,-18,4,-7,8,6,-2,-9,11
15,7,-9,10,-18,-17,-2,-14,3,-4,-13,-16,11,8,-1,12,6,5
-13,16,8,5,-4,15,14,-3,17,-11,10,18,1,-7,-6,-2,-9,-12
7,17,5,-10,-3,11,-1,-16,13,4,-6,14,-9,-12,18,8,-2,-15
18,3,-2,11,14,9,17,13,-6,-12,-4,10,-8,-5,16,-15,-7,-1
-16,7,-18,8,-12,-13,-2,-4,-17,14,15,5,6,-10,-11,1,9,3
