25,-5,-18,-24,2,-13,20,-11,22,-21,8,-23,6,-19,-17,27,15,3,14,-7,10,-9,12,4,-1,28,-16,-26,30,-29
-16,-4,24,2,12,18,27,-22,-21,-19,15,-5,30,-20,-11,1,29,-6,10,14,9,8,26,-3,-28,-23,-7,25,-17,-13
-18,8,11,-6,-28,-4,29,-2,19,21,-3,15,24,-26,-12,-25,-22,1,-9,-27,-10,17,-30,13,16,14,20,-5,7,23
4,6,7,-1,-8,-2,-3,5,-15,24,21,22,-30,18,9,20,-25,-14,28,-16,-11,-12,27,-10,17,29,-23,-19,-26,13
-20,3,-2,25,29,11,-13,21,18,12,-6,-10,7,-28,-23,19,26,-9,-16,1,-8,-24,15,22,-4,-17,30,14,-5,-27
19,-15,-17,-23,-13,-14,21,-12,10,-9,-27,8,5,6,2,-29,3,-20,-1,18,-7,26,4,25,-24,-22,11,30,16,-28
2,-1,19,22,23,-16,-10,24,11,7,-9,-18,-28,17,-30,6,-14,12,-3,29,26,-4,-5,-8,-27,-21,25,13,-20,15
20,15,-7,12,-19,-26,3,-13,-10,9,30,-4,8,21,-2,28,18,-17,5,-1,-14,27,29,-25,24,6,-22,-16,-23,-11
-21,5,14,-10,-2,9,-22,-20,-6,4,24,26,15,-3,-13,-27,30,28,23,8,1,7,-19,-11,29,-12,16,-18,-25,-17
-12,-26,-28,5,-4,22,25,-27,16,-14,-18,1,-17,10,20,-9,13,11,-21,-15,19,-6,-29,30,-7,2,8,3,23,-24
24,22,27,-30,28,23,19,18,13,-11,10,29,-9,16,-26,14,-20,-8,-7,17,25,2,6,-1,-21,-15,3,5,-12,4
11,-16,6,7,-24,-3,-4,-28,-25,15,-1,-13,12,22,-10,2,-29,26,27,-30,-23,-14,21,5,9,-18,-19,8,17,20
15,-21,-27,10,-9,30,-26,16,-5,-4,13,18,11,-24,1,-8,25,-12,20,-19,2,29,-28,14,-17,-7,-3,-23,-22,-6
-19,7,13,8,-25,-21,-2,-4,24,-28,-23,-29,-3,-17,-16,15,14,-26,1,30,6,-27,11,-9,5,18,22,10,12,-20
23,26,17,-15,6,-5,22,-29,-13,-20,-30,24,9,27,4,-21,-3,25,-28,10,16,-7,-1,-12,-18,-2,-14,19,8,11
-5,14,-15,19,1,-30,-11,22,12,25,7,-9,-16,-2,3,13,-27,21,-4,-24,-18,-8,-26,20,-10,23,17,29,-28,6
-10,-27,21,-6,-20,4,12,28,26,1,-29,-7,-15,30,13,-22,-23,-25,24,5,-3,16,17,-19,18,-9,2,-8,11,-14
22,-6,-19,28,25,2,-23,10,15,-8,20,16,18,-21,-9,-12,27,-13,3,-11,14,-1,7,-29,-5,-30,-17,-4,24,26
-4,-20,-10,1,16,28,-30,-21,-26,3,25,-15,-14,13,12,-5,23,27,-24,2,8,-29,-17,19,-11,9,-18,-6,22,7
-7,29,-9,-22,-18,-15,1,27,3,-23,-28,14,25,-12,6,21,-24,5,30,-26,-16,4,10,17,-13,20,-8,11,-2,-19
30,16,5,-19,-3,24,-25,11,-28,20,-8,-17,-27,15,-14,-2,12,23,4,-10,-22,21,-18,-6,7,-29,13,9,26,-1
-9,-11,29,-27,10,8,28,-6,1,-5,2,-24,14,-13,-25,26,-19,-30,17,-21,20,-23,22,12,15,-16,4,-7,-3,18
-17,9,-4,3,-15,16,29,12,-2,-30,26,-8,21,19,5,-6,1,22,-14,25,-13,-18,-28,-27,-20,-11,24,23,-7,10
21,4,-25,-2,24,-20,-8,7,-23,28,-16,17,-18,-30,-29,11,-12,13,22,6,-1,-19,9,-5,3,27,-26,-10,15,14
-24,13,28,18,-6,5,14,-9,8,30,-21,-22,-2,-7,17,-19,-15,-4,16,23,11,12,-20,1,26,-25,29,-3,-27,-10
-30,-29,16,-26,-22,10,24,23,21,-6,-12,11,-19,20,18,-3,28,-15,13,-14,-9,5,-8,-7,27,4,-25,-17,2,1
17,25,-14,-28,21,-24,-20,-15,23,-22,27,-16,26,3,8,12,-1,19,-18,7,-5,10,-9,6,-2,-13,-11,4,-30,29
-27,-12,8,9,-10,15,11,-3,-4,5,-7,2,19,26,-6,-23,-30,24,-13,-25,22,-21,16,-18,20,-14,1,-29,28,17
-26,17,12,-16,15,-11,8,-7,30,13,6,-3,-10,-18,-5,4,-2,14,25,-28,27,23,-22,29,-19,1,-21,20,-24,-9
28,24,25,21,18,-17,-12,30,-11,-15,9,7,-23,-27,10,29,6,-5,-26,22,-4,-20,13,-2,-3,19,14,-1,-16,-8
-22,-23,-6,-9,26,3,-17,-14,4,-24,-25,27,-20,8,21,30,7,-28,29,13,-15,1,2,10,11,-5,-12,18,-19,-16
10,20,-30,27,-11,12,-19,-17,14,-1,5,-6,16,-9,23,-13,8,-29,7,-2,28,-25,-15,-26,22,24,-4,-21,18,3
-3,21,1,-8,-12,-18,26,4,17,16,23,5,-24,-22,-20,-10,-9,6,-29,15,-2,-14,11,-13,30,7,28,27,19,25
9,-8,-26,-20,-29,13,-21,2,-1,-18,22,28,-6,25,-24,17,-16,10,-23,4,7,-11,19,15,-14,3,-30,-12,5,27
29,28,18,-5,4,25,9,-19,-7,27,-13,21,11,23,16,-15,20,-3,8,-17,-12,30,-14,26,-6,-24,-10,-2,-1,-22
-15,-9,-21,17,-30,-27,-18,-10,2,8,16,-26,-29,24,1,-11,-4,7,-22,28,3,19,-25,-14,23,12,6,-20,13,5
12,27,-24,30,-21,-29,10,26,-19,-7,-17,-1,20,-15,14,-28,11,-23,9,-13,5,25,18,3,-22,-8,-2,16,6,-4
-25,-28,23,15,13,21,-16,20,-12,22,18,9,-5,29,-4,7,-26,-11,-27,-8,-6,-10,-3,-30,1,17,19,2,-14,24
26,-30,-12,-7,-27,14,4,-23,25,17,29,3,28,-6,19,-18,-10,16,-15,-22,24,20,8,-21,-9,-1,5,-13,-11,2
27,10,-8,-18,22,7,-6,3,-16,-2,-15,-30,23,-29,11,9,21,4,-25,26,-17,-5,-13,-28,19,-20,-1,24,14,12
-29,23,30,-14,-17,-10,-27,-18,20,6,-24,-25,-21,4,-19,-26,5,8,15,-9,13,28,-2,11,12,16,7,-22,1,-3
6,-24,-16,29,20,-1,-28,13,-17,23,14,30,-8,-11,25,3,9,-22,21,-5,-19,18,-10,2,-15,-27,26,7,-4,-12
-23,11,10,24,14,26,30,19,-27,-3,-2,-21,22,-5,28,-20,-18,17,-8,16,12,-13,1,-4,-29,-6,9,-15,25,-7
5,-13,-20,-17,-1,-19,16,-25,-29,18,-14,23,2,11,22,-7,4,-10,6,3,-30,-15,-12,27,8,-28,-24,26,9,21
-28,-25,15,23,7,20,-5,-26,27,-17,19,-14,29,12,-3,22,10,30,-11,-6,-24,-16,-4,21,2,8,-9,1,-13,-18
