15,-6,27,-24,-7,2,5,-20,-16,12,23,-10,-36,21,-1,9,-22,34,-25,8,-14,17,-11,4,19,35,-3,-29,28,-31,30,-33,32,-18,-26,13
16,20,11,6,-19,-4,-10,34,26,7,-3,30,-22,24,27,-1,28,-21,5,-2,18,13,29,-14,-33,-9,-15,-17,-23,-12,-32,31,25,-8,-36,35
-7,32,-19,-8,11,-13,1,4,-33,21,-5,-22,6,-25,-29,27,-26,-20,3,18,-10,12,-34,-35,14,17,-16,-31,15,36,28,-2,9,23,24,-30
5,-30,-29,-14,-1,31,22,-34,35,-27,-13,-36,11,4,20,-25,-32,-26,-24,-15,-23,-7,21,19,16,18,10,33,3,2,-6,17,-28,8,-9,12
-24,-8,34,23,-33,-32,-29,2,13,-17,14,26,-9,-11,21,-31,10,28,-30,-35,-15,25,-4,1,-22,-12,36,-18,7,19,16,6,5,-3,20,-27
-20,-12,-22,-21,24,-28,-13,9,-8,31,30,2,7,-27,34,23,35,25,-26,1,4,3,-16,-5,-18,19,14,6,-33,-11,-10,36,29,-15,-17,-32
7,22,-13,32,-34,14,-1,-31,33,-12,25,10,3,-6,-16,15,26,-23,27,35,-36,-2,18,28,-11,-17,-19,-24,-30,29,8,-4,-9,5,-20,21
-22,-36,-7,-29,13,34,3,-33,31,20,-14,-25,-5,11,17,30,-15,19,-18,-10,32,1,24,-23,12,-27,26,-35,4,-16,-9,-21,8,-6,28,2
-28,21,17,9,-10,-20,-12,24,-4,5,-30,7,-33,25,-27,-35,-3,29,31,6,-2,-36,34,-8,-14,-32,15,1,-18,11,-19,26,13,-23,16,22
24,-11,22,-30,35,-34,-15,23,-31,27,2,-13,12,-20,7,18,-19,-16,17,14,-33,-3,-8,-1,36,29,-10,32,-26,4,9,-28,21,6,-5,-25
10,36,-32,35,15,20,25,-30,22,-1,-26,-17,34,-19,-5,-23,12,-27,14,-6,28,-9,16,31,-7,11,18,-21,33,8,-24,3,-29,-13,-4,-2
19,30,-12,15,-36,32,29,-11,17,24,8,3,16,34,-4,-13,-9,-33,-1,26,-22,21,35,-10,31,-20,-28,27,-7,-2,-25,-6,18,-14,-23,5
