-35,-14,30,-23,34,8,19,-6,-31,-12,-16,10,36,2,-33,11,18,-17,-7,25,-27,28,4,32,-20,29,21,-22,-26,-3,9,-24,15,-5,1,-13
-23,-28,-13,8,-7,-17,5,-4,22,18,-29,-31,3,-19,-33,-21,6,-10,14,-26,16,-9,1,34,-35,20,36,2,11,32,12,-30,15,-24,25,-27
-4,10,26,1,34,-16,24,-15,12,-2,30,-9,-33,18,8,6,19,-14,-17,-36,27,29,-35,-7,-32,-3,-21,-31,-22,-11,28,25,13,-5,23,20
32,25,-5,34,3,24,31,-9,8,11,-10,16,-19,-21,-35,-12,-18,17,13,36,14,-29,30,-6,-2,33,28,-27,22,-23,-7,-1,-26,-4,15,-20
-16,28,-7,12,-35,19,3,-20,-14,-24,26,-4,22,9,27,1,30,-31,-6,8,32,-13,36,10,29,-11,-15,-2,-25,-17,18,-21,-34,33,5,-23
14,24,-25,-22,-18,-16,28,17,34,-35,36,-29,-15,-1,13,6,-8,5,20,-19,31,4,-26,-2,3,23,33,-7,12,32,-21,-30,-27,-9,10,-11
24,6,8,5,-4,-2,-14,-3,20,-30,-28,-33,-32,7,-26,29,-36,21,34,-9,-18,35,31,-1,-27,15,25,11,-16,10,-23,13,12,-19,-22,17
24,-17,12,23,-7,16,5,-34,32,-19,-21,-3,-26,-31,-29,-6,2,-20,10,18,11,36,-4,-1,35,13,-33,-30,15,28,14,-9,27,8,-25,-22
-19,-25,-20,22,-23,-18,33,29,-28,-13,-16,-32,10,-35,31,11,-24,6,1,3,27,-4,5,17,2,36,-21,9,-8,34,-15,12,-7,-30,14,-26
26,17,13,12,20,-36,18,10,-33,-8,16,-4,-3,22,-28,-11,-2,-7,-35,-5,-23,-14,21,30,31,-1,-29,15,27,-24,-25,34,9,-32,19,6
36,-12,5,8,-3,-17,-32,-4,-27,33,-16,2,29,22,18,11,6,-15,28,-30,35,-14,-31,-34,-26,25,9,-19,-13,20,23,7,-10,24,-21,-1
-9,-29,-13,19,-21,34,14,17,1,-26,-33,18,3,-7,-31,-23,-8,-12,-4,36,5,-24,16,22,-32,10,-28,27,2,-35,15,25,11,-6,30,-20
9,-6,25,-24,11,2,20,-14,-1,15,-5,-32,-35,8,-10,28,-26,-34,-33,-7,-31,29,-36,4,-3,17,-30,-16,-22,27,21,12,19,18,13,23
-6,-13,-22,28,11,1,-27,-14,-25,-18,-5,-29,2,8,31,20,30,10,-34,-16,-33,3,-26,35,9,23,7,-4,12,-17,-15,-36,21,19,-24,32
16,13,19,9,22,-15,29,-20,-4,-34,18,25,-2,-26,6,-1,28,-11,-3,8,27,-5,-32,30,-12,14,-21,-17,-7,-24,35,23,-36,10,-31,33
-31,-6,33,-14,-7,2,5,29,16,20,13,-15,-11,4,12,-9,-26,-21,-27,-10,18,-35,24,-23,36,17,19,32,-8,34,1,-28,-3,-30,22,-25
5,20,35,-8,-1,-24,-34,4,-17,36,-13,30,11,-27,-22,-28,9,25,-29,-2,-26,15,33,6,-18,21,14,16,19,-12,32,-31,-23,7,-3,-10
30,-3,2,16,-35,11,-36,-33,-25,32,-6,26,-28,24,-31,-4,18,-17,-22,27,-29,19,34,-14,9,-12,-20,13,21,-1,15,-10,8,-23,5,7
-31,-35,5,11,-3,-7,6,22,-12,-21,-4,9,-24,32,-33,30,-36,25,27,28,10,-8,29,13,-18,-34,-19,-20,-23,-16,1,-14,15,26,2,17
