15,59,35,13,9,14,-10,17,-5,7,43,-39,-4,-6,-1,-23,-8,25,32,-49,26,-28,16,-60,-18,-21,-51,22,-46,-47,-56,-19,53,-41,-3,38,-42,-36,12,-57,34,37,-11,48,-55,29,30,-44,20,-52,27,50,-33,-58,45,31,40,54,-2,24
43,-4,-6,2,-55,3,53,-23,-41,50,-29,36,-30,35,16,-15,-20,-32,28,17,51,-46,8,-52,-34,-33,-31,-19,11,13,27,18,26,25,-14,-12,-58,-47,-42,56,9,39,-1,-49,-48,22,38,45,44,-10,-21,24,-7,60,5,-40,-59,37,57,-54
25,-22,8,59,19,-27,58,3,28,-24,-46,-31,20,47,23,52,-29,34,-5,13,-43,2,-15,10,1,53,6,9,17,-57,12,-39,-45,18,40,-41,56,51,32,35,-36,60,21,50,33,11,-14,55,-54,-44,38,-16,26,49,-48,-37,30,-7,-4,42
-32,-24,12,-43,-48,41,11,-31,40,-52,-7,-3,-27,-34,57,19,37,-22,-16,-39,33,18,38,2,-56,30,13,-44,-49,-26,8,1,-21,14,55,-60,-17,-23,20,-9,-6,-47,4,28,-54,-50,42,5,29,46,53,10,-51,45,-35,25,-15,59,-58,36
23,18,-11,-37,45,-7,-6,34,24,-57,3,33,-49,43,-51,58,-46,2,31,-53,-42,-56,1,-9,35,50,-36,39,-32,48,-19,29,-12,-8,25,27,4,60,-28,59,54,21,-14,-52,-5,17,55,-30,-13,-26,-15,44,-20,-41,-47,22,10,-16,40,-38
55,-11,33,39,15,43,-30,-52,-27,13,2,46,10,31,-5,-47,-34,57,-49,-35,32,54,60,50,37,-59,-9,-29,28,7,-14,-21,3,17,-20,-53,-25,-44,-4,-56,45,48,6,-38,41,-12,-16,42,19,-24,-58,-8,36,22,1,-40,18,51,26,-23
53,41,-15,-55,-56,8,13,-6,60,-25,-35,-42,-7,-50,3,-43,-51,39,-29,46,49,36,-58,59,10,47,54,-40,19,44,48,57,-52,38,11,-22,45,-34,-18,28,-2,12,16,-30,-37,-20,-26,-31,-21,14,17,33,-1,-27,4,5,-32,23,-24,-9
-41,-34,51,-24,-52,27,-25,18,-53,-48,-28,-55,57,-47,-37,-30,54,-8,58,29,-56,-26,-31,-4,7,22,-6,11,-20,-16,23,-39,40,2,-38,45,15,35,32,-33,1,-50,-46,49,-36,43,14,10,-44,42,-3,5,9,-17,12,21,-13,-19,-60,59
51,10,36,-9,-26,-53,-21,-45,-4,-2,-52,-40,-14,13,60,58,39,-24,-37,-44,-7,-54,48,18,-47,-5,-30,-42,32,27,33,-29,-31,-49,56,-3,19,50,17,-12,55,-28,-59,20,8,-57,25,-23,-34,38,1,11,-6,-22,-41,-35,46,16,43,-15
4,-12,-54,1,36,-45,32,53,-57,30,37,2,-33,-27,21,-26,31,-58,25,39,15,56,47,-49,19,16,14,-48,-50,-10,-17,-7,13,-38,52,-5,-11,-34,-20,43,-60,51,-40,-59,-6,55,-23,28,24,-29,-42,-35,-8,3,-46,-22,9,18,44,41
-46,33,44,57,-25,-37,-22,-24,16,-32,29,21,31,-53,-42,-9,-28,41,-55,-43,-12,7,-36,8,5,-38,39,17,-11,-60,-13,10,-2,58,54,23,6,26,-27,-49,-18,15,20,-3,-56,1,52,-59,40,51,-50,-47,14,-35,19,45,-4,-34,48,30
11,-19,-29,-14,-24,39,-37,59,-21,27,-1,-28,55,4,34,25,-30,-36,2,-54,9,-40,43,5,-16,32,-10,12,3,17,47,-26,-41,-15,44,18,7,-57,-6,22,33,-58,-23,-35,50,-48,-31,46,-56,-45,60,53,-52,20,-13,49,38,42,-8,-51
-23,39,20,26,-10,-21,35,-30,52,5,-43,-45,-14,13,56,-19,47,-44,16,-3,6,41,1,57,29,-4,-60,38,-25,8,-53,46,37,-55,-7,50,-33,-28,-2,-51,-22,49,11,18,12,-32,-17,-58,-42,-36,40,-9,31,-59,34,-15,-24,48,54,27
14,31,-60,32,58,-44,-21,45,11,17,-9,52,18,-1,36,20,-10,-13,-46,-16,7,48,-59,-35,43,-40,-33,-55,-57,-49,-2,-4,27,50,24,-15,53,47,56,26,42,-41,-25,6,-8,19,-38,-22,30,-34,54,-12,-37,-51,28,-39,29,-5,23,3
57,55,31,-19,-16,25,-29,-14,-17,-20,34,45,36,8,-54,5,9,58,4,10,46,-38,-35,56,-6,33,41,49,7,47,-3,-50,-26,-11,23,-13,60,22,-52,53,-27,59,-44,43,-12,-21,-30,51,-28,32,-48,39,-40,15,-2,-24,-1,-18,-42,-37
13,-28,57,-40,41,-9,21,-16,-6,60,20,-26,-1,49,-35,8,55,30,-54,-11,-7,-51,53,-34,-58,12,-52,-2,36,-18,42,-45,38,24,15,-29,-43,-33,-46,-4,5,-31,37,-47,32,39,44,-56,-14,-59,22,-27,23,19,17,48,3,-25,50,10
-36,22,-46,-34,28,-31,42,11,40,41,8,37,-23,30,-49,-21,-45,-38,-33,52,16,-2,-13,27,-32,51,-24,-5,-43,-14,6,25,19,-4,-58,-1,-12,-18,-60,9,-10,-7,-29,-56,-17,3,-50,-57,-15,47,-26,-20,-59,-55,-54,44,48,35,-53,-39
-40,26,-38,47,44,20,-14,-42,-37,53,-48,34,15,-7,13,-59,30,51,60,6,41,33,-45,32,52,-2,50,-56,54,17,36,-24,22,-12,49,31,9,-3,55,1,-21,8,-57,5,-23,58,-4,11,35,-27,18,-25,10,29,-39,-28,-43,-46,-16,-19
6,57,-52,55,-7,-1,5,-10,47,-8,-37,-30,-54,40,45,39,-44,38,59,-33,22,-21,56,-25,24,31,36,48,-35,12,-26,-43,-20,49,-29,-27,11,18,-16,-14,53,-50,-32,17,15,-60,-9,-28,-34,-42,58,3,41,-13,-4,23,-2,-51,-19,46
46,-60,5,34,-3,22,-27,-49,17,51,13,-37,-11,-43,-23,-30,-9,-45,53,-52,-35,-6,15,26,-29,-24,7,-50,25,16,40,41,47,-4,21,56,12,-44,-57,-31,-32,-59,14,38,18,-1,-33,-55,8,28,-10,20,-19,58,48,-36,39,-54,42,2
