22,-8,-6,-32,-25,3,35,2,-26,-20,-16,-36,-29,34,-19,11,-23,-30,15,10,24,-1,17,-21,5,9,-31,-33,13,18,27,4,28,-14,-7,12
-11,16,18,14,21,-20,17,32,-29,28,1,-34,24,-4,-27,-2,-7,-3,36,6,-5,-25,26,-13,22,-23,15,-10,9,-35,-33,-8,31,12,30,-19
-22,-20,5,-9,-3,-19,-28,29,4,30,-16,21,-33,27,-24,11,23,31,6,2,-12,1,-17,15,-26,25,-14,7,-8,-10,-18,35,13,36,-32,-34
-15,-31,-34,-8,-25,36,18,4,16,-11,10,30,-17,26,1,-9,13,-7,20,-19,-24,-32,29,21,5,-14,28,-27,-23,-12,2,22,-35,3,33,-6
-34,-19,4,-3,-15,-25,-27,-12,30,-11,10,8,32,-22,5,-17,16,-35,2,29,-24,14,-31,21,6,33,7,-36,-20,-9,23,-13,-26,1,18,28
-36,-14,34,-16,-6,5,10,29,-26,-7,24,-18,25,2,23,4,-20,12,-28,17,30,-35,-15,-11,-13,9,-33,19,-8,-21,32,-31,27,-3,22,1
30,21,-10,15,-22,-14,23,-36,26,3,31,17,-33,6,-4,27,-12,19,-18,35,-2,5,-7,-34,28,-9,-16,-25,-32,-1,-11,29,13,24,-20,8
-30,13,-27,-14,23,-24,-34,-19,21,15,20,17,-2,4,-10,18,-12,-16,8,-11,-9,29,-5,6,28,-33,3,-25,-22,1,-35,-36,26,7,31,32
-23,35,5,-36,-3,-29,15,-13,-24,26,14,27,8,-11,-7,-31,20,32,28,-17,-33,-34,1,9,30,-10,-12,-19,6,-25,16,-18,21,22,-2,4
-9,21,-19,-15,-22,27,-14,32,1,20,33,13,-12,7,4,-17,16,-36,3,-10,-2,5,-26,31,34,23,-6,-30,35,28,-24,-8,-11,-25,-29,18
-6,33,-11,-32,24,1,-30,-12,31,-34,3,8,-18,-22,27,28,-23,13,-25,-36,26,14,17,-5,19,-21,-15,-16,-35,7,-9,4,-2,10,29,20
-8,17,4,-3,11,-35,-24,1,23,-28,-5,19,25,26,36,-31,-2,27,-12,-34,-22,21,-9,7,-13,-14,-18,10,-33,32,16,-30,29,20,6,-15
2,-1,29,21,24,7,-6,-22,20,-17,31,19,18,36,16,-15,10,-13,-12,-9,-4,8,-32,-5,27,30,-25,-33,-3,-26,-11,23,28,35,-34,-14
7,25,20,-5,4,35,-1,-32,21,-34,-33,27,24,26,18,-19,-31,-15,16,-3,-9,28,29,-13,-2,-14,-12,-22,-23,-36,17,8,11,10,-6,30
15,-9,-10,-8,-13,14,26,4,2,3,-35,31,5,-6,-1,30,-25,27,-23,34,-24,-28,19,21,17,-7,-18,22,36,-16,-12,-33,32,-20,11,-29
9,32,-6,13,26,3,-15,-17,-1,-27,-16,-25,-4,31,7,11,8,35,23,-22,-24,20,-19,21,12,-5,10,-36,-30,29,-14,-2,-34,33,-18,28
-8,-7,22,-15,21,14,2,1,29,-19,-31,-34,-30,-6,4,-36,35,33,10,-24,-5,-3,28,20,32,27,-26,-23,-9,13,11,-25,-18,12,-17,16
14,-31,13,11,-35,12,15,-9,8,-32,-4,-6,-3,-1,-7,33,-19,-25,17,29,30,-27,-34,-28,18,36,22,24,-20,-21,2,10,-16,23,5,-26
-15,-8,7,17,-23,-29,-3,2,-28,-13,-21,26,10,32,1,25,-4,-36,24,-34,11,33,5,-19,-16,-12,-31,9,6,35,27,-14,-22,20,-30,18
12,-17,-18,-35,32,-20,-14,10,-25,-8,26,-1,-21,7,-23,-28,2,3,31,6,13,29,15,27,9,-11,-24,16,-22,-33,-19,-5,30,36,4,-34
-30,-9,34,-36,-33,-15,13,-25,2,-32,17,18,-7,-20,6,-27,-11,-12,-31,14,24,-28,-26,-21,8,23,16,22,35,1,19,10,5,-3,-29,4
31,25,35,27,21,-36,13,20,28,17,-24,-30,-7,23,22,32,-10,26,33,-8,-5,-15,-14,11,-2,-18,-4,-9,34,12,-1,-16,-19,-29,-3,6
5,-21,-4,3,-1,-20,-24,-33,22,-28,-15,34,-26,23,11,-27,-32,-19,18,6,2,-9,-14,7,-36,13,16,10,-35,-31,30,17,8,-12,29,25
-3,4,1,-2,29,9,-16,-19,-6,-28,34,24,-36,22,25,7,-30,32,8,31,35,-14,27,-12,-15,33,-23,10,-5,17,-20,-18,-26,-11,-21,13
-35,15,-29,-27,-12,24,-28,22,17,31,20,5,-23,-19,-2,-36,-9,-32,14,-11,34,-8,13,-6,-26,25,4,7,3,33,-10,18,-30,-21,1,16
29,-35,27,10,22,23,18,24,-36,-4,-13,14,11,-12,-31,-21,-34,-7,-33,-26,16,-5,-6,-8,32,20,-3,30,-1,-28,15,-25,19,17,2,9
-20,36,27,-28,-17,-14,-22,24,12,19,13,-9,-11,6,-30,32,5,33,-10,1,-29,7,26,-8,-35,-23,-3,4,21,15,-34,-16,-18,31,25,-2
-8,10,-19,-9,-30,-26,-12,1,4,-2,-29,7,28,34,27,-31,25,33,3,32,-22,21,-35,36,-17,6,-15,-13,11,5,16,-20,-18,-14,23,-24
36,20,-24,18,-22,29,34,-9,8,-31,-25,23,-19,-16,-30,14,33,-4,13,-2,-26,5,-12,3,11,21,28,-27,-6,15,10,-35,-17,-7,32,-1
-25,-30,-6,29,20,3,-23,32,22,-33,-14,-17,-16,11,19,13,12,-34,-15,-5,-36,-9,7,26,1,-24,31,35,-4,2,-27,-8,10,18,-28,21
6,19,-14,-26,7,-1,-5,-32,23,-35,-27,-31,18,3,-34,-28,21,-13,-2,24,-17,33,-9,-20,-30,4,11,16,36,25,12,8,-22,15,10,-29
-32,15,-6,-31,-28,3,9,-36,-7,-25,-21,-19,16,22,-2,-13,35,24,12,33,11,-14,-34,-18,10,-30,29,5,-27,26,4,1,-20,23,-17,8
11,18,-13,12,-35,-7,6,22,25,17,-1,-4,3,-20,-30,-34,-10,-2,21,14,-19,-8,-28,-31,-9,-27,26,23,33,15,24,-36,-29,16,5,32
27,35,17,-29,-12,19,9,16,-7,-28,-31,5,-26,-30,25,-8,-3,-36,-6,24,33,-32,34,-20,-15,13,-1,10,4,14,11,22,-21,-23,-2,18
-17,-18,-16,-5,4,-21,-29,-36,35,19,-14,-32,-27,11,23,3,1,2,-10,22,6,-20,-15,-31,28,-34,13,-25,7,-33,24,12,30,26,-9,8
29,-31,24,6,33,-4,-23,-36,-27,-35,-26,25,-28,16,18,-14,-30,-15,32,-21,20,-34,7,-3,-12,11,9,13,-1,17,2,-19,-5,22,10,8
-13,-7,-35,6,18,-4,2,30,10,-9,-36,16,1,34,-28,-12,-31,-5,-20,19,22,-21,-26,-29,-27,23,25,15,24,-8,17,-33,32,-14,3,11
-26,29,13,-23,-22,-7,6,-33,-12,15,20,9,-3,35,-10,-19,25,30,16,-11,31,5,4,34,-17,1,28,-27,-2,-18,-21,-36,8,-24,-14,32
27,15,33,-19,-24,-9,-31,-30,6,20,-22,-35,16,-25,-2,-13,-23,-28,4,-10,36,11,17,5,14,-32,-1,18,34,8,7,26,-3,-29,12,-21
-35,-36,15,10,31,23,29,-19,-22,-4,-34,-26,-28,30,-3,21,-33,-25,8,27,-16,9,-6,32,18,12,-20,13,-7,-14,-5,-24,17,11,1,2
-12,-25,22,32,-11,8,19,-6,33,30,5,1,15,34,-13,-18,31,16,-7,-29,35,-3,24,-23,2,27,-26,-36,20,-10,-17,-4,-9,-14,-21,28
33,-5,-21,32,2,-17,-35,19,10,-9,29,15,28,-30,-12,22,6,27,-8,34,3,-16,-26,25,-24,23,-18,-13,-11,14,36,-4,-1,-20,7,-31
-3,-23,1,-7,-6,5,4,-11,-36,-30,8,-18,28,-17,19,-22,14,12,-15,-32,27,16,2,-35,31,29,-21,-13,-26,10,-25,20,-34,33,24,9
21,-28,-17,-18,-29,-12,15,23,-27,33,22,6,-19,34,-7,20,3,4,13,-16,-1,-11,-8,-32,-31,36,9,2,5,-35,25,24,-10,-14,30,-26
-33,19,29,-23,-26,31,-25,24,17,-13,-16,-20,10,-27,-36,11,-9,22,-2,12,34,-18,4,-8,7,5,14,30,-3,-28,-6,35,1,-21,-32,15
-29,-13,-7,31,-21,17,3,-11,-20,12,8,-10,2,33,25,-30,-6,-28,-24,9,5,23,-22,19,-15,35,36,18,1,16,-4,-34,-14,32,-26,-27
-28,-32,14,-33,-15,-16,-12,11,-35,21,-8,7,-27,-3,5,6,26,22,-24,25,-10,-18,34,19,-20,-17,13,1,-36,-31,30,2,4,-23,9,29
18,-32,20,-14,22,26,-27,-21,35,-30,28,-25,36,4,33,31,24,-1,-29,-3,8,-5,34,-17,12,-6,7,-11,19,10,-16,2,-15,-23,-9,-13
-24,15,27,25,-16,14,-34,32,-29,-17,35,18,22,-6,-2,5,10,-12,33,26,31,-13,-36,1,-4,-20,-3,30,9,-28,-21,-8,-19,7,-11,23
-33,26,-28,34,-35,30,16,-32,24,-18,36,-21,17,23,19,-7,-13,10,-15,25,12,29,-14,-9,-20,-2,31,3,-22,-6,-27,8,1,-4,5,-11
-21,-15,14,29,-20,34,-36,-25,-11,-28,9,-24,-31,-3,2,-26,-27,23,-30,5,1,-35,-18,12,8,16,17,10,-4,19,13,33,-32,-6,22,7
8,20,28,34,15,24,19,-1,25,-30,-36,26,35,-27,-5,-31,33,32,-7,-2,-29,-23,22,-6,-9,-12,14,-3,21,10,16,-18,-17,-4,-13,11
16,35,-19,-21,14,22,32,13,20,27,28,24,-8,-5,18,-1,-34,-15,3,-9,4,-6,26,-12,-29,-23,-10,-11,25,-36,-33,-7,31,17,-2,30
-8,-35,-22,-21,-23,-19,25,1,34,-16,13,-26,-11,-33,-29,10,36,-27,6,-31,4,3,5,-32,-7,12,18,-30,15,28,20,24,14,-9,2,-17
26,-36,21,32,-28,-18,-29,16,-33,14,17,25,-30,-10,-35,-8,-11,6,27,31,-3,-23,22,-34,-12,-1,-19,5,7,13,-20,-4,9,24,15,2
10,32,34,-31,-11,8,-12,-6,-19,-1,5,7,18,-17,16,-15,14,-13,9,-30,-23,29,21,-28,-33,35,-36,24,-22,20,4,-2,25,-3,-26,27
-3,15,1,-32,-6,5,-25,-36,-12,-19,20,9,-16,22,-2,13,34,-26,10,-11,-24,-14,-27,21,7,18,23,33,-30,29,-35,4,-28,-17,31,8
28,9,-16,-15,-10,21,-20,-11,-2,5,8,29,-25,-34,4,3,18,-17,-32,7,-6,-23,22,26,13,-24,-31,-1,-12,33,27,19,-30,14,-36,35
-31,-13,12,-28,-10,-34,20,-19,29,5,33,-3,2,23,21,27,-35,25,8,-7,-15,24,-14,-22,-18,-32,-16,4,-9,36,1,26,-11,6,17,-30
-4,34,-36,1,-31,-25,-21,-17,-23,-29,22,33,-32,24,30,35,8,19,-18,28,7,-11,9,-14,6,27,-26,-20,10,-15,5,13,-12,-2,-16,3
-3,11,1,-8,17,-29,27,4,-20,-26,-2,31,-34,-33,35,25,-5,-22,-32,9,24,18,-30,-21,-16,10,-7,-36,6,23,-12,19,14,13,-15,28
-3,-17,1,-5,4,13,32,18,10,-9,-20,19,-6,29,35,23,2,-8,-12,11,22,-21,-16,-36,-34,30,-31,-33,-14,-26,27,-7,28,25,-15,24
-12,17,7,31,30,-18,-3,-34,-13,27,32,1,9,21,-16,15,-2,6,-36,-24,-14,33,-26,20,35,23,-10,29,-28,-5,-4,-11,-22,8,-25,19
9,-11,24,-30,-34,-16,10,32,-1,-7,2,-20,-33,28,18,6,-21,-15,-36,12,17,-25,-26,-3,22,23,31,-14,-35,4,-27,-8,13,5,29,19
-35,-36,-34,26,32,-8,19,6,10,-9,-22,-16,-18,28,23,12,21,13,-7,30,-17,11,-15,-33,-29,-4,31,-14,25,-20,-27,-5,24,3,1,2
-16,-11,30,-24,-19,27,25,20,12,17,2,-9,15,-18,-13,1,-10,14,5,-8,28,34,-36,4,-7,32,-6,-21,-33,-3,35,-26,29,-22,-31,23
11,20,-19,24,28,-12,34,22,-10,9,-1,6,-35,-26,-31,-25,-29,36,3,-2,-27,-8,32,-4,16,14,21,-5,17,-33,15,-23,30,-7,13,-18
-17,-29,-24,32,27,10,15,-14,-34,-6,-23,21,26,8,-7,28,1,19,-18,25,-12,-31,11,3,-20,-13,-5,-16,2,33,22,-4,-30,9,-36,35
11,36,-35,-9,23,-30,17,15,4,33,-1,-19,-21,16,-8,-14,-7,-34,12,-29,13,24,-5,-22,28,31,-32,-25,20,6,-26,27,-10,18,3,-2
21,-10,7,9,-34,16,-3,-14,-4,2,-20,15,-35,8,-12,-6,31,32,33,11,-1,-30,36,29,-27,-28,25,26,-24,22,-17,-18,-19,5,13,-23
