-18,8,-11,25,14,-9,26,-2,6,24,3,20,31,-5,30,-34,-19,1,17,-12,35,33,-27,-10,-4,-7,23,36,32,-15,-13,-29,-22,16,-21,-28
-19,17,-15,-33,20,24,29,-21,-10,9,-35,32,34,-31,3,26,-2,25,1,-5,8,-23,22,-6,-18,-16,-36,30,-7,-28,14,-12,4,-13,11,27
14,9,6,-19,-16,-3,35,15,-2,-11,10,-20,-24,-1,-8,5,28,-29,4,12,22,-21,36,13,-27,30,25,-17,18,-26,33,34,-31,-32,-7,-23
-32,-30,-16,23,-34,27,-33,-11,24,21,8,-25,-18,26,-35,3,-22,13,29,31,-10,17,-4,-9,12,-14,-6,-36,-19,2,-20,1,7,5,15,28
-34,22,14,-30,21,-10,-32,23,25,6,-15,17,19,-3,11,-33,-12,-28,-13,-35,-5,-2,-8,29,-9,27,-26,18,-24,4,-36,7,16,1,20,31
30,28,10,12,-22,29,-35,21,-15,-3,-25,-4,18,-27,9,24,33,-13,-26,-23,-8,5,20,-16,11,19,14,-2,-6,-1,34,-36,-17,-31,7,32
13,-33,5,-25,-3,12,9,18,-7,27,35,-6,-1,16,34,-14,36,-8,31,-32,30,24,28,-22,4,-29,-10,-23,26,-21,-19,20,2,-15,-11,-17
-5,-36,-20,10,1,-21,-11,-9,8,-4,7,27,-33,-26,-19,29,-31,32,15,3,6,-28,-30,-25,24,14,-12,22,-16,23,17,-18,13,35,-34,2
34,11,-14,31,25,16,20,35,-23,-19,-2,-26,-21,3,-24,-6,-28,-27,10,-7,13,-29,9,15,-5,12,18,17,22,33,-4,36,-30,-1,-8,-32
32,-23,-10,-15,-35,19,18,17,-27,3,29,24,33,21,4,28,-8,-7,-6,-36,-14,26,2,-12,34,-22,9,-16,-11,31,-30,-1,-13,-25,5,20
31,20,23,36,28,-33,11,-12,22,-16,-7,8,30,-35,-17,10,15,19,-18,-2,-25,-9,-3,26,21,-24,-29,-5,27,-13,-1,-34,6,32,14,-4
-2,1,8,22,15,-19,-27,-3,34,-14,-20,-28,-32,10,-5,-24,25,-26,6,11,-31,-4,35,16,-17,18,7,12,33,-36,21,13,-29,-9,-23,30
4,15,-34,-1,-30,-8,-28,6,13,17,33,-14,-9,12,-2,-19,-10,-35,16,26,29,25,-32,31,-22,-20,36,7,-21,5,-24,23,-11,3,18,-27
5,-6,21,17,-1,2,22,-15,-29,-20,-36,33,-27,-34,8,35,-4,24,-25,10,-3,-7,26,-18,19,-23,13,31,9,32,-28,-30,-12,14,-16,11
36,-31,22,20,18,-26,-12,-13,14,16,-23,7,8,-9,32,-10,30,-5,-35,-4,-33,-3,11,28,29,6,-34,-24,-25,-17,2,-15,21,27,19,-1
-14,4,-13,-2,7,-23,-5,-33,-20,36,-31,-24,3,1,-22,-35,32,-25,28,9,26,15,6,12,18,-21,-30,-19,34,27,11,-17,8,-29,16,-10
21,-17,-32,-13,-15,-12,-9,31,7,30,19,6,4,36,5,23,2,33,-11,25,-1,-24,-16,22,-20,34,-35,29,-28,-10,-8,3,-18,-26,27,-14
-27,21,35,29,-12,32,10,26,-18,-7,14,5,-16,-11,24,13,-36,9,-31,30,-2,34,-33,-15,28,-8,1,-25,-4,-20,19,-6,23,-22,-3,17
-15,5,28,-22,-2,-35,-19,10,26,-8,-18,-13,12,-23,1,-30,-33,11,7,-34,-29,4,14,-32,-36,-9,31,-3,21,16,-27,24,17,20,6,25
-26,-4,-23,2,29,-31,27,-14,-25,15,-28,36,-34,8,-10,18,-30,-16,-20,19,32,35,3,33,9,1,-7,11,-5,17,6,-21,-24,13,-22,-12
9,16,30,15,-27,-13,36,34,-1,-24,22,-17,6,29,-4,-2,12,35,23,-31,25,-11,-19,10,-21,32,5,-33,-14,-3,20,-26,28,-8,-18,-7
-7,24,-35,27,-36,33,1,-30,11,-29,-9,-19,-26,-22,-16,15,-23,-20,12,18,-32,14,17,-2,-28,13,-4,25,10,8,-34,21,-6,31,3,5
33,-18,-19,-17,26,-34,-16,-24,-32,-15,-13,29,11,25,10,7,4,2,3,22,27,-20,-28,8,-14,-5,-21,23,-12,-31,30,9,-1,6,36,-35
-9,-10,15,-29,-6,5,13,-27,1,2,20,-34,-7,-24,-3,17,-16,28,-21,-11,19,30,-36,14,31,-33,8,-18,4,-22,-25,-35,26,12,32,23
18,14,34,7,-26,11,-4,22,27,-13,-6,-30,10,-2,-31,-28,-32,-1,25,-29,-24,-8,33,21,-19,5,-9,16,20,12,15,17,-23,-3,-36,35
