44,41,-10,18,38,-34,-47,-31,-27,3,12,-11,30,36,-21,-23,40,-4,-35,-37,15,-28,16,25,-24,39,9,22,48,-13,8,33,-32,6,19,-14,20,-5,-26,-17,-2,46,-45,-1,43,-42,7,-29
3,22,-1,44,-43,25,-33,28,30,-27,17,-34,45,38,-20,18,-11,-16,-32,15,24,-2,29,-21,-6,-47,10,-8,-23,-9,37,19,7,12,36,-35,-31,-14,-46,48,42,-41,5,-4,-13,39,26,-40
-43,-26,14,-48,32,16,-41,-18,-15,34,-47,-42,27,-3,9,-6,46,8,38,22,37,-20,-25,28,23,2,-13,-24,45,36,-44,-5,-40,-10,-39,-30,-21,-19,35,33,7,12,1,31,-29,-17,11,4
-8,-29,-19,-5,4,-22,28,1,26,-38,-36,32,-45,44,40,-25,18,-17,3,43,-46,6,47,42,16,-9,-37,-7,2,-35,-41,-12,-34,33,30,11,27,10,48,-15,31,-24,-20,-14,13,21,-23,-39
27,42,24,-43,-47,-10,41,20,-32,6,-22,17,37,-31,-23,-36,-12,21,34,-8,-18,11,15,-3,-39,35,-1,40,38,-45,14,9,46,-19,-26,16,-13,-29,25,-28,-7,-2,4,48,30,-33,5,-44
28,35,10,23,21,22,-38,-32,44,-3,39,-27,46,-18,-17,40,15,14,-48,45,-5,-6,-4,26,43,-24,12,-1,-30,29,33,8,-31,-42,-2,-47,-41,7,-11,-16,37,34,-25,-9,-20,-13,36,19
22,-28,-36,-45,-23,-25,24,13,-34,42,30,26,-8,33,32,41,-44,-48,31,-39,29,-1,5,-7,6,-12,-35,2,-21,-11,-19,-15,-14,9,27,3,47,43,20,46,-16,-10,-38,17,4,-40,-37,18
-25,31,40,17,24,-46,47,-19,48,30,-28,-29,15,27,-13,-35,-4,43,8,38,-44,36,-41,-5,1,32,-14,11,12,-10,-2,-26,34,-33,16,-22,42,-20,45,-3,23,-37,-18,21,-39,6,-7,-9
-47,25,-42,45,22,31,-24,-34,37,-44,38,-48,26,35,-33,30,20,-40,23,-17,-36,-5,-19,7,-2,-13,-32,-43,-39,-16,-6,27,15,8,-14,21,-9,-11,29,18,-46,3,28,10,-4,41,1,12
14,-16,17,32,25,-37,36,43,-12,-24,-30,9,33,-1,22,2,-3,41,-38,44,-31,-15,39,10,-5,-29,34,42,26,11,21,-4,-13,-27,47,-7,6,19,-23,-48,-18,-28,-8,-20,46,-45,-35,40
40,-27,-30,-23,9,19,-43,48,-5,47,-26,29,-42,28,34,-17,16,-33,-6,-35,44,45,4,-31,46,11,2,-14,-12,3,24,-41,18,-15,20,38,-39,-36,37,-1,32,13,7,-21,-22,-25,-10,-8
