-38,30,-40,-18,-12,-35,28,22,-39,23,-42,5,45,-20,-16,15,-21,4,34,14,17,-8,-10,-29,44,47,33,-7,24,-2,32,-31,-27,-19,6,48,41,1,9,3,-37,11,-46,-25,-13,43,-26,-36
-12,43,10,-38,-9,39,-36,17,5,-3,-35,1,-14,13,-20,-29,-8,-21,28,15,18,48,-33,-26,-47,24,42,-19,16,-32,40,30,23,46,11,7,44,4,-6,-31,-45,-27,-2,-37,41,-34,25,-22
38,-21,4,-3,29,-44,-33,41,48,-11,10,-18,39,-37,35,47,45,12,23,-24,2,-36,-19,20,-42,28,-32,-26,-5,40,43,27,7,46,-15,22,14,-1,-13,-30,-8,25,-31,6,-17,-34,-16,-9
2,-1,-44,7,27,-43,-4,-42,-40,14,24,39,-38,-10,18,20,28,-15,41,-16,45,-47,-46,-11,-33,34,-5,-17,-36,48,35,-37,25,-26,-31,29,32,13,-12,9,-19,8,6,3,-21,23,22,-30
-9,-4,30,2,26,42,13,-32,1,16,-33,35,-7,-40,23,-10,-27,28,44,-31,-38,36,-15,-37,-29,-5,17,-18,25,-3,20,8,11,48,-12,-22,24,21,45,14,-47,-6,-46,-19,-39,43,41,-34
-46,16,-7,29,27,43,3,-35,33,-19,14,-18,-30,-11,-32,-2,42,12,10,47,22,-21,-26,-45,41,23,-5,-36,-4,13,-48,15,-9,-44,8,28,-38,37,40,-39,-25,-17,-6,34,24,1,-20,31
-27,-40,25,43,-47,-48,-8,7,-39,-22,20,-31,37,29,36,-34,-19,-33,17,-11,-41,10,26,-46,-3,-23,1,38,-14,-42,12,-35,18,16,32,-15,-13,-28,9,2,21,30,-4,45,-44,24,5,6
-32,-17,11,37,-31,26,18,48,35,45,-3,41,25,-22,-47,36,2,-7,42,-23,29,14,20,40,-13,-6,44,-43,-21,34,5,1,39,-30,-9,-16,-4,-46,-33,-24,-12,-19,28,-27,-10,38,15,-8
-36,4,-10,-2,-9,47,17,-38,5,3,-30,28,-40,32,-19,22,-7,-35,15,-29,43,-16,-34,33,-37,48,-39,-12,20,11,-46,-14,-24,23,18,1,25,8,27,13,42,-41,-21,-45,44,31,-6,-26
7,-15,10,-19,33,28,-1,22,-44,-3,-30,18,-26,24,2,37,-48,-12,4,-45,-39,-8,-34,-14,-31,13,43,-6,-47,11,25,-41,-5,23,46,-42,-16,-40,21,38,32,36,-27,9,20,-35,29,17
19,37,25,26,29,34,-10,-36,11,7,-9,-17,39,-16,-18,14,12,15,-1,-27,31,-45,-43,-32,-3,-4,20,33,-5,-47,-21,24,-28,-6,-42,8,-2,-41,-13,-46,38,35,23,-48,22,40,30,44
-44,39,-40,-18,45,-35,12,32,-36,19,17,-7,43,24,-42,-28,-11,4,-10,48,-30,34,38,-14,-29,-37,41,16,25,21,-46,-8,47,-22,6,9,26,-23,-2,3,-27,15,-13,1,-5,31,-33,-20
-13,16,-20,33,-22,-34,32,-15,-39,44,27,-29,1,-38,8,-2,-18,17,48,3,-42,5,25,31,-23,30,-11,45,12,-26,-24,-7,-4,6,47,-37,36,14,9,-43,-46,21,40,-10,-28,41,-35,-19
31,-28,-34,-33,44,35,36,30,-40,-15,-39,32,-16,47,10,13,-29,41,-21,38,19,37,46,27,26,-25,-24,2,17,-8,-1,-12,4,3,-6,-7,-22,-20,11,9,-18,43,-42,-5,48,-23,-14,-45
-36,5,23,31,-2,-14,-47,16,29,-40,-34,-35,-22,6,-48,-8,45,-20,-37,18,-28,13,-3,26,-33,-24,42,21,-9,-38,-4,43,25,11,12,1,19,30,44,10,46,-27,-32,-39,-17,-41,7,15
-30,39,32,10,34,9,-28,15,-6,-4,20,-27,-35,-47,-8,-24,-41,48,-22,-11,-31,19,42,16,44,-43,12,7,-38,1,21,-3,40,-5,13,-46,-45,29,-2,-33,17,-23,26,-25,37,36,14,-18
2,-1,-42,9,35,40,28,-14,-4,39,16,-22,-46,8,32,-11,36,-24,41,44,-37,12,-30,18,-33,-29,48,-7,26,23,47,-15,25,-38,-5,-17,21,34,-10,-6,-19,3,45,-20,-43,13,-31,-27
-28,45,24,47,-11,-42,34,33,21,29,5,-18,19,-46,35,-43,31,12,-13,-38,-9,26,48,-3,27,-22,-25,1,-10,-44,-17,-39,-8,-7,-15,37,-36,20,32,-41,40,6,16,30,-2,14,-4,-23
-8,30,-20,-21,-46,-24,-38,1,12,31,22,-9,28,47,43,25,41,40,-44,3,4,-11,33,6,-16,-36,35,-13,34,-2,-10,-42,-23,-29,-27,26,-39,7,37,-18,-17,32,-15,19,48,5,-14,-45
-7,-29,14,-5,4,-47,1,-41,12,-17,-21,-9,44,-3,-35,30,10,-31,36,-46,11,26,-39,-40,45,-22,42,-48,2,-16,18,-33,32,38,15,-19,-43,-34,23,24,8,-27,37,-13,-25,20,6,28
-6,-39,21,31,23,1,8,-7,-38,-46,-33,28,-27,-20,-17,-43,15,-32,25,14,-3,-36,-5,29,-19,-35,13,-12,-24,-41,-4,18,11,-40,26,22,44,9,2,34,30,45,16,-37,-42,10,48,-47
-15,-19,-35,18,-30,-31,43,21,-46,-25,-26,36,-37,-45,1,-32,28,-4,2,38,-8,-24,39,22,10,11,48,-17,34,5,6,16,-47,-29,3,-12,13,-20,-23,-42,-44,40,-7,41,14,9,33,-27
-5,-14,28,-45,1,-27,17,-21,-40,-25,-24,-48,23,2,47,-33,-7,39,42,30,8,26,-13,11,10,-22,6,-3,-46,-20,-36,37,16,-35,34,31,-32,-43,-18,9,44,-19,38,-41,4,29,-15,12
18,-19,35,-31,26,-20,39,-16,-43,-33,42,-15,-28,-32,12,8,38,-1,2,6,47,36,-29,-34,-44,-5,45,13,23,46,4,14,10,24,-3,-22,48,-17,-7,41,-40,-11,9,25,-27,-30,-21,-37
