3,22,-1,-34,36,-13,-57,-25,-58,-54,-12,11,6,42,-56,28,45,24,-29,-31,43,-2,-48,-18,8,51,-49,-16,19,53,20,44,60,4,-55,-5,41,52,-46,-59,-37,-14,-21,-32,-17,39,50,23,27,-47,-26,-38,-30,10,35,15,7,9,40,-33
41,35,-59,-8,43,20,33,4,49,24,28,55,-34,-44,-18,26,-46,15,-47,-6,-40,-30,60,-10,38,-16,-29,-11,27,22,45,53,-7,13,-2,-39,-54,-25,36,21,-1,48,-5,14,-31,17,19,-42,-9,56,52,-51,-32,37,-12,-50,58,-57,3,-23
-46,-45,20,-12,-15,-36,-44,29,-41,-31,52,4,-60,-50,5,-39,59,-25,-58,-3,49,51,-47,34,18,-32,28,-27,-8,-40,10,26,-42,-24,38,6,-57,-35,16,30,9,33,-48,7,2,1,23,43,-21,14,-22,-11,54,-53,-56,55,37,19,-17,13
49,50,-7,8,10,-60,3,-4,25,-5,46,-43,24,-21,47,-59,-41,-30,51,45,14,31,-34,-13,-9,-28,58,26,-33,18,-22,-37,29,23,48,-56,32,57,-55,-52,17,-53,12,-54,-20,-11,-15,-35,-1,-2,-19,40,42,44,39,36,-38,-27,16,6
-48,-58,4,-3,37,44,43,34,22,13,-47,59,-10,27,-52,18,-21,-16,-32,-38,17,-9,56,-26,41,24,-14,57,54,-53,40,19,-50,-8,-39,46,-5,20,35,-31,-25,-49,-7,-6,60,-36,11,1,42,33,-55,15,30,-29,51,-23,-28,2,-12,-45
-34,-30,-41,-15,-57,48,14,-56,26,-43,-59,-18,55,-7,4,-46,-39,12,53,-54,-24,52,31,21,44,-9,-35,-51,49,2,-23,-45,38,1,27,-37,36,-33,17,50,3,58,10,-25,32,16,60,-6,-29,-40,28,-22,-19,20,-13,8,5,-42,11,-47
-51,5,-35,54,-2,-30,-8,7,-22,14,19,-24,25,-10,-49,45,33,-20,-11,18,-31,9,26,12,-13,-23,32,39,-37,6,21,-27,-17,-44,3,-50,29,59,-28,56,-53,-48,57,34,-16,-47,46,42,15,36,1,60,41,-4,-58,-40,-43,55,-38,-52
23,-12,51,-25,-39,-33,49,-11,58,-34,8,2,50,19,-40,-37,53,47,-14,-42,26,-36,-1,-59,4,-21,-60,-35,56,45,-32,31,6,10,28,22,16,46,5,15,43,20,-41,57,-30,-38,-18,54,-7,-13,-3,-55,-17,-48,52,-29,-44,-9,24,27
-2,1,-43,28,52,-32,-26,17,45,-29,-58,-47,-53,-55,18,57,-8,-15,31,-50,-59,-39,41,40,60,7,-54,-4,10,-38,-19,6,-34,33,-49,-42,-51,30,22,-24,-23,36,3,-56,-9,-48,12,46,35,20,37,-5,13,27,14,44,-16,11,21,-25
-36,-4,12,2,17,43,-58,-20,-10,9,59,-3,54,29,27,60,-5,46,-57,8,38,49,-55,33,-40,-34,-15,37,-14,-47,-35,39,-24,26,31,1,-28,-21,-32,25,53,-45,-6,51,42,-18,30,-52,-22,-56,-44,48,-41,-13,23,50,19,7,-11,-16
-10,17,32,-31,8,-59,-23,-5,-19,1,-53,-60,-24,-43,-37,-27,-2,20,9,-18,-42,-35,7,13,-30,56,16,36,34,25,4,-3,41,-29,22,-28,15,-49,-54,55,-33,21,14,48,-51,50,52,-44,38,-46,45,-47,11,39,-40,-26,-58,57,6,12
42,25,-12,51,-37,28,31,18,-52,53,50,3,58,-38,24,-40,54,-8,-35,46,23,30,-21,-15,-2,-49,41,-6,-48,-22,-7,55,34,-33,19,-43,5,14,44,16,-27,-1,36,-39,57,-20,-59,29,26,-11,-4,9,-10,-17,-32,60,-45,-13,47,-56
7,47,-57,32,6,-5,-1,-17,54,-44,35,56,-50,-16,49,14,8,-39,42,38,-52,-37,-30,-58,26,-25,-34,-41,33,23,48,-4,-29,27,-11,55,22,-20,18,-53,28,-19,-51,10,-60,59,-2,-31,-15,13,43,21,40,-9,-36,-12,3,24,-46,45
20,-16,-18,57,-9,53,12,-19,5,35,23,-7,-55,37,-28,2,-31,3,8,-1,51,-59,-11,30,-49,46,44,15,52,-24,17,50,-54,40,-10,41,-14,43,-58,-34,-36,-56,-38,-27,-47,-26,45,-60,25,-32,-21,-29,-6,33,13,42,-4,39,22,48
-54,-44,47,-6,34,4,56,46,59,12,-40,-10,60,16,30,-14,18,-17,-33,-23,50,57,20,-52,36,-51,29,55,-27,-15,41,37,19,-5,53,-25,-32,42,-43,11,-31,-38,39,2,-48,-8,-3,45,-58,-21,26,24,-35,1,-28,-7,-22,49,-9,-13
59,-39,-52,-21,13,47,-19,20,29,-26,-60,14,-5,-12,33,-35,22,48,7,-8,4,-17,-50,-44,-57,10,55,-45,-9,31,-30,-36,-15,41,16,32,58,49,2,-53,-34,56,-54,24,28,51,-6,-18,-38,23,-46,3,40,43,-27,-42,25,-37,-1,11
-33,36,19,49,39,-29,37,56,-40,-13,27,23,10,22,54,38,-32,-31,-3,30,-41,-14,-12,52,47,35,-11,48,6,-20,18,17,1,46,-26,-2,-7,-16,-5,9,21,-60,53,-45,44,-34,-25,-28,-4,-59,-57,-24,-43,-15,58,-8,51,-55,50,42
12,6,57,9,-33,-2,-11,-18,-4,51,7,-1,-30,60,-46,55,25,8,-49,-47,58,36,24,-23,-17,37,50,42,-45,13,34,41,5,-31,44,-22,-26,-54,-40,39,-32,-28,-56,-35,29,15,20,52,19,-27,-10,-48,59,38,-16,43,-3,-21,-53,-14
-11,-38,30,-32,45,34,-41,-9,8,-60,1,52,-25,-59,31,-33,-28,-50,47,-43,22,-21,44,-57,13,-53,39,17,-54,-3,-15,4,16,-6,56,-55,46,2,-27,-51,7,49,20,-23,-5,-37,-19,-58,-42,18,40,-12,26,29,36,-35,24,48,14,10
-19,48,-58,27,-13,14,-39,25,-24,38,-45,49,5,-6,59,-36,31,-47,1,56,-44,54,-57,9,-8,32,-4,-42,53,-51,-17,-26,-40,60,55,16,-43,-10,7,33,-46,28,37,21,11,41,18,-2,-12,-52,30,50,-29,-22,-35,-20,23,3,-15,-34
33,-11,15,41,-21,-58,35,-45,-53,-55,2,-44,29,24,-3,-60,32,-28,-31,-52,5,43,40,-14,-46,-38,59,18,-13,54,19,-17,-1,49,-7,-47,57,26,-56,-23,-4,-50,-22,12,8,25,36,51,-34,42,-48,20,9,-30,10,39,-37,6,-27,16
28,-42,-60,52,9,36,-46,33,-5,-18,37,57,30,-45,-47,44,-19,10,17,54,-43,35,-41,51,40,58,34,-1,59,-13,-55,-48,-8,-27,-22,-6,-11,-50,-49,-25,23,2,21,-16,14,7,15,32,39,38,-24,-4,56,-20,31,-53,-12,-26,-29,3
-29,37,-5,-16,3,21,38,15,42,47,44,-51,-14,13,-8,4,58,43,-60,-57,-6,-32,-59,48,45,-36,-41,-54,1,-31,30,22,39,53,-56,26,-2,-7,-33,46,27,-9,-18,-11,-25,-40,-10,-24,-55,52,12,-50,-34,28,49,35,20,-17,23,19
38,-3,2,-48,-30,-39,-42,-43,10,-9,-18,-15,40,-47,12,-52,46,11,-27,-41,-45,51,54,29,-44,34,19,58,-24,5,60,56,57,-26,59,50,49,-1,6,-13,20,7,8,25,21,-17,14,4,-37,-36,-22,16,55,-23,-53,-32,-33,-28,-35,-31
-33,27,-46,25,-43,-31,-51,50,-29,-37,54,24,18,39,-53,-23,-36,-13,56,60,35,-42,16,-12,-4,-55,-2,-59,9,-49,6,-40,1,48,-21,17,10,41,-14,32,-38,22,5,-58,52,3,57,-34,30,-8,7,-45,15,-11,26,-19,-47,44,28,-20
-18,-59,14,-27,-20,55,-29,60,-37,34,31,-28,-49,-3,25,22,26,1,-38,5,32,-16,-56,47,-15,-17,4,12,7,-46,-11,-21,-44,-10,36,-35,9,19,52,57,-48,51,54,33,-58,30,-24,41,13,-53,-42,-39,50,-43,-6,23,-40,45,2,-8
