30,-14,-12,33,6,-5,29,-10,24,8,-19,3,28,2,-23,-25,21,-22,11,32,-17,18,15,-9,16,35,36,-13,-7,-1,-34,-20,-4,31,-26,-27
27,7,10,29,16,28,-2,-17,-12,-3,-15,9,-26,32,11,-5,8,25,22,31,30,-19,-35,34,-18,13,-1,-6,-4,-21,-20,-14,-36,-24,23,33
18,3,-2,28,-19,13,11,12,-24,-29,-7,-8,-6,26,-17,-32,15,-1,5,33,23,30,-21,9,-34,-14,31,-4,10,-22,-27,16,-20,25,36,-35
9,-17,-29,32,16,-13,19,12,-1,-30,35,-8,6,20,36,-5,2,-23,-7,-14,24,-25,18,-21,22,-31,-28,27,3,10,26,-4,34,-33,-11,-15
-19,-3,2,34,-14,-25,27,23,-30,-33,21,31,-15,5,13,24,-20,-28,1,17,-11,26,-8,-16,6,-22,-7,18,36,9,-12,35,10,-4,-32,-29
-7,10,36,-19,16,34,1,13,21,-2,-31,-25,-8,-23,-27,-5,28,-32,4,22,-9,-20,14,30,12,-35,15,-17,33,-24,11,18,-29,-6,26,-3
35,9,19,-6,-34,4,32,-22,-2,28,14,-15,25,-11,12,-18,24,16,-3,27,-36,8,33,-17,-13,31,-20,-10,30,-29,-26,-7,-23,5,-1,21
-25,-15,-34,26,-20,33,16,-32,-17,-22,12,-11,-35,-29,2,-7,9,36,-27,5,-24,10,31,21,1,-4,19,30,14,-28,-23,8,-6,3,13,-18
-26,6,-35,24,20,-2,28,30,32,-22,12,-11,15,33,-13,-19,36,-23,16,-5,31,10,18,-4,-34,1,29,-7,-27,-8,-21,-9,-14,25,3,-17
9,-33,-5,-18,3,27,35,29,-1,13,-30,20,-10,24,-26,28,-21,4,-32,-12,17,31,34,-14,36,15,-6,-16,-8,11,-22,19,2,-23,-7,-25
-17,8,26,-29,28,19,16,-2,13,-14,-34,30,-9,10,-18,-7,1,15,-6,31,33,23,-22,27,36,-3,-24,-5,4,-12,-20,-35,-21,11,32,-25
29,-11,25,7,-18,-17,-4,35,33,-23,2,21,-32,16,20,-14,6,5,27,-15,-12,-31,10,26,-3,-24,-19,34,-1,-36,22,13,-9,-28,-8,30
24,11,-27,7,-9,10,-4,18,5,-6,-2,21,17,-22,36,-26,-13,-8,34,30,-12,14,33,-1,31,16,3,-32,-35,-20,-25,28,-23,-19,29,-15
-31,-36,-6,-15,-29,3,11,-22,19,-35,-7,-25,-33,24,4,32,27,34,-9,-23,26,8,20,-14,12,-21,-17,30,5,-28,1,-16,13,-18,10,2
-25,16,32,-34,26,36,14,-12,13,24,-22,8,-9,-7,-30,-2,-20,33,-21,17,19,11,29,-10,1,-5,-31,35,-23,15,27,-3,-18,4,-28,-6
34,17,-16,-5,4,-15,25,14,-35,-21,-19,26,-23,-8,6,3,-2,32,11,24,10,-36,13,-20,-7,-12,-28,27,-30,29,-33,-18,31,-1,9,22
-17,32,22,5,-4,-20,-25,34,-29,-33,24,-31,18,-23,35,-27,1,-13,36,6,-30,-3,14,-11,7,28,16,-26,9,21,12,-2,10,-8,-15,-19
-4,-34,29,1,15,8,-24,-6,20,25,-33,16,32,-28,-5,-12,35,36,31,-9,-26,30,27,7,-10,21,-23,14,-3,-22,-19,-13,11,2,-17,-18
-7,-16,-4,3,-30,12,1,-32,-14,-26,-22,-6,34,9,-21,2,20,-29,-24,-17,15,11,-35,19,36,10,28,-27,18,5,33,8,-31,-13,23,-25
4,20,33,-1,-12,18,-14,26,-23,24,15,5,25,7,-11,19,31,-6,-16,-2,30,34,9,-10,-13,-8,-35,-29,28,-21,-17,-36,-3,-22,27,32
26,8,-20,-14,-12,24,36,-2,10,-9,-21,5,23,4,-33,19,-35,25,-16,3,11,32,-13,-6,-18,-1,28,-27,-34,31,-30,-22,15,29,17,-7
-32,12,26,27,-13,9,25,29,-6,34,19,-2,5,-30,22,33,-31,-21,-11,36,18,-15,28,35,-7,-3,-4,-23,-8,14,17,1,-16,-10,-24,-20
-9,7,17,10,19,14,-2,25,1,-4,22,18,15,-6,-13,-33,-3,-12,-5,24,27,-11,-28,-20,-8,-30,-21,23,-32,26,-34,29,16,31,-36,35
-21,-13,32,-28,6,-5,12,18,-10,9,16,-7,2,23,30,-11,24,-8,31,35,1,36,-14,-17,34,29,33,4,-26,-15,-19,-3,-27,-25,-20,-22
-18,25,-19,30,-28,-21,-34,-26,-13,-15,-35,14,9,-12,10,-33,29,1,3,-23,6,32,20,-31,-2,8,36,5,-17,-4,24,-22,16,7,11,-27
-12,31,11,-6,28,4,-17,23,-13,-20,-3,1,9,26,29,34,7,-24,-27,10,22,-21,-8,18,33,-14,19,-5,-15,-32,-2,30,-25,-16,36,-35
-9,24,-14,27,28,-35,-20,34,1,29,-26,-21,-25,3,17,32,-15,-23,-33,7,12,30,18,-2,13,11,-4,-5,-10,-22,-36,-16,19,-8,6,31
36,4,-9,-2,-16,-22,8,-7,3,12,-34,-10,-32,24,-20,5,-33,-25,26,15,23,6,-21,-14,18,-19,35,-29,28,-31,30,13,17,11,-27,-1
-12,16,-34,-19,8,18,23,-5,-20,-28,29,1,14,-13,-21,-2,-24,-6,4,9,15,35,-7,17,27,-30,-25,10,-11,26,-32,31,-36,3,-22,33
-4,15,9,1,-27,34,-18,-16,-3,-22,19,-23,-31,-32,-2,8,20,7,-11,-17,-35,10,12,-26,28,24,5,-25,-36,-33,13,14,30,-6,21,29
19,-9,-35,13,10,-11,-30,-31,2,-5,6,-23,-4,-21,26,-25,22,-32,-1,24,14,-17,12,-20,16,-15,-29,-36,27,7,8,18,-34,33,3,28
12,-25,16,36,29,-28,19,15,24,11,-10,-1,26,35,-8,-3,31,-34,-7,32,27,23,-22,-9,2,-13,-21,6,-5,33,-17,-20,-30,18,-14,-4
-26,14,-33,-22,9,8,-11,-6,-5,-23,7,31,24,-2,-17,32,15,-34,21,36,-19,4,10,-13,27,1,-25,35,-30,29,-12,-16,3,18,-28,-20
-7,-11,-35,-21,-28,19,1,-18,-23,31,2,26,20,-17,-29,-24,14,8,-6,-13,4,36,9,16,32,-12,-30,5,15,27,-10,-25,-34,33,3,-22
-26,-14,30,6,16,-4,-27,34,17,-15,-32,-29,23,2,10,-5,-9,31,24,-22,-36,20,-13,-19,33,1,7,-35,12,-3,-18,11,-25,-8,28,21
35,33,34,25,-27,-15,32,-26,29,-18,24,30,20,-31,6,28,21,10,36,-13,-17,-23,22,-11,-4,8,5,-16,-9,-12,14,-7,-2,-3,-1,-19
24,13,-12,-9,-14,-23,10,21,4,-7,-25,3,-2,5,33,34,29,35,28,-31,-8,-36,6,-1,11,-32,-30,-19,-17,27,20,26,-15,-16,-18,22
-6,34,-24,33,-8,1,17,5,-11,-35,9,-26,-27,18,32,23,-7,-14,-30,-31,22,-21,-16,3,29,12,13,36,-25,19,20,-15,-4,-2,10,-28
-15,-5,20,-9,2,-22,-36,-31,4,34,-23,35,16,32,1,-13,21,26,-27,-3,-17,6,11,-28,-33,-18,19,24,-30,29,8,-14,25,-10,-12,7
-4,-12,-30,1,14,35,34,36,24,26,19,2,-16,-5,28,13,23,-25,-11,31,-27,-33,-17,-9,18,-10,21,-15,32,3,-20,-29,22,-7,-6,-8
-35,-23,21,13,-30,14,-8,7,-26,-20,-15,-34,-4,-6,11,-18,-32,16,36,10,-3,-25,2,-28,22,9,31,24,-33,5,-27,17,29,12,1,-19
33,24,22,18,16,-23,-19,11,31,26,-8,13,-12,-21,27,-5,-28,-4,7,-36,14,-3,6,-2,-32,-10,-15,17,35,34,-9,25,-1,-30,-29,20
33,23,-32,-7,-15,-21,4,-28,27,24,16,14,35,-12,5,-11,-22,-26,-31,-25,6,17,-2,-10,20,18,-9,8,34,36,19,3,-1,-29,-13,-30
-10,12,29,31,-9,-17,-16,24,5,1,13,-2,-11,23,27,7,6,22,-28,25,-26,-18,-14,-8,-20,21,-15,19,-3,34,-4,-35,-36,-30,32,33
29,19,-9,11,-25,20,28,-14,3,-33,-4,-23,-24,8,22,-35,31,34,-2,-6,32,-15,12,13,5,30,36,-7,-1,-26,-17,-21,10,-18,16,-27
15,4,19,-2,-18,-28,10,12,-25,-7,34,-8,26,36,-1,-31,27,5,-3,-23,30,-35,20,-29,9,-13,-17,6,24,-21,16,-33,32,-11,22,-14
-8,-29,-15,-31,36,-9,-14,1,6,-19,30,-34,-26,7,3,35,-33,-21,10,-23,18,24,20,-22,28,13,32,-25,2,-11,4,-27,17,12,-16,-5
22,-13,-33,-16,9,12,29,27,-5,-21,-15,-6,2,-20,11,4,36,-34,-30,14,10,-1,32,-31,-28,-35,-8,25,-7,19,24,-23,3,18,26,-17
32,-36,25,12,-16,13,-24,-35,-26,-11,10,-4,-6,-15,14,5,34,31,27,29,-30,28,33,7,-3,9,-19,-22,-20,21,-18,-1,-23,-17,8,2
-18,7,-27,-20,-32,-17,-2,-34,-25,12,-21,-10,-31,19,-26,-36,6,1,-14,4,11,23,-22,28,9,15,3,-24,30,-29,13,5,35,8,-33,16
32,-23,33,5,-4,-7,6,28,30,12,-18,-10,34,31,16,-15,26,11,29,35,-27,36,2,-25,24,-17,21,-8,-19,-9,-14,-1,-3,-13,-20,-22
-5,36,26,-31,1,-17,24,9,-8,-15,-21,28,27,-25,10,30,6,-19,18,35,11,29,-34,-7,14,-3,-13,-12,-22,-16,4,-33,32,23,-20,-2
-8,7,-30,11,28,27,-2,1,31,14,-4,-32,-21,-10,22,29,23,24,35,34,13,-15,-17,-18,-26,25,-6,-5,-16,3,-9,12,36,-20,-19,-33
12,-5,4,-3,2,-29,26,31,-11,35,9,-1,30,28,20,-33,-36,-22,-24,-15,32,18,34,19,-27,-7,25,-14,6,-13,-8,-21,16,-23,-10,17
