17,-31,25,7,24,12,-4,-11,-10,9,8,-6,-16,-33,-34,13,-1,22,-23,-26,27,-18,19,-5,-3,20,-21,36,30,-29,2,35,14,15,-32,-28
22,-5,-21,-29,2,24,-8,7,-30,-28,-17,-27,18,-34,26,-23,11,-13,25,-33,3,-1,16,-6,-19,-15,12,10,4,9,36,-35,20,14,32,-31
17,-27,-11,29,-24,-26,-10,23,-35,7,3,22,-19,18,-31,33,-1,-14,13,32,30,-12,-8,5,-36,6,2,-34,-4,-21,15,-20,-16,28,9,25
-9,-25,6,18,-34,-3,36,-35,1,-12,-26,10,-24,-33,20,31,-32,-4,28,-15,23,27,-21,13,2,11,-22,-19,30,-29,-16,17,14,5,8,-7
-13,22,16,-28,-23,15,29,-36,35,26,17,19,1,-24,-6,-3,-11,-20,-12,18,-30,-2,5,14,-32,-10,33,4,-7,21,34,25,-27,-31,-9,8
-19,-26,-20,-7,-22,-8,4,6,27,-32,-33,-29,-17,-24,-16,15,13,28,1,3,-34,5,31,14,-30,2,-9,-18,12,25,-23,10,11,21,-36,35
20,33,35,-32,31,-9,8,-7,6,-25,36,-19,15,23,-13,29,-27,-30,12,-1,26,28,-14,34,10,-21,17,-22,-16,18,-5,4,-2,-24,-3,-11
-26,17,-7,-32,19,-22,3,-36,28,27,-15,-20,-21,30,11,25,-2,31,-5,12,13,6,-24,23,-16,1,-10,-9,35,-14,-18,4,34,-33,-29,8
13,33,-25,-15,9,28,11,17,-5,-19,-7,23,-1,24,4,-27,-8,26,10,-30,32,-34,-12,-14,3,-18,16,-6,-31,20,29,-21,-2,22,-36,35
16,-8,-11,-22,-15,-21,-19,2,10,-9,3,33,26,24,5,-1,-31,-28,7,25,6,4,29,-14,-20,-13,35,18,-23,34,17,36,-12,-30,-27,-32
-32,20,-4,3,-17,-25,-24,9,-8,-28,-21,30,-19,27,29,23,5,26,13,-2,11,35,-16,7,6,-18,-14,10,-15,-12,-33,1,31,36,-22,-34
-34,12,8,36,13,-15,-32,-3,16,-29,14,-2,-5,-11,6,-9,35,-31,20,-19,-23,24,21,-22,-26,25,30,33,10,-27,18,7,-28,1,-17,-4
-27,-12,18,9,26,-33,-34,-32,-4,-23,13,2,-11,24,-36,25,35,-3,-29,-28,-31,30,10,-14,-16,-5,1,20,19,-22,21,8,6,7,-17,15
34,-31,-32,33,-19,-11,-17,-13,-20,21,6,-24,8,35,25,-22,7,-28,5,9,-10,16,-29,12,-15,30,-36,18,23,-26,2,3,-4,-1,-14,27
-34,-36,23,-20,-6,5,-21,33,13,-35,27,-31,-9,16,30,-14,29,24,32,4,7,-26,-3,-18,-28,22,-11,25,-17,-15,12,-19,-8,1,10,2
28,-8,-31,13,-26,21,32,2,-24,18,-35,-20,-4,-23,17,33,-15,-10,36,12,-6,27,14,9,30,5,-22,-1,-34,-25,3,-7,-16,29,11,-19
23,-33,14,32,-26,-34,-27,-20,10,-9,-21,16,18,-3,28,-12,36,-13,31,8,11,30,-1,25,-24,5,7,-15,-35,-22,-19,-4,2,6,29,-17
8,35,31,34,28,-20,-17,-1,10,-9,26,23,19,27,32,-22,7,36,-13,6,-30,16,-12,-33,29,-11,-14,-5,-25,21,-3,-15,24,-4,-2,-18
27,-34,-12,-28,21,-23,-36,18,32,-30,35,3,16,15,-14,-13,-20,-8,29,17,-5,31,6,33,26,-25,-1,4,-19,10,-22,-9,-24,2,-11,7
-28,4,18,-2,26,35,34,-32,-21,23,22,27,15,20,-13,-19,-30,-3,16,-14,9,-11,-10,-33,-31,-5,-12,1,36,17,25,8,24,-7,-6,-29
30,-6,15,-10,-8,2,-32,5,-35,4,-13,-31,11,18,-3,-29,19,-14,-17,-28,-24,-23,22,21,-36,27,-26,20,16,-1,12,7,-34,33,9,25
16,4,-35,-2,-26,-10,-9,-33,7,6,31,34,-29,36,-22,-1,30,21,-28,23,-18,15,-20,32,-27,5,25,19,13,-17,-11,-24,8,-12,3,-14
-32,-9,-12,19,7,13,-5,30,2,-20,-18,3,-6,21,22,-27,-31,11,-4,10,-14,-15,24,-23,-26,25,16,-36,33,-8,17,1,-29,35,-34,28
-32,-24,8,-13,-34,18,26,-3,-30,36,16,-19,4,28,25,-11,-21,-6,12,22,17,-20,-35,2,-15,-7,-31,-14,-33,9,27,1,29,5,23,-10
27,12,11,6,-15,-4,18,-10,-35,8,-3,-2,34,-29,5,33,21,-7,25,26,-17,-32,28,30,-19,-20,-1,-23,14,-24,-36,22,-16,-13,9,31
-32,-20,-4,3,15,14,19,-24,13,-21,35,28,-9,-6,-5,-26,22,27,-7,2,10,-17,-34,8,31,16,-18,-12,-30,29,-25,1,-36,23,-11,33
-23,-32,-10,-35,-28,-22,-15,19,16,3,21,-18,-14,13,7,-9,-29,12,-8,-30,-11,6,1,27,31,-34,-24,5,17,20,-25,2,-36,26,4,33
-8,23,-5,25,3,-24,29,1,-35,17,34,20,32,36,22,31,-10,-30,28,-12,-27,-15,-2,6,-4,33,21,-19,-7,18,-16,-13,-26,-11,9,-14
