4,-19,-5,-1,3,-18,8,-7,-12,-24,13,9,-11,23,-21,17,-16,6,2,22,15,-20,-14,10
-7,13,20,21,14,15,1,-9,8,16,19,22,-2,-5,-6,-10,24,-23,-11,-3,-4,-12,18,-17
17,-23,21,8,-13,14,12,-4,11,24,-9,-7,5,-6,20,-22,-1,19,-18,-15,-3,16,2,-10
-19,17,-20,12,-8,-11,-13,5,23,-14,6,-4,7,10,-16,15,-2,24,1,3,22,-21,-9,-18
-3,-22,1,-20,-24,8,11,-6,-14,12,-7,-10,-23,9,19,21,-18,17,-15,4,-16,2,13,5
10,-20,-24,-17,9,-19,-21,18,-5,-1,-22,14,-16,-12,23,13,4,-8,6,2,7,11,-15,3
-2,1,18,-6,-14,4,-9,10,7,-8,-12,11,19,5,22,-24,-21,-3,-13,-23,17,-15,20,16
-9,-12,-11,22,7,-20,-5,-19,1,18,3,2,15,-17,-13,-23,14,-10,8,6,24,-4,16,-21
15,-11,17,-24,10,16,19,9,-8,-5,2,-13,12,21,-1,-6,-3,22,-7,23,-14,-18,-20,4
-22,9,-15,5,-4,17,-12,13,-2,-19,-16,7,-8,20,3,11,-6,-21,10,-14,18,1,24,-23
-8,-15,24,-22,-12,-23,9,1,-7,-21,-17,5,-18,19,2,20,11,13,-14,-16,10,4,6,-3
16,-13,12,7,-15,-24,-4,-21,19,17,23,-3,2,-18,5,-1,-10,14,-9,-22,8,20,-11,6
23,6,9,16,19,-2,13,17,-3,15,22,-18,-7,-24,-10,-4,-8,12,-5,21,-20,-11,-1,14
-16,24,-12,23,8,9,14,-5,-6,11,-10,3,22,-7,18,1,21,-15,20,-19,-17,-13,-4,-2
6,-5,8,-14,2,-1,-22,-3,-24,-17,-20,-23,-15,4,13,18,10,-16,-21,11,19,7,12,9
5,-21,-10,13,-1,18,-17,14,20,3,12,-11,-4,-8,-23,-19,7,-6,16,-9,2,24,15,-22
8,-7,23,17,24,-22,2,-1,10,-9,15,21,20,-19,-11,-18,-4,16,14,-13,-12,6,-3,-5
-23,11,-16,14,-18,-10,15,-17,21,6,-2,-20,24,-4,-7,3,8,5,22,12,-9,-19,1,-13
-14,-18,-17,-8,-16,11,10,4,-15,-7,-6,-24,-22,1,9,5,3,2,-20,19,23,13,-21,12
22,20,14,-19,13,-9,-15,-12,6,21,18,8,-5,-3,7,23,-24,-11,4,-2,-10,-1,-16,17
-6,-8,7,9,-23,1,-3,2,-4,-22,-14,-19,-24,11,-17,-21,15,-20,12,18,16,10,5,13
-15,21,-8,19,-6,5,24,3,18,-23,17,20,16,22,1,-13,-11,-9,-4,-12,-2,-14,10,-7
19,-10,-18,-5,4,13,-11,-22,16,2,7,-15,-6,-23,12,-9,20,3,-1,-17,-24,8,14,21
-11,18,-9,-13,-22,-8,-16,6,3,23,1,-17,4,-21,-20,7,12,-2,24,15,14,5,-10,-19
20,-16,10,6,18,-4,17,11,-23,-3,-8,19,-21,-22,-24,2,-7,-5,-12,-1,13,14,9,15
9,15,-23,-18,21,-12,-14,-13,-1,22,16,6,8,7,-2,-11,19,4,-17,-24,-5,-10,3,20
18,7,-19,10,-20,23,-2,21,-13,-4,-15,-16,9,24,11,12,22,-1,3,5,-8,-17,-6,-14
-13,23,4,-3,11,-7,6,-18,22,-12,-5,10,1,17,16,-15,-14,8,21,24,-19,-9,-2,-20
3,-17,-1,15,6,-5,-8,7,-21,20,14,13,-12,-11,-4,19,2,-22,-16,-10,9,18,-24,23
-5,-6,-7,-16,1,2,3,-15,12,14,-19,-9,17,-10,8,4,-13,-24,11,-21,20,-23,22,18
-17,16,-14,24,-9,19,-18,-11,5,-20,8,23,21,3,-22,-2,1,7,-6,10,-13,15,-12,-4
12,5,16,-10,-2,-21,-19,23,14,4,-24,-1,-20,-9,-18,-3,-22,15,7,13,6,17,-8,11
13,4,11,-2,22,-17,18,24,-20,19,-3,16,-1,-15,14,-12,6,-7,-10,9,-23,-5,21,-8
-12,-14,-21,20,-17,10,22,-23,-16,-6,-18,1,-19,2,24,9,5,11,13,-4,3,-7,8,-15
-24,12,19,-7,-11,-13,4,-10,15,8,5,-2,6,-16,-9,14,-20,23,-3,17,-22,21,-18,1
14,3,-2,-11,16,22,-20,12,-18,-13,4,-8,10,-1,21,-5,-23,9,-24,7,-15,-6,17,19
11,22,-4,3,12,20,21,-16,24,-15,-1,-5,-14,13,10,8,18,-17,23,-6,-7,-2,-19,-9
-21,-3,2,-12,20,7,-6,15,-10,9,24,4,-17,16,-8,-14,13,-19,18,-5,1,23,-22,-11
-4,10,22,1,-21,-16,-24,-20,-17,-2,-23,18,14,-13,-19,6,9,-12,15,8,5,-3,11,7
7,-24,15,-9,17,-14,-1,19,4,-16,-21,-22,23,6,-3,10,-5,20,-8,-18,11,12,-13,2
21,14,-13,11,23,12,20,16,-19,-18,-4,-6,3,-2,17,-8,-15,10,9,-7,-1,-24,-5,22
-10,19,6,-15,-7,-3,5,22,13,1,20,-14,-9,12,4,24,23,21,-2,-11,-18,-8,-17,-16
2,-1,13,18,-19,21,-23,-24,-22,-11,10,17,-3,15,-14,-20,-12,-4,5,16,-6,9,7,8
24,-9,-6,-23,15,3,-10,20,2,7,-13,-21,11,18,-5,-17,16,-14,-22,-8,12,19,4,-1
-18,8,5,-21,-3,24,23,-2,-11,13,9,15,-10,-20,-12,22,-19,1,17,14,4,-16,-7,-6
-20,-4,-22,2,-10,-15,16,-14,17,5,21,24,18,8,6,-7,-9,-13,-23,1,-11,3,19,-12
