-17,-19,-12,-23,21,13,-24,-15,22,14,20,3,-6,-10,8,18,1,-16,2,-11,-5,-9,4,7
-14,-5,-9,19,2,12,-23,-18,3,16,-24,-6,15,1,-13,-10,-20,8,-4,17,-22,21,7,11
-20,-11,18,-13,10,-14,-8,7,-12,-5,2,9,4,6,-21,19,22,-3,-16,1,15,-17,24,-23
7,-6,11,-20,-24,2,-1,-19,23,-17,-3,-22,14,-13,-21,-18,10,16,8,4,15,12,-9,5
-21,23,18,-24,6,-5,-17,-12,-19,22,-13,8,11,20,-16,15,7,-3,9,-14,1,-10,-2,4
23,-7,-8,24,-9,-19,2,3,5,17,-13,-15,11,-22,12,-21,-10,20,6,-18,16,14,-1,-4
15,21,-4,3,-16,17,9,14,-7,19,13,-20,-11,-8,-1,5,-6,-22,-10,12,-2,18,-24,23
2,-1,-17,24,12,18,-21,23,-13,-15,19,-5,9,20,10,-22,3,-6,-11,-14,7,16,-8,-4
-12,21,15,14,23,-9,-11,-24,6,-16,7,1,17,-4,-3,10,-13,19,-18,-22,-2,20,-5,8
16,-13,9,-22,-23,-21,-12,19,-3,-15,18,7,2,-17,10,-1,14,-11,-8,24,6,4,5,-20
9,19,-14,-16,10,-18,-11,21,-1,-5,7,-15,-22,3,12,4,-24,6,-2,-23,-8,13,20,17
24,-14,-20,17,-6,5,18,-10,23,8,22,-19,15,2,-13,-21,-4,-7,12,3,16,-11,-9,-1
-10,16,-11,-6,-17,4,-13,24,21,1,3,23,7,-22,-20,-2,5,19,-18,15,-9,14,-12,-8
9,11,16,22,-18,-21,-15,-14,-1,-12,-2,10,17,8,7,-3,-13,5,24,-23,6,-4,20,-19
21,-5,16,-7,2,-18,4,-12,-23,-24,-13,8,11,-20,-17,-3,15,6,22,14,-1,-19,9,10
-9,22,-19,-18,7,13,-5,14,1,-23,-20,24,-6,-8,-17,21,15,4,3,11,-16,-2,10,-12
21,-4,19,2,16,24,13,-18,-10,9,15,20,-7,-23,-11,-5,22,8,-3,-12,-1,-17,14,-6
22,18,-13,17,-24,-7,6,14,-16,-19,23,15,3,-8,-12,9,-4,-2,10,21,-20,-1,-11,5
-15,-4,-20,2,22,10,19,-23,16,-6,21,-14,-18,12,1,-9,-24,13,-7,3,-11,-5,8,17
18,-20,19,-7,13,8,4,-6,-11,-14,9,-23,-5,10,16,-15,-24,-1,-3,2,-22,21,12,17
-11,5,-24,13,-2,12,-17,-9,8,16,1,-6,-4,23,18,-10,7,-15,-20,19,22,-21,-14,3
-4,14,-20,1,16,13,-23,-24,15,-18,19,21,-6,-2,-9,-5,22,10,-11,3,-12,-17,7,8
4,-22,-17,-1,24,19,-21,18,15,-16,-20,23,-14,13,-9,10,3,-8,-6,11,7,2,-12,-5
-5,-13,6,11,1,-3,19,22,14,-17,-4,-23,2,-9,-20,-21,10,24,-7,15,16,-8,12,-18
11,19,-16,-5,4,12,14,17,-10,9,-1,-6,24,-7,18,3,-8,-15,-2,-22,23,20,-21,-13
20,-21,-12,13,8,14,-10,-5,15,7,-18,3,-4,-6,-9,17,-16,11,-24,-1,2,-23,22,19
17,-20,16,14,15,-18,-8,7,21,19,23,13,-12,-4,-5,-3,-1,6,-10,2,-9,-24,-11,22
6,17,-19,-7,15,-1,4,24,16,13,-22,-14,-10,12,-5,-9,-2,23,3,-21,20,11,-18,-8
-24,18,-6,10,-9,3,-12,-20,5,-4,13,7,-11,21,-23,-17,16,-2,22,8,-14,-19,15,1
-5,13,-7,17,1,16,3,24,22,-14,18,19,-2,10,21,-6,-4,-11,-12,-23,-15,-9,20,-8
-21,-23,13,-14,9,7,-6,22,-5,15,12,-11,-3,4,-10,-19,-24,-20,16,18,1,-8,2,17
18,19,-4,3,22,-7,6,-15,-20,14,-13,-17,11,-10,8,-21,12,-1,-2,9,16,-5,-24,23
-24,6,7,-18,12,-2,-3,-11,-13,14,8,-5,9,-10,19,21,-23,4,-15,22,-16,-20,17,1
22,-20,15,-12,-21,-8,23,6,-13,11,-10,4,9,-18,-3,-17,16,14,24,2,5,-1,-7,-19
7,24,4,-3,-21,12,-1,17,-15,-19,16,-6,-14,13,9,-11,-8,23,10,22,5,-20,-18,-2
-9,-15,-12,8,18,17,20,-4,1,11,-10,3,21,22,2,24,-6,-5,-23,-7,-13,-14,19,-16
23,18,-4,3,-10,-21,-24,20,-11,5,9,16,22,-19,17,-12,-15,-2,14,-8,6,-13,-1,7
2,-1,7,-13,21,-24,-3,19,-16,14,-20,-15,4,-10,12,9,-22,-23,-8,11,-5,17,18,6
-8,19,-9,-24,21,10,-17,1,3,-6,20,-18,-15,23,13,-22,7,12,-2,-11,-5,16,-14,4
14,16,6,19,8,-3,22,-5,12,18,13,-9,-11,-1,-17,-2,15,-10,-4,-23,24,-7,20,-21
-12,16,-6,21,-10,3,-17,-20,22,5,-13,1,11,15,-14,-2,7,24,23,8,-4,-9,-19,-18
-15,3,-2,24,-19,12,11,10,-13,-8,-7,-6,9,-21,1,-17,16,-23,5,22,14,-20,18,-4
22,-10,-19,7,18,-9,-4,-13,6,2,-20,17,8,24,21,23,-12,-5,3,11,-15,-1,-16,-14
6,-19,12,8,16,-1,11,-4,-24,-21,-7,-3,-15,-23,13,-5,-18,17,2,-22,10,20,14,9
-22,-6,10,-19,13,2,-8,7,-24,-3,12,-11,-5,-16,-21,14,23,-20,4,18,15,1,-17,9
-10,-4,13,2,8,23,-17,-5,24,1,15,-16,-3,21,-11,12,7,20,-22,-18,-14,19,-6,-9
