-6,-39,-24,38,17,1,-45,19,-33,12,31,-10,30,21,-25,-18,-5,16,-8,23,-14,-28,-20,3,15,-44,29,22,-27,-13,-11,37,9,-36,46,34,-32,-4,2,-47,43,-48,-41,26,7,-35,40,42
31,-40,-11,-18,33,16,-9,-22,7,35,3,-30,-15,-34,13,-6,24,4,-43,44,25,8,45,-17,-21,37,-28,27,46,12,-1,48,-5,14,-10,-41,-26,-47,-42,2,36,39,19,-20,-23,-29,38,-32
24,-5,19,9,-2,-46,-30,-41,4,42,-39,40,-21,-44,25,-48,45,-37,-3,-38,13,23,22,-1,15,31,47,-43,-33,-7,-26,-34,29,32,-36,35,-18,20,-11,12,-8,-10,-28,14,17,-6,-27,16
-33,47,23,-20,21,30,9,26,-7,-31,38,34,42,-25,45,44,39,-46,29,4,-5,-43,-3,-27,14,-8,24,32,-19,-6,10,-28,1,-12,-37,-40,35,-11,-17,36,-48,-13,22,-16,-15,18,-2,41
-16,-37,-47,15,-14,-29,-19,22,31,44,17,36,-39,5,-4,1,-11,38,7,33,-24,-8,26,21,-42,-23,-34,-45,6,40,-9,43,-20,27,48,-12,2,-18,13,-30,46,25,-32,-10,28,-41,3,-35
46,34,-4,3,40,24,37,36,-47,-16,-26,-31,-48,25,23,10,-19,42,17,-35,29,-33,-15,-6,-14,11,43,-44,-21,38,12,-41,22,-2,20,-8,-7,-30,45,-5,32,-18,-27,28,-39,-1,9,13
-9,-22,40,-45,-7,19,5,-20,1,32,-38,-23,44,16,-24,-14,29,-36,-6,8,-28,2,12,15,37,-47,-31,21,-17,-41,27,-10,39,42,-43,18,-25,11,-33,-3,30,-34,35,-13,4,48,26,-46
-44,-46,20,7,-13,-35,-4,-23,-11,-19,9,15,5,-45,-12,41,-18,17,10,-3,-22,21,8,-42,36,-27,26,29,-28,-48,39,47,-37,-40,6,-25,33,43,-31,34,-16,24,-38,1,14,2,-32,30
-39,-3,2,24,-23,-34,46,-30,25,16,26,-21,17,-36,38,-10,-13,-19,18,43,12,32,5,-4,-9,-11,-33,-48,40,8,-45,-22,27,6,-44,14,-42,-15,1,-29,-47,37,-20,35,31,-7,41,28
15,40,-5,-38,3,-42,-26,28,-17,-41,23,22,-18,-43,-1,45,9,13,-20,19,-34,-12,-11,-37,33,7,-30,-8,-32,27,-36,29,-25,21,-46,31,24,4,48,-2,10,6,14,-47,-16,35,44,-39
-10,28,23,-24,-6,5,-38,-40,-12,-1,-19,9,34,47,-27,37,-45,21,11,46,-18,44,3,4,-48,-41,-15,2,30,-29,35,-36,-39,-13,31,32,-16,7,33,8,26,-43,42,-22,-17,20,-14,-25
-29,17,-25,-14,41,-16,12,20,13,-11,10,-7,-9,4,30,6,-2,37,43,-8,-27,-23,-22,-47,3,-38,21,-35,1,-15,36,40,44,48,28,-31,18,26,-46,-32,-5,-45,-19,-33,42,39,24,-34
16,-48,45,37,28,12,38,-9,8,31,-39,-6,-27,-35,21,-1,22,-23,44,-46,15,17,-18,34,41,-40,13,5,-36,-43,-10,-42,-47,24,-14,29,-4,-7,11,26,-25,-32,30,19,-3,-20,-33,2
-26,11,-35,-48,-20,22,43,-45,10,-9,-2,47,-40,-23,-33,31,-44,28,-42,5,-36,-6,14,-39,-30,1,34,-18,-46,25,-16,41,15,-27,3,21,38,-37,24,13,-32,19,-7,17,8,29,-12,4
5,42,47,23,-1,7,-6,12,-25,-28,37,-8,19,-15,14,22,-39,-29,-13,-24,34,-16,-4,20,9,-43,-38,10,18,-31,30,44,-45,-21,-41,48,-11,27,17,46,35,-2,26,-32,33,-40,-3,-36
-32,10,-45,6,36,-4,40,25,-38,-2,20,-47,-22,28,-34,19,35,39,-16,-11,48,13,33,26,-8,-24,44,-14,-31,-42,29,1,-23,15,-17,-5,46,9,-18,-7,-43,30,41,-27,3,-37,12,-21
-19,-36,21,16,42,41,-35,-26,17,48,-30,14,-28,-12,27,-4,-9,-24,1,-37,-3,33,-40,18,45,8,-15,13,47,11,-43,-44,-22,-39,7,2,20,-46,34,23,-6,-5,31,32,-25,38,-29,-10
44,43,-38,8,-12,-48,19,-4,-23,17,22,5,25,-30,-35,21,-10,-39,-7,36,-16,-11,9,-32,-13,46,-47,-29,28,14,40,24,37,-45,15,-20,-33,3,18,-31,42,-41,-2,-1,34,-26,27,6
9,23,26,-42,-43,35,-32,-18,-1,25,12,-11,47,36,19,-40,37,8,-15,39,41,-24,-2,22,-10,-3,48,34,38,-33,45,7,30,-28,-6,-14,-17,-29,-20,16,-21,4,5,-46,-31,44,-13,-27
47,32,16,-28,-17,-27,15,33,21,-30,-43,-22,-45,26,-7,-3,5,41,40,-42,-9,12,-35,46,29,-14,6,4,-25,10,38,-2,-8,39,23,37,-36,-31,-34,-19,-18,20,11,-48,13,-24,-1,44
6,-17,18,29,47,-1,25,41,-42,48,-37,39,-38,-27,35,-33,2,-3,-22,-44,43,19,36,-45,-7,40,14,31,-4,34,-28,-46,16,-30,-15,-23,11,13,-12,-26,-8,9,-21,20,24,32,-5,-10
-14,-43,-10,-41,-39,44,-46,-25,-18,3,36,30,-35,1,-37,38,-23,9,45,-47,33,-32,17,27,8,-48,-24,-40,42,-12,34,22,-21,-31,13,-11,15,-16,5,28,4,-29,2,-6,-19,7,20,26
-42,41,-40,44,6,-5,-36,38,47,19,-18,-32,46,-20,21,-45,48,11,-10,14,-15,34,25,-28,-23,33,-39,24,-37,31,-30,12,-26,-22,43,7,29,-8,27,3,-2,1,-35,-4,16,-13,-9,-17
8,-13,30,28,29,-31,33,-1,-46,-14,24,-34,2,10,-41,-42,44,-25,-27,-32,-48,40,-26,-11,18,23,19,-4,-5,-3,6,20,-7,12,45,47,-43,39,-38,-22,15,16,37,-17,-35,9,-36,21
-41,-38,-36,-10,-27,46,-25,-37,-48,4,-42,28,-44,23,45,33,-47,40,-31,34,-26,29,-14,-35,7,-21,5,12,-22,32,-19,-30,16,20,-24,-3,8,-2,43,18,-1,-11,-39,13,15,6,17,-9
37,6,-14,41,-29,-2,22,48,46,11,-10,18,33,3,26,-19,34,-12,16,-21,20,-7,-24,23,44,-15,38,42,5,-40,-32,31,-13,-17,47,-43,-1,-27,-45,30,-4,-28,36,-25,39,-9,-35,-8
-20,-19,28,10,30,40,29,-11,-16,-4,8,-39,15,-18,-13,9,-32,14,2,1,-38,27,35,-44,-37,-33,-22,-3,-7,-5,41,17,26,-42,-23,-48,25,21,12,-6,-31,34,-46,24,47,43,-45,36
7,-9,5,-8,-3,-32,-1,4,2,45,44,-27,-26,-47,-39,-34,-30,-21,35,-29,18,37,24,-23,-41,13,12,-31,20,17,28,6,46,16,-19,43,-22,-40,15,38,25,48,-36,-11,-10,-33,14,-42
40,21,-27,-12,19,-8,-10,6,-11,7,9,4,-37,22,42,32,33,47,-5,-25,-2,-14,46,34,20,-31,3,30,-35,-28,26,-16,-17,-24,29,-44,13,-41,-48,-1,38,-15,45,36,-43,-23,-18,39
-15,39,-6,20,-44,3,21,-17,18,-13,-27,-25,10,-29,1,48,8,-9,42,-4,-7,43,-45,40,12,28,11,-26,14,-34,-37,-33,32,30,41,38,31,-36,-2,-24,-35,-19,-22,5,23,47,-46,-16
-46,-35,44,22,16,-12,34,42,14,-40,-47,6,27,-9,-45,-5,-36,-30,-38,21,-20,-4,-48,37,31,29,-13,-32,-26,18,-25,28,-43,-7,2,17,-24,19,-41,10,39,-8,33,-3,15,1,11,23
-11,13,-17,-16,-47,-25,27,46,-28,18,1,-42,-2,37,-43,4,3,10,-29,35,44,48,34,-31,6,-30,-7,9,19,-26,24,-45,36,23,-20,33,-14,-39,38,-41,40,12,15,-21,-32,-8,-5,-22
34,-26,-30,36,10,27,-33,-15,-44,-5,-32,29,-16,-28,8,13,-46,20,38,-18,24,-35,39,-21,-45,2,-6,14,-12,3,-40,11,7,-1,22,-4,-41,-19,-23,31,37,-47,-48,9,25,17,42,43
43,25,10,-39,-8,23,-31,5,-27,-3,45,33,40,-37,-44,18,28,-16,-36,42,46,-47,-6,48,-2,-32,9,-17,34,35,7,26,-12,-29,-30,19,14,41,4,-13,-38,-20,-1,15,-11,-21,22,-24
-27,44,-39,-34,12,-18,47,-28,29,-42,-33,-5,23,-17,-40,-32,14,6,41,26,-31,35,-13,-43,48,-20,1,8,-9,-38,21,16,11,4,-22,-45,-46,30,3,15,-19,10,24,-2,36,37,-7,-25
22,-7,-8,13,18,48,2,3,-31,23,25,27,-4,45,43,-36,26,-5,-46,30,38,-1,-10,29,-11,-17,-12,33,-24,-20,9,-39,-28,-44,40,16,42,-21,32,-35,47,-37,-15,34,-14,19,-41,-6
13,20,11,33,32,-14,-21,39,45,22,-3,-43,-1,6,-26,-38,-29,31,25,-2,7,-10,27,-36,-19,15,-23,-41,17,-44,-18,-5,-4,35,-34,24,47,16,-8,-42,28,40,12,30,-9,-48,-37,46
