11,14,43,-47,7,-12,-5,34,-15,-32,-1,6,-46,-2,9,39,-24,33,26,-41,-28,42,-37,17,27,-19,-25,21,-40,-48,-44,10,-18,-8,45,38,23,-36,-16,29,20,-22,-3,31,-35,13,4,30
-5,48,-10,19,1,32,38,25,37,3,-43,22,-39,-33,17,-24,-15,40,-4,34,27,-12,-36,16,-8,-44,-21,-45,31,-35,-29,-6,14,-20,30,23,-9,-7,13,-18,-42,41,11,26,28,-47,46,-2
46,-13,-27,23,16,34,-8,7,43,-20,-25,-26,2,-45,-19,-5,-40,32,15,10,-39,30,-4,33,11,12,3,-48,-42,-22,37,-18,-24,-6,44,-41,-31,47,21,17,36,29,-9,-35,14,-1,-38,28
-25,33,-35,26,-21,-14,22,-27,-39,-23,24,28,-42,6,18,-29,-44,-15,-41,40,5,-7,10,-11,1,-4,8,-12,16,43,-47,48,-2,-45,3,37,-36,46,9,-20,19,13,-30,17,34,-38,31,-32
-6,-39,-24,-34,-32,1,28,30,13,46,-29,25,-9,35,19,23,-45,-47,-15,-48,-41,-40,-16,3,-12,42,-31,-7,11,-8,27,5,38,4,-14,-44,-43,-33,2,22,21,-26,37,36,17,-10,18,20
44,26,-9,14,-30,-39,31,-41,3,-16,47,-15,-45,-4,12,10,28,46,25,36,22,-21,29,33,-19,-2,-38,-17,-23,5,-7,43,-24,42,37,-20,-35,27,6,48,8,-34,-32,-1,13,-18,-11,-40
42,-30,43,-9,7,19,-5,18,4,33,-41,13,-12,-29,-26,-28,-24,-8,-6,48,25,34,35,17,-21,15,-47,16,14,2,36,-40,-10,-22,-23,-31,-39,-46,37,32,11,-1,-3,-45,44,38,27,-20
40,31,38,44,15,45,-48,-17,20,16,25,46,-23,21,-5,-10,8,28,-27,-9,-14,-24,13,22,-11,36,19,-18,-34,32,-2,-30,39,29,-41,-26,-43,-3,-33,-1,35,-47,37,-4,-6,-12,42,7
7,-39,36,-11,-31,-37,-1,-23,-30,-41,4,-48,-46,21,40,35,-43,-32,-38,-25,-14,42,8,47,20,-34,45,-33,-44,9,5,18,28,26,-16,-3,6,19,2,-15,10,-22,17,29,-27,13,-24,12
-44,-23,-33,40,26,-15,-34,32,-16,-14,47,21,-22,10,6,9,-45,31,20,-19,-12,13,2,-43,-27,-5,25,-42,36,37,-18,-8,3,7,-46,-29,-30,48,41,-4,-39,28,24,1,17,35,-11,-38
