-43,25,10,16,-44,-21,-15,36,27,-3,22,29,-46,-47,7,-4,37,-42,-39,-23,6,-11,20,-38,-2,-45,-9,-31,-12,-33,28,-41,30,48,-40,-8,-17,24,19,35,32,18,1,5,26,13,14,-34
-12,-35,19,22,-27,33,-15,17,29,-11,10,1,21,26,7,-24,-8,-45,-3,41,-13,-4,-31,16,39,-14,5,-38,-9,-37,23,44,-6,-48,2,40,30,28,-25,-36,-20,-43,42,-32,18,-47,46,34
-15,21,43,28,40,-33,34,18,39,22,45,23,48,37,1,-30,-44,-8,20,-19,-2,-10,-12,-32,-35,47,41,-4,38,16,-46,24,6,-7,25,-42,-14,-29,-9,-5,-27,36,-3,17,-11,31,-26,-13
18,27,-22,-30,14,-17,8,-7,13,-33,39,-25,-9,-5,-21,28,6,-1,40,-42,15,3,-45,-35,12,-34,-2,-16,31,4,-29,-36,10,26,24,32,-41,47,-11,-19,37,20,-46,48,23,43,-38,-44
-12,28,-6,-37,27,3,-42,-30,-43,-17,25,1,29,-36,-44,-19,10,-21,16,35,18,-39,33,47,-11,46,-5,-2,-13,8,-34,-38,-23,31,-20,14,4,32,22,-41,40,7,9,15,-48,-26,-24,45
-45,-19,32,-36,-21,-17,20,-12,16,-25,15,8,-31,30,-11,-9,6,43,2,-7,5,-46,34,33,10,-28,-29,26,27,-14,13,-3,-24,-23,38,4,41,-35,40,-39,-37,47,-18,48,1,22,-42,-44
-11,-24,-38,29,-31,-48,-27,37,26,-23,1,-34,33,36,20,40,-32,-44,-28,-15,41,-30,10,2,-39,-9,7,19,-4,22,5,17,-13,12,-42,-14,-8,3,25,-16,-21,35,46,18,-47,-43,45,6
44,24,5,37,-3,43,-13,30,33,15,-21,-42,7,-31,-10,45,32,22,34,36,11,-18,-35,-2,-28,-41,-46,25,47,-8,14,-17,-9,-19,23,-20,-4,-39,38,48,26,12,-6,-1,-16,27,-29,-40
6,10,17,-40,19,-1,26,36,37,-2,-13,25,11,30,-39,-34,-3,-47,-5,-28,-38,44,31,35,-12,-7,-33,20,-48,-14,-23,46,27,16,-24,-8,-9,21,15,4,45,-43,42,-22,-41,-32,18,29
28,-34,23,26,-39,-42,-44,-31,-24,18,-21,47,-40,-19,43,-17,16,-10,14,32,11,25,-3,9,-22,-4,-48,-1,30,-29,8,-20,35,2,-33,37,-36,41,5,13,-38,6,-15,7,46,-45,-12,27
-13,45,41,6,-12,-4,-23,31,-47,27,-44,5,1,39,34,-18,-35,16,-20,19,-22,21,7,43,40,38,-10,46,33,-48,-8,36,-29,-15,17,-32,-42,-26,-14,-25,-3,37,-24,11,-2,-28,9,30
13,25,29,-15,-35,-30,-28,9,-8,40,44,-47,-1,-42,4,23,41,26,22,43,-32,-19,-16,38,-2,-18,46,7,-3,6,34,21,45,-31,5,-37,36,-24,-48,-10,-17,14,-20,-11,-33,-27,12,39
-25,-11,-20,-18,-13,16,26,-35,-14,33,2,-34,5,9,-42,-6,-30,4,31,3,-39,24,-32,-22,1,-7,-28,27,-41,17,-19,23,-10,12,8,-44,48,47,21,43,29,15,-40,36,-46,45,-38,-37
34,-19,-30,31,20,13,-29,-26,35,-15,-47,-16,-6,41,10,12,32,39,2,-5,-46,-24,-28,22,36,8,33,23,7,3,-4,-17,-27,-1,-9,-25,40,-43,-18,-37,-14,48,38,-45,44,21,11,-42
