26,-25,32,-43,-21,19,12,24,27,-39,-23,-7,-33,-37,-46,-38,-35,-36,-6,-44,5,45,11,-8,2,-1,-9,34,30,-29,-47,-3,13,-28,17,18,14,16,10,-42,48,40,4,20,-22,15,31,-41
-2,1,-28,-12,-44,-36,46,47,-14,34,-21,4,-20,9,23,17,-16,-32,33,13,11,41,-15,39,-38,31,29,3,-27,35,-26,18,-19,-10,-30,6,-45,25,-24,-43,-22,-48,40,5,37,-7,-8,42
-3,-27,1,20,-19,-14,42,-35,31,-40,37,-16,34,6,-36,12,26,22,5,-4,-23,-18,21,41,-30,-17,2,-39,32,25,-9,-29,38,-13,8,15,-11,-33,28,10,-24,-7,-48,-46,-47,44,45,43
29,-46,-17,45,24,-31,-16,-38,-47,-32,13,39,-11,-43,25,7,3,-42,44,21,-20,27,-34,-5,-15,-48,-22,36,-1,37,6,10,-35,23,33,-28,-30,8,-12,-41,40,18,14,-19,-4,2,9,26
-14,39,9,43,-20,41,13,28,-3,-26,-44,17,-7,1,-24,-36,-12,-37,-47,5,38,31,48,15,33,10,34,-8,40,-42,-22,-35,-25,-27,32,16,18,-21,-2,-29,-6,30,-4,11,46,-45,19,-23
-34,7,47,-5,4,14,-2,-16,39,20,-21,23,46,-6,-19,8,22,35,15,-10,11,-17,-12,-26,-48,24,41,43,-31,-33,29,-44,30,1,-18,37,-36,42,-9,45,-27,-38,-28,32,-40,-13,-3,25
3,34,-1,-32,-29,28,22,-30,-13,-35,16,-47,9,40,-41,-11,23,37,24,31,-46,-7,-17,-19,43,44,-39,-6,5,8,-20,4,-48,-2,10,-42,-18,45,27,-14,15,36,-25,-26,-38,21,12,33
-18,-10,12,41,6,-5,-24,46,-30,2,20,-3,19,-47,40,29,-25,1,-13,-11,27,-38,-37,7,17,-31,-21,-43,-16,9,26,-45,39,44,-42,-48,23,22,-33,-15,-4,35,28,-34,32,-8,14,36
-24,17,-23,-34,16,-25,-12,11,14,35,-8,7,-40,-9,48,-5,-2,-22,31,30,-32,18,3,1,6,-46,-36,38,47,-20,-19,21,-37,4,-10,27,33,-28,41,13,-39,-44,-45,42,43,26,-29,-15
30,-37,38,-23,39,-42,26,-12,-31,-16,44,8,45,-20,-17,10,15,-33,36,14,48,32,4,-27,28,-7,24,-25,43,-1,9,-22,18,-41,47,-19,2,-3,-5,46,34,6,-29,-11,-13,-40,-35,-21
32,-45,18,40,-33,36,-10,25,28,7,-27,-22,43,30,42,47,41,-3,37,48,-44,12,-31,-39,-8,34,11,-9,-38,-14,23,-1,5,-26,-46,-6,-19,29,24,-4,-17,-15,-13,21,2,35,-16,-20
-30,20,-45,-47,12,17,-8,7,-16,22,-43,-5,23,-25,31,9,-6,-48,-26,-2,32,-10,-13,28,14,19,-40,-24,42,1,-15,-21,46,37,39,-41,-34,44,-35,27,36,-29,11,-38,3,-33,4,18
40,42,16,-46,-18,-24,33,19,26,-29,30,-32,37,-45,38,-3,-36,5,-8,-43,35,-28,-39,6,-41,-9,47,22,10,-11,-34,12,-7,31,-21,17,-13,-15,23,-1,25,-2,20,48,14,4,-27,-44
44,-18,21,-36,28,30,-34,-41,-27,-46,-38,29,-26,24,-23,-31,43,2,-48,-39,-3,-32,15,-14,45,13,9,-5,-12,-6,16,22,-42,7,-37,4,35,11,20,47,8,33,-17,-1,-25,10,-40,19
-20,-42,26,22,29,9,-19,-36,-6,25,-28,-14,33,12,-47,24,-21,41,7,1,17,-4,46,-16,-10,-3,-38,11,-5,-32,44,30,-13,-35,34,8,40,27,48,-37,-18,2,45,-31,-43,-23,15,-39
-17,14,-42,48,-19,39,44,-40,-38,28,12,-11,18,-2,26,-29,1,-13,5,32,-41,43,-30,-33,31,-15,36,-10,16,23,-25,-20,24,-46,45,-27,47,9,-6,8,21,3,-22,-7,-35,34,-37,-4
38,-22,-19,-35,21,-23,-43,37,15,-13,40,-46,10,25,-9,36,-27,42,3,-45,-5,2,6,48,-14,32,17,-30,-34,28,-44,-26,-41,29,4,-16,-8,-1,47,-11,33,-18,7,31,20,12,-39,-24
-7,5,28,25,-2,26,1,32,-42,-17,38,30,-47,-24,-48,-45,10,23,-20,19,22,-21,-18,14,-4,-6,-31,-3,-44,-12,27,-8,-46,-43,-41,-40,-39,-11,37,36,35,9,34,29,16,33,13,15
-19,-43,-48,-21,42,-29,-47,33,-39,23,-31,-28,41,20,-35,30,-26,46,1,-14,4,-24,-10,22,37,17,-44,12,6,-16,11,45,-8,-40,15,38,-25,-36,9,34,-13,-5,2,27,-32,-18,7,3
-13,-6,-12,-42,43,2,15,-28,24,48,18,3,1,-41,7,17,16,-11,-25,40,-36,39,47,-9,19,-33,45,8,46,-34,-35,-38,26,30,31,21,44,32,-22,-20,14,4,-5,-37,-27,-29,-23,-10
