41,-24,36,-6,26,4,-27,17,-14,28,37,43,15,9,-13,19,-8,-48,-16,-29,46,-31,-35,2,-40,-5,7,-10,20,-34,22,44,47,30,23,-3,-11,-42,45,25,-1,38,-12,-32,-39,-21,-33,18
-36,-31,29,-41,32,43,-44,9,-8,-13,-27,-26,10,-46,-37,-19,-21,-47,16,-23,17,40,20,45,38,12,11,-30,-3,28,2,-5,34,-33,42,1,15,-25,48,-22,4,-35,-6,7,-24,14,18,-39
27,-4,48,2,40,42,-36,-43,-14,37,-41,-34,15,9,-13,-26,-28,-33,23,-44,-45,-47,-19,46,39,16,-1,17,31,-38,-29,35,18,12,-32,7,-10,30,-25,-5,11,-6,8,20,21,-24,22,-3
35,16,5,-46,-3,-34,10,-24,42,-7,-28,41,38,44,-20,-2,47,43,36,15,29,-39,-37,8,-40,27,-26,11,-21,31,-30,-45,-48,6,-1,-19,23,-13,22,25,-12,-9,-18,-14,32,4,-17,33
-20,14,-38,-11,43,-47,30,-25,-36,-21,4,-37,17,-2,-23,-35,-13,48,-39,1,10,-31,15,-42,8,46,41,29,-28,-7,22,45,-34,33,16,9,12,3,19,44,-27,24,-5,-40,-32,-26,6,-18
31,-25,40,-13,-42,30,34,-33,-37,-21,12,-11,4,-19,-44,27,38,47,14,32,10,-35,-46,29,2,43,-16,-41,-24,-6,-1,-20,8,-7,22,45,9,-17,48,-3,28,5,-26,15,-36,23,-18,-39
-21,-32,-5,-48,3,44,31,46,-24,36,23,37,-42,-25,34,-41,26,43,47,40,1,45,-11,9,14,-17,29,-30,-27,28,-7,2,-39,-15,-38,-10,-12,35,33,-20,16,13,-18,-6,-22,-8,-19,4
-27,-6,12,-11,43,2,-40,-23,24,44,4,-3,36,-48,-39,37,-31,29,35,-34,38,30,8,-9,28,42,1,-25,-18,-22,17,46,47,20,-19,-13,-16,-21,15,7,-45,-26,-5,-10,41,-32,-33,14
12,-3,2,40,-31,44,-16,30,-23,20,32,-1,29,-43,-26,7,25,-34,39,-10,46,-27,9,-42,-17,15,22,-35,-13,-8,5,-11,36,18,28,-33,-48,-45,-19,-4,47,24,14,-6,38,-21,-41,37
12,-28,-47,-45,33,31,-22,9,-8,23,26,-1,-44,46,30,48,-35,43,37,42,-40,7,-10,-41,-38,-11,-32,2,-34,-15,-6,27,-5,29,17,-39,-19,25,36,21,24,-20,-18,13,4,-14,3,-16
-43,18,-9,36,-38,28,8,-7,3,37,31,-13,12,20,46,27,-26,-2,-22,-14,30,19,-33,-44,-39,17,-16,-6,32,-21,-11,-29,23,-42,47,-4,-10,5,25,41,-40,34,1,24,-48,-15,-35,45
-28,37,-18,47,6,-5,-13,-32,-39,15,-27,-48,7,-34,-10,41,-26,3,21,-44,-19,-35,45,-25,24,17,11,1,-42,-38,-40,8,-46,14,22,-43,-2,30,9,31,-16,29,36,20,-23,33,-4,12
-34,-20,37,36,-44,43,-41,12,48,-17,-38,-8,26,-45,31,-33,10,-28,39,2,-30,46,25,-32,-23,-13,35,18,40,21,-15,24,16,1,-27,-4,-3,11,-19,-29,7,-47,-6,5,14,-22,42,-9
44,37,-43,17,-6,5,-42,46,31,21,-15,20,-19,16,11,-14,-4,22,13,-12,-10,-18,-34,-38,-29,35,47,33,25,-39,-9,-41,-28,23,-26,45,-2,24,30,-48,32,7,3,-1,-36,-8,-27,40
10,41,-22,-28,-44,39,-19,-26,-40,-1,24,30,-32,21,33,-47,35,29,7,36,-14,3,-45,-11,42,8,-48,4,-18,-12,34,13,-15,-31,-17,-20,-46,43,-6,9,-2,-25,-38,5,23,37,16,27
5,-25,-4,3,-1,23,-38,20,-14,-33,-36,-22,19,9,-48,-26,-45,41,-13,-8,34,12,-6,-47,2,16,-44,39,-43,31,-30,35,10,-21,-32,11,46,7,-28,-42,-18,40,29,27,17,-37,24,15
-43,11,29,-46,-38,19,-12,-10,-47,8,-2,7,27,17,48,-35,-14,-41,-6,42,-33,-32,-31,37,44,-36,-13,-45,-3,34,23,22,21,-30,16,26,-24,5,40,-39,18,-20,1,-25,28,4,9,-15
35,21,-22,39,31,-41,20,16,10,-9,12,-11,48,-38,34,-8,45,32,33,-7,-2,3,-46,27,42,-40,-24,43,36,-44,-5,-18,-19,-15,-1,-29,-47,14,-4,26,6,-25,-28,30,-17,23,37,-13
-2,1,-20,43,-28,-32,-14,-48,45,38,15,-26,-47,7,-11,25,-31,39,21,3,-19,-34,-41,37,-16,12,30,5,42,-27,17,6,36,22,-40,-33,-24,-10,-18,35,23,-29,-4,-46,-9,44,13,8
-10,-18,-26,35,-20,42,30,21,-31,1,47,40,34,-32,29,-39,43,2,-46,5,-8,24,37,-22,-28,3,38,25,-15,-7,9,14,-41,-13,-4,-48,-23,-27,16,-12,33,-6,-17,45,-44,19,-11,36
-12,16,41,31,36,-27,-45,29,-28,40,32,1,46,-30,26,-2,-33,-20,21,18,-19,25,37,48,-22,-15,6,9,-8,14,-4,-11,17,43,-39,-5,-23,-44,35,-10,-3,-47,-34,38,7,-13,42,-24
3,-37,-1,-16,-14,9,-19,21,-6,43,12,-11,34,5,-25,4,-48,-47,7,-30,-8,-35,-33,-27,15,41,24,40,-38,20,39,-46,23,-13,22,44,2,29,-31,-28,-26,-45,-10,-36,42,32,18,17
13,23,48,-8,-42,-24,-40,4,-35,19,-37,-47,-1,-18,33,20,41,14,-10,-16,-44,32,-2,6,43,39,-30,31,-34,27,-28,-22,-15,29,9,-46,11,-45,-26,7,-17,5,-25,21,38,36,12,-3
2,-1,30,23,33,24,-16,-17,-21,27,-25,-31,-42,18,-43,7,8,-14,47,-41,9,-38,-4,-6,11,-45,-10,32,-46,-3,12,-28,-5,48,-36,35,-40,22,44,37,20,13,15,-39,26,29,-19,-34
17,19,27,-25,-32,-39,20,-48,-36,30,29,38,-14,13,43,-18,-1,16,-2,-7,41,-40,47,31,4,-45,-3,42,-11,-10,-24,5,44,-46,37,9,-35,-12,6,22,-21,-28,-15,-33,26,34,-23,8
-24,-32,33,-10,-36,-18,-9,28,7,4,17,37,-46,-38,-31,35,-11,6,-48,23,44,-47,-20,1,41,43,-40,-8,-45,39,15,2,-3,42,-16,5,-12,14,-30,27,-25,-34,-26,-21,29,13,22,19
16,23,-31,41,-40,9,-30,46,-6,-20,-37,39,-36,27,-17,-1,15,25,45,10,24,47,-2,-21,-18,-32,-14,42,33,7,3,26,-29,44,48,13,11,-43,-12,5,-4,-28,38,-34,-19,-8,-22,-35
41,-5,16,43,2,42,25,24,-14,15,-35,-22,33,9,-10,-3,-31,39,-36,44,29,12,-47,-8,-7,40,-30,34,-21,27,17,-38,-13,-28,11,19,46,32,-18,-26,-1,-6,-4,-20,-48,-37,23,45
-27,5,48,-33,-2,-43,17,30,-31,-39,35,40,20,-26,-42,24,-7,-45,-37,-13,44,41,-28,-16,-29,14,1,23,25,-8,9,47,4,-38,-11,-46,19,34,10,-12,-22,15,6,-21,18,36,-32,-3
6,40,20,33,-21,-1,42,-19,32,-11,10,18,36,-24,27,-45,-31,-12,8,-3,5,43,-47,14,38,46,-15,-30,44,28,17,-9,-4,39,-37,-13,35,-25,-34,-2,48,-7,-22,-29,16,-26,23,-41
-23,5,34,-33,-2,-43,24,-22,-44,-45,46,-19,28,-39,-18,30,-26,15,12,29,35,8,1,-7,36,17,-38,-13,-20,-16,-42,40,4,-3,-21,-25,47,27,14,-32,48,31,6,9,10,-11,-37,-41
-44,-3,2,-34,48,20,47,-26,-39,-32,24,15,37,-45,-12,-18,-40,16,-33,-6,-31,42,-43,-11,-36,8,-28,27,-46,41,21,10,19,4,-38,25,-13,35,9,17,-30,-22,23,1,14,29,-7,-5
-9,-29,7,36,43,-23,-3,-37,1,47,-39,-17,30,35,-40,24,12,-22,33,46,-48,18,6,-16,27,-31,-25,-44,2,-13,26,42,-19,-45,-14,-4,8,41,11,15,-38,-32,-5,28,34,-20,-10,21
-22,-24,-18,39,-21,31,-33,26,-38,42,-47,15,25,-17,-12,-43,14,3,-35,-41,5,1,-44,2,-13,-8,-48,32,36,45,-6,-28,7,-40,19,-29,-46,9,-4,34,20,-10,16,23,-30,37,11,27
25,26,-40,-47,-27,15,22,-10,33,8,-24,-32,-35,-46,-6,30,-48,44,-43,-31,-38,-7,42,11,-1,-2,5,34,-36,-16,20,12,-9,-28,13,29,-41,21,-45,3,37,-23,19,-18,39,14,4,17
-26,-17,12,-16,-27,42,-18,-9,8,-48,44,-3,-39,-28,20,4,2,7,-31,-15,-35,-38,32,45,-36,1,5,14,-40,41,19,-23,-34,33,21,25,47,22,13,29,-30,-6,46,-11,-24,-43,-37,10
-13,-24,-45,31,27,-42,-15,-11,21,47,8,-48,1,19,7,22,-37,26,-14,-38,-9,-16,40,2,43,-18,-5,-34,32,46,-4,-29,-36,28,-39,33,17,20,35,-23,-44,6,-25,41,3,-30,-10,12
12,-18,21,39,41,-48,10,-9,8,-7,32,-1,44,29,-37,-28,31,2,38,-26,-3,35,43,-34,27,20,-25,16,-14,-47,-17,-11,-36,24,-22,33,15,-19,-4,-45,-5,46,-23,-13,40,-42,30,6
19,-26,-16,34,11,-35,-8,7,-41,-13,-5,-39,10,27,44,3,21,-24,-1,32,-17,23,-22,18,48,2,-14,33,47,-45,43,-20,-28,-4,6,-42,-46,40,12,-38,9,36,-31,-15,30,37,-29,-25
29,-24,8,-42,-40,-36,45,-3,14,-25,-17,20,-18,-9,35,32,11,13,37,-12,41,46,-27,2,10,-31,23,-39,-1,-47,26,-16,-48,-44,-15,6,-19,-43,28,5,-21,4,38,34,-7,-22,30,33
26,7,12,13,-25,-27,-2,-34,-29,45,24,-3,-4,-21,39,-47,-35,-19,18,48,14,43,30,-11,5,-1,6,41,9,-23,32,-31,42,8,17,38,-46,-36,-15,44,-28,-33,-22,-40,-10,37,16,-20
47,-32,-46,48,13,-36,-43,15,-19,-31,27,-14,-5,12,-8,18,-24,-16,9,29,44,30,45,17,40,-35,-11,-33,-20,-22,10,2,28,-39,26,6,41,42,34,-25,-37,-38,7,-21,-23,3,-1,-4
46,-3,2,48,12,-11,-26,45,-32,-24,6,-5,39,-20,30,47,-43,-29,-44,14,23,-34,-21,10,27,7,-25,33,18,-15,36,9,-28,22,-40,-31,-41,42,-13,35,37,-38,17,19,-8,-1,-16,-4
-21,-4,48,2,-30,29,24,-16,14,-25,37,-20,31,-9,38,8,22,-35,23,12,1,-17,-19,-7,10,28,42,-26,-6,5,-13,46,-36,43,18,33,-11,-15,-45,41,-40,-27,-34,47,39,-32,-44,-3
36,42,-37,41,-16,-46,12,48,-13,34,-15,-7,9,-25,11,5,-26,40,30,38,-31,27,43,-35,14,17,-22,-29,28,-19,21,44,47,-10,24,-1,3,-20,-45,-18,-4,-2,-23,-32,39,6,-33,-8
-4,18,35,1,36,-43,-38,30,44,47,27,46,-26,-23,-40,42,19,-2,-17,45,-24,31,14,21,37,13,-11,-48,-33,-8,-22,41,29,-39,-3,-5,-25,7,34,15,-32,-16,6,-9,-20,-12,-10,28
14,-16,36,13,-28,-32,29,-34,39,-42,19,-23,-4,-1,-40,2,-45,43,-11,-47,-30,37,12,41,-46,33,-35,5,-7,21,48,6,-26,8,27,-3,-22,-44,-9,15,-24,10,-18,38,17,25,20,-31
-34,-22,23,12,-31,-13,-27,30,29,40,28,-4,6,-45,32,-20,-44,33,-25,16,42,2,-3,46,19,37,7,-11,-9,-8,5,-15,-18,1,43,41,-26,-47,-48,-10,-36,-21,-35,17,14,-24,38,39
-14,34,40,-15,-43,-19,-13,31,-27,17,-41,-32,7,1,4,-23,-10,45,6,37,28,-47,16,-44,-42,-30,9,-21,48,26,-8,12,36,-2,-46,-33,-20,-39,38,-3,11,25,5,24,-18,35,22,-29
-13,42,-18,32,11,29,30,-39,-48,-22,-5,-44,1,35,-40,-23,-38,3,-34,-24,-33,10,16,20,47,27,-26,-43,-6,-7,-41,-4,21,19,-14,46,-45,17,8,15,31,-2,28,12,37,-36,-25,9
38,31,-4,3,-46,11,-44,-28,-48,-40,-6,30,-22,45,-33,23,-35,-43,41,26,27,13,-16,47,-39,-20,-21,8,-37,-12,-2,-36,15,42,17,32,29,-1,25,10,-19,-34,18,7,-14,5,-24,9
-4,-43,12,1,27,-47,-15,-44,17,26,-38,-3,-40,-19,7,35,-9,-32,14,29,23,41,-21,42,28,-10,-5,-25,-20,-31,30,18,34,-33,-16,39,-48,11,-36,13,-22,-24,2,8,-46,45,6,37
-17,-13,-30,-27,-23,29,34,32,-45,44,-20,38,2,39,-37,-40,1,28,-26,11,36,-25,5,35,22,19,4,-18,-6,3,-41,-8,46,-7,-24,-21,15,-12,-14,16,31,43,-42,-10,9,-33,48,-47
-43,-39,38,-32,29,45,14,42,-24,41,-19,27,-37,-7,-31,-35,21,22,11,47,-17,-18,44,9,-34,28,-12,-26,-5,36,15,4,-46,25,16,-30,13,-3,2,-48,-10,-8,1,-23,-6,33,-20,40
30,14,22,-43,-12,-21,37,20,42,-38,13,5,-11,-2,34,19,-33,-23,-16,-8,6,-3,18,-32,-46,28,-35,-26,-36,-1,44,24,17,-15,27,29,-7,10,-41,-48,39,-9,4,-31,47,25,-45,40
-16,-27,-21,-26,29,33,39,18,32,23,48,-40,-36,45,-35,1,22,-8,28,-37,3,-17,-10,31,34,4,2,-19,-5,-42,-24,-9,-6,-25,15,13,20,41,-7,12,-38,30,-46,-47,-14,43,44,-11
24,-11,15,21,13,18,37,25,-19,-42,2,47,-5,17,-3,43,-14,-6,9,29,-4,-38,-41,-1,-8,36,-30,45,-20,27,46,-48,-34,33,-44,-26,-7,22,-40,39,23,10,-16,35,-28,-31,-12,32
