12,-16,8,11,-15,-30,-10,-3,43,7,4,-1,29,-17,5,2,14,45,-48,38,-24,-27,-26,21,-47,23,22,34,-13,6,-42,-39,-35,-28,33,-37,36,-20,32,-41,40,31,-9,46,-18,-44,25,-19
13,29,22,28,-43,45,21,-38,31,33,24,-19,-1,-18,-47,-46,23,14,12,-32,-7,-3,-17,-11,42,39,41,-4,-2,34,-9,20,-10,-30,44,40,48,8,-26,-36,-27,-25,5,-35,-6,16,15,-37
-8,-38,-41,-25,45,-13,-47,1,-40,-22,-17,16,6,-21,48,-12,11,-33,39,46,14,10,27,43,4,-31,-23,30,44,-28,26,35,18,37,-32,-42,-34,2,-19,9,3,36,-24,-29,-5,-20,7,-15
-18,28,5,-29,-3,-26,32,16,-22,-48,15,-36,-27,17,-11,-8,-14,1,-40,37,-23,9,21,34,-39,6,13,-2,4,43,-41,-7,-45,-24,-44,12,-20,47,25,19,31,46,-30,35,33,-42,-38,10
11,20,46,-17,-8,12,-26,5,48,41,-1,-6,38,42,34,28,4,19,-18,-2,37,-35,-33,-43,-27,7,25,-16,45,-40,-47,-36,23,-15,22,32,-21,-13,-44,30,-10,-14,24,39,-29,-3,31,-9
6,-46,26,34,11,-1,-21,-37,-39,-42,-5,24,-48,-43,16,-15,-29,20,-23,-18,7,-38,19,-12,33,-3,-36,-35,17,-47,45,40,-25,-4,28,27,8,22,9,-32,-44,10,14,41,-31,2,30,13
35,48,-45,-32,-7,15,5,13,-27,-31,43,-41,-8,-20,-6,-39,-47,-40,25,14,-46,44,29,38,-19,-28,9,26,-23,-37,10,4,42,36,-1,-34,30,-24,16,18,12,-33,-11,-22,3,21,17,-2
-17,-44,19,-40,46,-34,-38,-9,8,12,22,-10,-35,-37,25,47,1,-26,-3,28,-32,-11,-30,-41,-15,18,-39,-20,-42,23,-33,21,31,6,13,-43,14,7,27,4,24,29,36,2,48,-5,-16,-45
40,42,45,39,8,-7,6,-5,-44,32,20,13,-12,43,-24,-17,16,22,-38,-11,47,-18,37,15,-29,-41,31,-30,25,28,-27,-10,-36,-35,34,33,-23,19,-4,-1,26,-2,-14,9,-3,48,-21,-46
-13,11,24,15,-39,-47,41,44,20,-23,-2,-17,1,-33,-4,-34,12,-25,37,-9,-38,-46,10,-3,18,42,29,-45,-27,36,-40,-48,14,16,-43,-30,-19,21,5,31,-7,-26,35,-8,28,22,6,32
5,-22,41,26,-1,36,8,-7,37,-45,-48,-44,23,34,-20,-25,-42,47,35,15,46,2,-13,-29,16,-4,39,38,24,-31,30,43,40,-14,-19,-6,-9,-28,-27,-33,-3,17,-32,12,10,-21,-18,11
19,-25,-40,-44,-14,-41,-30,11,-16,-13,-8,-35,10,5,36,9,33,-24,-1,23,-31,26,-20,18,2,-22,-45,32,-39,7,21,-28,-17,-37,12,-15,34,-42,29,3,6,38,46,4,27,-43,48,-47
30,-39,7,9,22,-40,-3,-29,-4,47,28,46,-16,27,-17,13,15,34,-21,-38,19,-5,33,31,45,41,-14,-11,8,-1,-24,42,-23,-18,36,-35,-48,20,2,6,-26,-32,-44,43,-25,-12,-10,37
-45,-37,-32,6,-29,-4,23,-26,47,28,-19,35,22,-36,21,-38,44,25,11,-46,-15,-13,-7,-48,-18,8,40,-10,5,-34,39,3,43,30,-12,14,2,16,-31,-27,42,-41,-33,-17,1,20,-9,24
24,21,4,-3,35,10,-16,-48,17,-6,-44,18,-45,33,46,7,-9,-12,34,-42,-2,41,-27,-1,32,-40,23,37,-43,38,-36,-25,-14,-19,-5,31,-28,-30,-47,26,-22,20,29,11,13,-15,39,8
39,-45,36,38,48,-21,-35,33,-10,9,14,-20,-31,-11,-40,26,-19,-22,17,12,6,18,25,41,-23,-16,-28,27,-34,-46,13,-47,-8,29,7,-3,44,-4,-1,15,-24,43,-42,-37,2,30,32,-5
-29,-23,-46,42,-21,33,37,-20,-25,-12,-28,10,-18,45,-41,-36,32,13,-31,8,5,48,2,-30,9,47,38,11,1,24,19,-17,-6,43,-39,16,-7,-27,35,44,15,-4,-34,-40,-14,3,-26,-22
22,27,-7,43,-16,-11,3,-25,44,-30,6,29,20,-48,35,5,34,33,40,-13,31,-1,-36,-46,8,-32,-2,-45,-12,10,-21,26,-18,-17,-15,23,47,41,-42,-19,-38,39,-4,-9,28,24,-37,14
-34,-3,2,-41,15,35,-44,-10,-14,8,40,42,45,9,-5,23,-22,-43,-29,-31,26,17,-16,-39,-28,-21,48,25,19,-33,20,46,30,1,-6,-47,-38,37,24,-11,4,-12,18,7,-13,-32,36,-27
46,17,-6,-19,13,3,33,47,34,23,-32,-18,-5,30,-45,-43,-2,12,4,26,-25,-42,-10,44,21,-20,-35,-37,38,-14,40,11,-7,-9,27,41,28,-29,-48,-31,-36,22,16,-24,15,-1,-8,39
7,8,14,29,21,-24,-1,-2,32,-36,47,27,-15,-3,13,44,-26,-30,-45,33,-5,-43,46,6,48,17,-12,-39,-4,18,-37,-9,-20,-41,-38,10,31,35,28,42,34,-40,22,-16,19,-23,-11,-25
-2,1,-37,-34,-30,23,-41,43,21,-28,-25,45,26,20,40,-27,38,36,48,-14,-9,32,-6,39,11,-13,16,10,-47,5,-44,-22,-46,4,-42,-18,3,-17,-24,-15,7,35,-8,31,-12,33,29,-19
-5,-34,31,24,1,46,13,-39,-27,37,26,-22,-7,47,-33,30,-23,-35,43,-28,29,12,17,-4,-40,-11,9,20,-21,-16,-3,45,15,2,18,48,-10,44,8,25,-42,41,-19,-38,-32,-6,-14,-36
-12,32,34,25,44,-45,11,-16,-47,42,-7,1,-29,-23,-26,8,-48,-41,30,-39,-36,-37,14,35,-4,15,-31,-33,13,-19,27,-2,28,-3,-24,21,22,46,20,43,18,-10,-40,-5,6,-38,9,17
21,-18,39,-35,-23,-12,-8,7,15,-27,-31,6,-20,29,-9,-47,26,2,-48,13,-1,30,5,-38,36,-17,10,-40,-14,-22,11,33,-32,-44,4,-25,41,24,-3,28,-37,-43,42,34,-46,45,16,19
-47,3,-2,48,-19,-18,31,-34,24,20,-14,28,17,11,27,41,-13,6,5,-10,38,-32,-37,-9,40,33,-15,-12,-45,42,-7,22,-26,8,-36,35,23,-21,43,-25,-16,-30,-39,-46,29,44,1,-4
