21,-4,-14,2,-19,-22,-11,17,24,16,7,23,-18,3,20,-10,-8,13,5,-15,-1,6,-12,-9
-18,-20,-4,3,-6,5,14,15,-13,-12,-16,10,9,-7,-8,11,23,1,21,2,-19,-24,-17,22
7,3,-2,-15,23,22,-1,-12,-13,-24,17,8,9,-21,4,-18,-11,16,20,-19,14,-6,-5,10
4,7,10,-1,22,11,-2,-18,-19,-3,-6,-17,14,-13,24,-21,12,8,9,23,16,-5,-20,-15
14,-20,18,22,-6,5,9,24,-7,16,13,-23,-11,-1,-21,-10,-19,-3,17,2,15,-4,12,-8
-15,4,19,-2,-18,10,-22,-20,-17,-6,23,16,14,-13,1,-12,9,5,-3,8,24,7,-11,-21
2,-1,-13,-11,8,-15,-14,-5,16,-22,4,-18,3,7,6,-9,20,12,-23,-17,24,10,19,-21
-18,-11,17,23,-15,24,-9,21,7,13,2,-14,-10,12,5,20,-3,1,22,-16,-8,-19,-4,-6
19,-11,-9,8,-14,-16,-17,-4,3,-21,2,-18,-24,5,20,6,7,12,-1,-15,10,23,-22,13
-22,19,-6,-18,-11,3,-12,-13,21,20,5,7,8,-17,23,24,14,4,-2,-10,-9,1,-15,-16
4,-10,-8,-1,-13,-11,15,3,21,2,6,22,5,-24,-7,20,23,19,-18,-16,-9,-12,-17,14
23,16,-9,-19,-12,-15,8,-7,3,14,-21,5,22,-10,6,-2,-24,20,4,-18,11,-13,-1,17
-2,1,-11,-13,19,-17,16,24,-21,14,3,22,4,-10,-20,-7,6,-23,-5,15,9,-12,18,-8
-10,-12,-13,5,-4,23,9,20,-7,1,14,2,3,-11,-22,18,-19,-16,17,-8,24,15,-6,-21
21,-17,13,-23,7,10,-5,-12,-15,-6,-16,8,-3,22,9,11,2,24,20,-19,-1,-14,4,-18
-8,11,-24,-12,22,-14,17,1,-16,20,-2,4,21,6,-23,9,-7,-19,18,-10,-13,-5,15,3
-15,-19,-5,-8,3,10,-18,4,24,-6,-12,11,-22,17,1,-23,-14,7,2,21,-20,13,16,-9
-12,-23,7,20,-19,11,-3,17,-10,9,-6,1,-18,-16,24,14,-8,13,5,-4,22,-21,2,-15
-7,4,18,-2,23,17,1,15,-19,20,-13,22,11,24,-8,21,-6,-3,9,-10,-16,-12,-5,-14
-5,-11,-22,-10,1,-23,21,-19,-16,4,2,-15,20,-24,12,9,18,-17,8,-13,-7,3,6,14
-22,-9,7,18,-8,-15,-3,5,2,20,-17,-23,24,-16,6,14,11,-4,21,-10,-19,1,12,-13
-21,9,18,-7,6,-5,4,24,-2,-13,-14,-15,10,11,12,20,-19,-3,17,-16,1,-23,22,-8
-9,-13,12,15,-11,10,-22,23,1,-6,5,-3,2,20,-4,-21,-19,-24,17,-14,16,7,-8,18
-19,4,-9,-2,-15,21,-17,22,3,-14,24,23,-18,10,5,20,7,13,1,-16,-6,-8,-12,-11
-16,-13,24,-20,-17,-22,-9,-10,7,8,-19,-21,2,-15,14,1,5,-23,11,4,12,6,18,-3
-23,-9,-12,17,-15,-8,-20,6,2,-13,19,3,10,-16,5,14,-4,24,-11,7,22,-21,1,-18
20,-10,-21,22,6,-5,14,-13,23,2,-16,-18,8,-7,19,11,-24,12,-15,-1,3,-4,-9,17
-15,8,21,16,-24,-7,6,-2,-11,-20,9,17,-14,13,1,-4,-12,-23,-22,10,-3,19,18,5
-3,17,1,21,-13,-20,12,9,-8,-23,-16,-7,5,-22,19,11,-2,24,-15,6,-4,14,10,-18
23,5,18,17,-2,-11,-14,-19,-20,21,6,13,-12,7,-24,-22,-4,-3,8,9,-10,16,-1,15
18,5,8,15,-2,-20,11,-3,-10,9,-7,-17,-14,13,-4,22,12,-1,-24,6,-23,-16,21,19
-12,-20,21,-6,-24,4,15,-23,-11,19,9,1,22,18,-7,-17,16,-14,-10,2,-3,-13,8,5
-24,15,-20,-7,22,13,4,-17,-11,-18,9,-16,-6,21,-2,12,8,10,-23,3,-14,-5,19,1
7,21,5,20,-3,23,-1,-16,15,24,-18,-17,22,19,-9,8,12,11,-14,-4,-2,-13,-6,-10
11,16,24,-13,-7,12,5,17,20,-14,-1,-6,4,10,18,-2,-8,-15,23,-9,22,-21,-19,-3
-10,15,-23,21,-13,19,22,-18,-14,1,17,20,5,9,-2,-24,-11,8,-6,-12,-4,-7,3,16
2,-1,-6,5,-4,3,-9,-14,7,-15,-13,22,11,8,10,24,-21,19,-18,-23,17,-12,20,-16
-4,5,15,1,-2,24,-20,14,-11,-13,9,-21,10,-8,-3,-18,23,16,22,7,12,-19,-17,-6
-3,-24,1,15,17,-22,20,9,-8,-19,21,-13,12,-16,-4,14,-5,-23,10,-7,-11,6,18,2
7,-10,-23,14,-12,-17,-1,15,-22,2,13,5,-11,-4,-8,20,6,-19,18,-16,24,9,3,-21
18,-4,-7,2,-21,15,3,23,-20,-17,13,-16,-11,-19,-6,12,10,-1,14,9,5,-24,-8,22
-14,10,-18,-8,-15,-20,11,4,19,-2,-7,-13,12,1,5,-22,24,3,-9,6,-23,16,21,-17
-8,13,11,9,-6,5,-23,1,-4,14,-3,22,-2,-10,-19,17,-16,-21,15,24,18,-12,7,-20
-12,-18,-10,7,8,23,-4,-5,-16,3,22,1,14,-13,-20,9,19,2,-17,15,-24,-11,-6,21
15,13,-24,-17,-7,16,5,10,11,-8,-9,-19,-2,-18,-1,-6,4,14,12,21,-20,-23,22,3
-20,-18,-17,-22,-8,13,14,5,-11,-12,9,10,-6,-7,21,19,3,2,-16,1,-15,4,-24,23
