20,-13,-23,-7,-9,11,4,17,5,16,-6,-24,2,-22,-18,-10,-8,15,21,-1,-19,14,3,12
-16,11,12,18,-17,14,-20,-19,-15,24,-2,-3,22,-6,9,1,5,-4,8,7,-23,-13,21,-10
-13,-15,-14,19,-16,-7,6,-18,-12,20,17,9,1,3,2,5,-11,8,-4,-10,22,-21,-24,23
-17,-8,11,-22,13,-12,-15,2,14,-21,-3,6,-5,-9,7,-24,1,20,-23,-18,10,4,19,16
22,-21,9,23,-11,-18,16,15,-3,-12,5,10,24,-19,-8,-7,-20,6,14,17,2,-1,-4,-13
18,4,-24,-2,23,16,-8,7,-22,-14,-17,-20,21,10,19,-6,11,-1,-15,12,-13,9,-5,3
-14,8,20,9,22,18,13,-2,-4,15,21,-19,-7,1,-10,17,-16,-6,12,-3,-11,-5,24,-23
-6,-10,-21,-23,-7,1,5,-11,22,2,8,18,14,-13,-24,20,-19,-12,17,-16,3,-9,4,15
19,23,10,24,16,-20,15,-9,8,-3,-18,22,17,21,-7,-5,-13,11,-1,6,-14,-12,-2,-4
-5,14,-6,-19,1,3,-17,23,12,18,20,-9,-22,-2,24,-21,7,-10,4,-11,16,13,-8,-15
-8,18,16,22,6,-5,11,1,-21,-24,-7,-14,-23,12,17,-3,-15,-2,-20,19,9,-4,13,10
6,-19,-18,13,-20,-1,14,-12,-11,-23,9,8,-4,-7,-16,15,21,3,2,5,-17,24,10,-22
16,20,23,-10,-24,7,-6,19,-13,4,12,-11,9,17,22,-1,-14,21,-8,-2,-18,-15,-3,5
-21,24,4,-3,19,-22,17,-15,11,14,-9,16,23,-10,8,-12,-7,-20,-5,18,1,6,-13,-2
-10,-17,13,20,-15,21,8,-7,24,1,-23,19,-3,22,5,-18,2,16,-12,-4,-6,-14,11,-9
5,9,-8,-24,-1,-19,12,3,-2,-22,18,-7,-16,20,-17,13,15,-11,6,-14,23,10,-21,4
-12,6,-10,-20,18,-2,-9,22,7,3,-19,1,-15,16,13,-14,-23,-5,11,4,-24,-8,17,21
14,-9,15,7,8,-21,-4,-5,2,-13,23,-18,10,-1,-3,-17,16,12,-24,-22,6,20,-11,19
-18,3,-2,-14,-21,13,22,9,-8,-17,-16,-15,-6,4,12,11,10,1,23,24,5,-7,-19,-20
-2,1,14,12,15,19,-10,21,-20,7,-24,-4,18,-3,-5,-23,-22,-13,-6,9,-8,17,16,11
24,-16,-12,-17,-22,-13,-21,20,-18,19,15,3,6,23,-11,2,4,9,-10,-8,7,5,-14,-1
8,-4,-5,2,3,-10,20,-1,17,6,13,14,-11,-12,-19,23,-9,24,15,-7,-22,21,-16,-18
-15,-6,24,14,-19,2,23,-21,18,-20,16,-13,12,-4,1,-11,22,-9,5,10,8,-17,-7,-3
12,10,-16,6,17,-4,19,18,-14,-2,-21,-1,-24,9,-23,3,-5,-8,-7,22,11,-20,15,13
-22,-20,-19,-5,4,23,-18,-13,-17,11,-10,-16,8,-24,21,12,9,7,3,2,-15,1,-6,14
-11,19,5,-6,-3,4,-16,-22,20,13,1,21,-10,-15,14,7,23,-24,-2,-9,-12,8,-17,18
7,-23,6,-12,10,-3,-1,-17,15,-5,-20,4,16,18,-9,-13,8,-14,22,11,24,-19,2,-21
9,22,17,21,-13,-15,10,11,-1,-7,-8,24,5,-16,6,14,-3,-23,20,-19,-4,-2,18,-12
2,-1,-20,17,-6,5,-11,-24,-10,9,7,-23,-18,15,-14,22,-4,13,-21,3,19,-16,12,8
-3,-5,1,-15,2,-17,-22,16,-19,23,-12,11,-21,-18,4,-8,6,14,9,-24,13,7,-10,20
15,-12,-13,-11,-23,22,24,-10,16,8,4,2,3,-20,-1,-9,19,-21,-17,14,18,-6,5,-7
13,15,22,10,24,12,18,-23,19,-4,-14,-6,-1,11,-2,21,20,-7,-9,-17,-16,-3,8,-5
-4,12,-15,1,9,-8,-13,6,-5,-11,10,-2,7,-21,3,-20,-18,17,24,16,14,23,-22,-19
11,7,21,15,12,-16,-2,-14,-24,-19,-1,-5,-17,8,-4,6,13,-22,10,-23,-3,18,20,9
-20,-14,-11,-21,-10,8,-24,-6,13,5,3,17,-9,2,18,19,-12,-15,-16,1,4,-23,22,7
10,17,-7,16,14,9,3,24,-6,-1,22,13,-12,-5,23,-4,-2,-19,18,21,-20,-11,-15,-8
-24,-3,2,-9,11,20,21,-16,4,17,-5,-22,15,19,-13,8,-10,23,-14,-6,-7,12,-18,1
21,-24,-22,-16,-18,-9,-19,13,6,-15,14,-17,-8,-11,10,4,12,5,7,23,-1,3,-20,2
4,-11,8,-1,7,-14,-5,-3,-23,22,2,-21,20,6,16,-15,24,19,-18,-13,12,-10,9,-17
23,16,18,5,-4,-24,-12,10,21,-8,-22,7,-19,-17,-20,-2,14,-3,13,15,-9,11,-1,6
-7,21,-4,3,20,17,1,14,23,-18,-13,15,11,-8,-12,24,-6,10,-22,-5,-2,19,-9,-16
17,-22,19,-13,-14,-23,9,-20,-7,12,24,-10,4,5,-21,18,-1,-16,-3,8,15,2,6,-11
3,-18,-1,11,-8,10,-14,5,-16,-6,-4,23,19,7,20,9,-21,2,-13,-15,17,-24,-12,22
-23,-7,-17,8,21,24,2,-4,10,-9,-15,20,-14,13,11,-19,3,22,16,-12,-5,-18,1,-6
-9,5,7,-18,-2,15,-3,12,1,21,19,-8,-20,-23,-6,-22,-24,4,-11,13,-10,16,14,17
-19,13,-9,-8,-12,-11,-23,4,3,-16,6,5,-2,24,-22,10,18,-17,1,-21,20,15,7,-14
