-41,-29,42,-35,38,36,-9,39,7,33,22,20,27,-24,40,25,-19,-26,17,-12,-37,-11,-34,14,-16,18,-13,-32,2,31,-30,28,-10,23,4,-6,21,-5,-8,-15,1,-3
-30,-25,-33,24,-20,-18,-37,22,12,-31,32,9,34,40,-19,-35,-29,-6,-15,-5,42,8,-36,-4,2,-28,-39,26,-17,1,10,11,3,13,16,23,7,41,-27,-14,-38,21
-19,16,22,-13,-18,11,-30,-42,-20,-35,-6,15,4,-28,-12,-2,34,5,1,9,37,-3,39,32,-29,-31,40,14,25,7,-26,-24,-38,-17,10,41,21,33,-23,-27,-36,8
42,-7,12,19,34,30,2,32,25,-29,27,-3,-14,13,37,-18,-26,16,-4,23,-40,-31,-20,-28,-9,17,-11,24,10,-6,22,-8,36,-5,-41,-33,-15,-39,38,21,35,-1
-8,-38,5,12,3,-13,26,1,42,18,40,-4,-6,-20,35,23,39,-10,-22,-14,41,-19,-16,-36,-28,-7,-34,-25,30,-29,-33,-37,31,-27,15,-24,-32,2,-17,11,-21,-9
42,36,-11,20,-26,9,-16,-19,6,35,3,-21,37,33,-38,7,-41,34,8,-4,-12,39,-40,25,24,-5,32,-29,-28,-31,30,27,14,18,10,2,-13,-15,-22,-23,-17,1
-32,-37,-36,-38,-12,-25,-29,17,-15,23,-19,5,-16,35,9,13,-8,22,11,40,-42,18,10,-31,-6,-39,-28,27,7,33,-24,1,-30,-41,-14,3,2,4,26,20,34,-21
10,32,-8,-15,-22,-23,25,-3,36,-1,39,-26,35,30,4,-33,37,-34,-41,-42,38,-5,-6,-29,7,12,31,-40,-24,-14,-27,2,16,-18,13,9,17,-21,-11,28,-19,-20
-12,-30,36,28,11,33,-17,-10,-18,8,-5,1,40,-34,-27,32,7,9,37,-41,-39,38,25,-26,-23,24,15,-4,-42,2,-35,-16,-6,14,31,-3,-19,-22,21,-13,20,29
-31,17,7,-40,24,-29,-3,-36,32,-20,37,-38,-35,-39,26,-30,-2,-27,21,10,19,-41,33,5,28,-15,18,25,6,16,1,-9,-23,42,13,8,-11,-12,-14,-4,22,-34
-16,11,-41,-18,-29,-36,34,19,-30,21,-2,-24,-31,32,27,1,-38,4,-8,-37,-10,-28,-39,12,35,33,-15,22,5,9,13,-14,-26,-7,-25,6,20,17,23,-42,3,40
18,-5,31,22,-2,-30,-21,-23,-20,14,-33,32,26,-10,41,27,-35,-1,39,-9,7,-4,8,-38,-40,13,16,-36,-42,-6,3,12,11,37,-17,-28,34,24,19,25,-15,-29
32,-41,-12,37,-10,16,9,15,-7,5,-17,3,21,34,-8,-6,11,-28,-27,-39,-13,31,-42,33,-30,-40,19,18,38,25,-22,-1,-24,-14,36,-35,-4,-29,20,26,2,23
-9,33,40,-5,4,39,25,27,1,-37,36,41,22,-15,14,-29,-21,42,-28,24,17,-13,26,-20,-7,-23,-8,19,16,38,32,-31,-2,35,-34,-11,10,-30,-6,-3,-12,-18
8,15,-16,11,14,20,-33,-1,-29,-41,-4,-17,-37,-5,-2,3,12,-36,22,-6,-24,-19,34,21,39,-35,-31,-30,9,28,27,42,7,-23,26,18,13,-40,-25,38,10,-32
-39,-28,-20,-27,-21,-22,35,-24,-11,29,9,-42,-19,37,31,-41,-18,17,13,3,5,6,-40,8,36,34,4,2,-10,-38,-15,-33,32,-26,-7,-25,-14,30,1,23,16,12
12,4,6,-2,-13,-3,36,42,16,38,-30,-1,5,15,-14,-9,24,25,-26,39,-28,-23,22,-17,-18,19,35,21,-41,11,-32,31,-40,-37,-27,-7,34,-10,-20,33,29,-8
-18,-35,4,3,33,-32,-13,-39,-24,-42,-37,16,7,-21,23,-12,28,1,-25,22,14,20,15,9,19,-36,-41,-17,-38,-40,-34,-6,-5,31,2,26,11,29,-8,-30,-27,-10
13,8,41,-31,-38,34,37,-2,11,24,-9,23,-1,-17,-16,15,14,-40,-36,-29,25,33,-12,-10,-21,42,30,-39,20,-27,4,35,-22,-6,-32,19,-7,5,28,18,-3,-26
23,-17,-20,-9,41,40,-26,28,-4,-21,38,-34,-39,27,22,36,-2,-24,33,-3,-10,-15,1,-18,32,-7,14,8,-31,42,29,-25,19,-12,-37,16,-35,-11,13,6,5,30
5,-8,-22,13,1,41,23,-2,40,-38,-14,-31,4,-11,20,21,-30,35,24,15,16,3,-7,19,-34,-42,28,-27,-37,17,-12,36,39,25,18,-32,29,10,-33,-9,6,26
-10,28,-17,-12,-15,-37,27,9,-8,1,19,4,-18,42,5,-34,3,13,-11,29,32,25,35,26,-22,-24,-7,-2,-20,41,-39,-21,38,16,-23,-40,6,-33,31,36,-30,-14
-38,-32,10,-8,-24,26,40,-4,-21,-3,18,27,28,23,-42,31,-22,-11,34,-35,9,-17,-14,-5,41,6,-12,-13,-39,36,-16,-2,-37,19,20,30,33,1,29,7,-25,15
7,-5,-27,-30,2,-14,-1,34,-37,-28,-36,-39,29,-6,18,-38,23,-15,32,31,-40,-26,17,-25,24,22,-3,10,13,-4,20,-19,-41,-8,42,11,-9,-16,12,-21,-33,-35
33,-10,30,36,28,-7,6,-27,15,2,-42,-38,-41,25,-9,34,-24,39,-40,-23,-22,21,20,17,-14,35,8,-5,31,-3,-29,37,-1,-16,-26,-4,-32,12,-18,19,13,11
-4,35,5,1,-3,-19,22,14,29,36,41,13,-12,-8,32,-37,25,-31,6,21,-20,-7,30,40,-17,-27,26,-33,-9,-23,18,-15,28,-39,-2,-10,16,42,34,-24,-11,-38
15,37,8,-19,-6,5,-35,-3,18,-33,-16,-30,23,24,-1,11,-20,-9,4,17,26,27,-13,-14,38,-21,-22,-34,32,12,-41,-29,10,28,7,42,-2,-25,40,-39,31,-36
30,-31,-24,8,-23,-14,-38,4,-19,25,-37,36,41,6,39,-40,-33,-22,9,42,-29,-18,5,3,-10,-32,34,35,-21,-1,-2,26,17,-27,-28,-12,-11,7,-15,16,-13,20
-22,41,-31,34,30,19,-12,20,27,32,17,7,-23,-35,36,-25,11,21,-6,-8,-18,-1,13,-40,16,-29,-9,-38,26,5,-3,-10,-42,-4,14,-15,-39,28,-37,24,-2,-33
3,-42,1,26,17,7,-6,-13,-31,-27,-24,19,8,39,-25,21,-5,-29,-12,35,-16,34,38,11,15,4,-10,36,18,37,9,33,-32,22,20,-28,30,-23,14,41,-40,-2
22,-29,-42,-37,16,25,8,-7,17,39,21,-41,-24,-18,23,-5,9,14,-34,-26,11,1,-15,-13,-6,20,32,-31,-2,-35,28,-27,-36,-19,-30,33,-4,40,10,-38,12,-3
14,9,18,26,-39,-21,-19,16,-2,-25,12,-11,-33,-1,-32,-8,-42,-3,7,-28,6,-30,37,27,10,-4,-24,20,40,22,35,15,13,36,-31,-34,-23,-41,5,-29,38,17
-23,34,24,40,-41,28,38,11,21,12,8,-10,20,-33,25,26,-27,29,-31,13,-9,-35,1,-3,-15,16,17,6,-18,-37,-19,-39,-14,2,-22,-42,-30,-7,-32,4,-5,36
16,21,-14,-32,6,-5,-42,-18,-39,26,-35,22,25,3,28,-1,31,8,23,-27,-2,-12,-19,41,-13,-10,20,-15,36,-33,-17,4,30,-38,11,-29,40,34,9,-37,-24,7
29,-18,22,-41,-9,8,40,-6,-5,-23,31,-13,-12,26,-36,33,25,-2,38,28,34,3,10,-32,17,-14,-42,20,1,39,11,24,-16,21,37,15,-35,-19,-30,-7,4,-27
4,-27,-10,-1,19,-24,13,12,39,3,28,-8,7,-31,-20,-38,-40,-32,-5,-15,-30,-29,42,6,-34,41,2,-11,22,-21,-14,18,35,-25,33,-37,36,16,-9,17,-26,-23
-17,24,26,29,-14,-10,16,-31,-36,6,-13,-18,11,5,-28,-7,1,12,35,33,27,23,-22,-2,-39,-3,-21,15,-4,40,8,-42,-20,38,-19,9,-41,-34,25,-30,37,32
20,3,-2,-39,-40,27,-22,-17,13,-32,-15,33,-9,29,11,24,8,-30,25,-1,28,7,-38,-16,-19,37,-6,-21,-14,18,36,10,-12,-42,41,-31,-26,23,4,5,-35,34
-25,-20,39,-7,15,31,4,36,-10,9,-34,-22,33,41,-5,-23,19,-24,-17,2,29,12,16,18,1,27,-26,-37,-21,-40,-6,-38,-13,11,-42,-8,28,32,-3,30,-14,35
34,23,-5,21,3,-27,17,-33,26,30,24,42,-28,-25,-16,15,-7,32,31,38,-4,-36,-2,-11,14,-9,6,13,37,-10,-19,-18,8,-1,-39,22,-29,-20,35,-41,40,-12
-20,14,-32,-28,42,23,-11,-12,24,34,7,8,-36,-2,19,-31,27,40,-15,1,-41,37,-6,-9,33,39,-17,4,-30,29,16,3,-25,-10,38,13,-22,-35,-26,-18,21,-5
37,-23,-26,27,-17,-34,33,-38,-22,-24,-32,-28,16,-40,-39,-13,5,31,36,-21,20,9,2,10,-41,3,-4,12,35,-42,-18,11,-7,6,-29,-19,-1,8,15,14,25,30
-11,20,16,-6,25,4,-36,37,40,-34,1,17,-26,28,24,-3,-12,-41,-35,-2,-31,-32,-29,-15,-5,-13,-38,-14,23,-39,-21,22,42,10,19,7,8,27,30,9,-18,33
29,-14,11,-22,35,9,-10,-41,-6,7,-3,-33,40,-2,17,19,-15,-21,-16,37,-18,4,-27,30,-32,-38,23,-42,-1,-24,-34,-25,12,-31,5,-39,-20,-26,-36,13,8,28
-26,-12,14,-30,-11,35,29,-21,-25,-13,5,2,10,-3,42,27,-28,-38,-23,-34,8,36,19,-31,9,1,-16,17,-7,4,24,40,-39,20,-6,-22,41,18,33,-32,-37,-15
-37,-9,-18,38,23,-39,42,-32,2,-19,-29,24,-30,27,-35,-20,40,3,10,16,-36,-33,-5,-12,34,28,-14,-26,11,13,41,8,22,-25,15,21,1,-4,6,-17,-31,-7
-7,12,-28,-10,-16,-8,1,6,33,4,-22,-2,17,21,34,5,-13,38,-29,31,-14,11,-24,23,-36,30,-40,3,19,-26,-20,41,-9,-15,39,25,-42,-18,-35,27,-32,37
39,40,13,-32,9,-38,-36,-29,-5,17,16,31,3,-19,33,-11,-10,-35,14,-37,23,24,-21,-22,27,-34,25,30,-8,-28,12,-4,-15,26,18,-7,-20,6,-1,2,42,-41
36,31,-6,33,39,3,-18,30,35,16,42,14,-17,-12,-41,-10,13,7,28,32,-24,-25,27,-21,22,29,-23,-19,-26,8,2,-20,-4,-40,-9,-1,38,-37,-5,-34,15,-11
-5,-6,15,42,-1,-2,28,31,-32,-36,-27,40,-21,-16,3,14,30,-37,41,25,-13,-39,24,-23,-20,38,11,-7,-33,-17,-8,9,29,-35,34,10,-18,26,22,-12,19,4
26,-34,28,-21,-27,15,-20,23,-13,-14,-38,-25,9,10,-6,-17,16,-33,-37,7,4,-24,-8,22,12,-1,5,-3,41,32,39,-30,18,2,-36,35,19,11,-31,42,-29,-40
-29,19,14,31,-30,-17,-15,-11,38,-22,8,25,-20,3,7,35,-6,-23,-2,-13,-27,10,18,-33,-12,41,-21,42,-1,-5,4,34,24,32,-16,-40,39,9,37,-36,26,-28
25,-15,-35,-11,31,-28,-39,-20,-42,40,-4,21,32,-23,2,19,38,27,16,-8,12,-34,-14,41,-1,30,-18,-6,36,26,5,-13,37,-22,-3,29,-33,-17,7,-10,24,9
-24,38,-13,15,32,21,19,41,10,-9,-23,26,3,36,-4,-28,42,33,-7,34,-6,30,11,1,-35,-12,37,16,39,-22,-40,-5,-18,-20,25,-14,-27,-2,-29,31,-8,-17
-13,-39,-21,-17,35,-11,10,-25,-33,-7,6,-23,1,-29,-30,42,4,19,-18,-38,3,-40,12,-27,8,36,24,-41,14,15,-37,34,9,-32,-5,-26,31,20,2,22,28,-16
-40,27,19,7,-36,10,-4,18,34,6,30,-16,-25,38,-17,12,-15,-8,3,-24,33,35,-37,20,13,32,-2,29,-28,-11,42,26,-21,9,22,-5,23,-14,41,-1,-39,-31
6,-36,-35,18,-37,-1,-31,13,14,-15,-28,39,-8,-9,10,41,26,-4,20,-19,22,-21,-32,-30,-42,-17,38,11,33,24,7,23,-29,-40,3,2,5,-27,-12,34,-16,25
-28,-16,38,-36,29,-12,32,-26,19,37,-18,6,-22,-41,-34,2,-39,11,-9,40,-25,13,-31,42,21,8,-30,1,-5,27,23,-7,35,15,-33,4,-10,-3,17,-20,14,-24
-34,22,-40,-14,-33,-41,-27,25,-26,-18,13,-29,11,4,38,30,32,-10,-20,19,-35,-2,36,31,-8,9,7,-39,12,-16,-24,-17,5,1,-21,-23,42,15,-28,3,-6,-37
28,-3,2,9,7,12,5,-35,4,31,25,6,-42,-26,18,-24,-41,15,-39,-22,33,-20,32,16,-11,14,-36,-1,-40,34,-10,-23,21,-30,8,-27,-38,37,-19,29,17,13
