15,6,-37,9,-27,-2,-46,-48,-4,18,-35,-50,-43,42,-1,-22,-45,-10,-28,49,30,16,47,34,-29,-32,5,19,25,-21,51,26,36,-24,11,-33,3,-41,-54,-44,38,-14,13,40,17,7,-23,8,-20,12,-31,53,-52,39
-37,12,-53,30,10,7,6,54,-46,5,49,-2,18,-27,39,43,44,13,48,51,28,47,40,45,-36,31,14,-21,-34,-4,-26,42,38,29,41,25,-1,-33,-15,-23,-35,32,-16,-17,24,9,22,-19,11,-52,-20,50,3,-8
-47,31,-5,19,3,12,-53,18,21,-48,-50,-6,41,46,16,-15,-49,-8,-4,-26,-9,51,-25,-30,23,20,-28,27,42,24,-2,52,-43,38,-45,-44,-39,-34,37,-54,-13,-29,33,36,35,-14,1,10,17,11,-22,-32,7,40
-18,-37,-17,-7,-36,-26,4,-39,-25,16,-23,42,-33,24,-50,-10,3,1,46,30,-31,-28,11,-14,9,6,53,22,34,-20,21,-38,13,-29,-43,5,2,32,8,47,-52,-12,35,-48,-54,-19,-40,44,-51,15,49,41,-27,45
35,54,33,22,30,9,23,15,-6,50,12,-11,-53,19,-8,-34,49,-32,-14,42,26,-4,-7,36,37,-21,48,40,-44,-5,-41,18,-3,16,-1,-24,-25,-52,-46,-28,31,-20,-45,29,43,39,51,-27,-17,-10,-47,38,13,-2
-41,-36,-18,-13,-21,-54,-9,40,7,-33,47,-16,-4,-52,28,12,-19,3,17,26,-5,-50,-49,-27,-42,-20,24,-15,37,53,39,-43,10,-48,45,-2,29,-51,-31,8,-1,25,32,-46,35,44,-11,34,23,22,38,14,-30,-6
-15,34,5,8,-3,17,46,-4,-18,-53,-28,33,20,23,1,-50,-6,9,-54,-13,-32,37,-14,43,-26,25,-35,11,38,47,44,21,-12,-2,27,40,-22,-29,42,-36,45,-39,-24,-31,-41,-7,-30,-49,48,16,52,-51,10,19
50,-47,-12,-9,13,32,-29,-38,4,42,-20,3,-5,-46,48,35,-39,-25,31,11,-30,-45,37,33,18,-52,-51,-40,7,21,-19,-6,-24,-53,-16,49,-23,8,17,28,43,-10,-41,54,22,14,2,-15,-36,-1,27,26,34,-44
-38,44,-4,3,-52,40,-17,51,-45,24,19,-33,-39,-25,-43,-21,7,23,-11,-47,16,-46,-18,-10,14,48,36,-53,-54,-49,-34,41,12,31,37,-27,-35,1,13,-6,-32,-50,15,-2,9,22,20,-26,30,42,-8,5,28,29
-54,-12,24,10,27,-46,20,-25,47,-4,40,2,28,-31,26,38,-35,-48,-37,-7,34,29,39,-3,8,-15,-5,-13,-22,32,14,-30,-50,-21,17,53,19,-16,-23,-11,-51,44,52,-42,49,6,-9,18,-45,33,41,-43,-36,1
-24,-23,15,-29,-31,-48,-19,-36,-11,-47,-9,-14,-28,12,-3,20,-32,41,7,-16,-37,45,-2,1,-50,34,33,13,4,-52,-5,-17,-27,26,49,-8,-21,44,51,-42,-18,-40,54,38,-22,-53,10,6,35,25,39,30,-46,-43
12,-34,-49,32,-14,16,39,25,-17,35,13,-1,-11,5,-19,-6,9,45,15,24,43,38,-42,-20,-8,33,30,48,-31,-27,29,-4,-26,2,-10,51,-47,-22,-7,50,52,23,-21,53,-18,-54,37,-28,3,-40,-36,-41,-44,46
-41,8,-20,-16,-18,50,34,2,36,39,48,30,-24,-42,-25,4,32,5,-45,3,38,-27,29,13,-15,-35,-22,-54,23,-12,46,17,47,7,-26,-9,43,-21,10,44,1,14,-37,-40,19,31,-33,11,52,-6,53,49,-51,-28
34,-13,-16,47,8,-11,10,-5,-53,-7,6,45,2,48,49,3,-27,37,20,-19,-23,30,21,42,26,-25,17,50,39,-22,33,40,-31,-1,-54,-38,-18,36,-29,-32,-43,-24,41,-51,-12,-52,-4,-14,-15,-28,44,46,9,35
-26,22,10,-36,-16,53,-41,-35,28,-3,-27,-29,-40,-23,-37,5,42,-45,-33,32,39,-2,14,-34,-44,1,11,-9,12,54,-49,-20,19,24,8,4,15,52,-21,13,7,-17,-50,25,18,47,-46,-51,31,43,48,-38,-6,-30
8,-54,-13,-10,45,37,-48,-1,50,4,29,-24,3,-40,-52,-44,-41,42,53,-46,-28,26,-30,12,27,-22,-25,21,-11,23,-35,43,-49,39,31,-51,-6,-47,-34,14,17,-18,-32,16,-5,20,38,7,33,-9,36,15,-19,2
-9,-31,21,11,17,10,43,28,1,-6,-4,-39,-23,20,50,49,-5,40,24,-14,-3,-41,13,-19,-52,54,29,-8,-27,-33,2,36,30,-44,48,-32,-47,46,12,-18,22,51,-7,34,-53,-38,37,-35,-16,-15,-42,25,45,-26
26,-52,36,46,23,-22,-35,-45,-27,12,-43,10,33,-29,-16,-15,38,-49,50,30,-31,6,-5,-44,-53,-1,9,-48,14,20,-21,-39,-13,-40,-7,-3,41,-17,-32,34,-37,54,11,-24,-8,-4,-51,28,18,-19,47,2,25,-42
24,28,38,-49,-6,5,18,43,-30,-46,-51,-21,-44,-48,-36,-29,26,-7,-53,-42,12,41,-39,-1,54,-17,-34,-2,16,9,47,-45,-40,27,-50,15,52,-3,23,33,-22,20,-8,13,32,10,-31,14,4,35,11,-37,19,-25
42,-46,-29,14,48,-39,50,47,-32,17,-53,-31,-20,4,34,-35,-10,21,-38,13,-18,-54,30,52,-28,36,45,25,3,-23,12,9,44,-15,16,-26,49,19,6,-41,40,-1,51,-33,-27,2,-8,-5,-37,-7,-43,-24,-11,22
32,26,-9,7,-30,-10,-4,-23,3,6,31,13,-12,51,46,50,33,-42,-35,-27,-45,-53,8,-44,-34,-2,20,39,-38,5,-11,-1,-17,25,19,-49,-41,29,-28,-47,37,18,48,24,21,-15,40,-43,36,-16,-14,-54,22,52
-23,-49,34,54,33,42,-51,22,-35,-30,-19,36,47,-16,-27,14,-46,-31,11,28,-37,-8,1,-38,48,53,15,-20,-43,10,18,50,-5,-3,9,-12,21,24,-40,39,-44,-6,29,41,-52,17,-13,-25,2,-32,7,45,-26,-4
14,3,-2,-20,-34,-51,-36,16,-38,-54,30,-46,21,1,52,-8,19,28,-17,4,13,31,-44,26,29,24,43,-18,25,11,22,-49,40,-5,-42,7,47,-9,53,33,48,-35,-27,-23,50,12,37,-41,-32,45,6,-15,-39,10
-25,-24,-31,51,-28,-19,12,-15,-27,-41,17,7,-32,47,8,-36,-11,-38,6,-48,-39,44,46,2,1,-45,-9,5,37,-50,3,13,43,-52,40,16,-29,18,21,-35,10,53,-33,-22,26,-23,-14,20,54,30,-4,34,-42,-49
17,-21,-40,-6,-12,4,8,-7,13,28,43,5,-9,18,-20,-52,-1,14,35,15,2,-25,36,-41,-22,-39,-48,10,-44,-54,-45,34,-51,32,19,-23,50,-49,-26,3,-24,-47,-11,-29,-31,53,-42,27,38,37,33,16,46,30
54,10,39,24,49,-31,36,-44,-16,-2,-53,-45,32,-35,27,9,40,38,-47,22,-52,-20,-28,-4,46,42,-15,23,-33,41,6,-13,29,-37,14,-7,34,-18,-3,-17,-30,-26,50,8,12,-25,19,51,-5,-43,-48,21,11,-1
