-38,15,20,23,-37,-46,19,-29,33,13,34,42,-10,-27,-2,-24,31,-45,-7,-3,40,25,-4,16,-22,43,14,-32,8,-41,-17,28,-9,-11,-36,35,5,1,-44,-21,30,-12,-26,39,18,6,48,-47
-16,30,-14,41,-7,21,5,38,22,39,48,44,45,3,18,1,-40,-15,-34,-37,-6,-9,-26,-43,32,23,-33,35,36,-2,42,-25,27,19,-28,-29,20,-8,-10,17,-4,-31,24,-12,-13,47,-46,-11
42,26,-29,38,27,44,-28,-17,-37,22,-32,30,-47,-25,-19,-36,8,-46,15,-21,20,-10,-39,-34,14,-2,-5,7,3,-12,-48,11,45,24,43,16,9,-4,23,41,-40,-1,-35,-6,-33,18,13,31
46,-13,-43,-7,-18,-38,4,-28,-25,-17,-30,-47,2,33,-20,26,10,5,-22,15,-24,19,27,21,9,-16,-23,8,-42,11,35,-34,-14,32,-31,-48,-44,6,40,-39,-45,29,3,37,41,-1,12,36
-17,-11,34,28,-38,-33,37,-16,43,15,2,-29,47,31,-10,8,1,-30,-41,42,-23,32,21,-48,-46,-45,44,-4,12,18,-14,-22,6,-3,-40,39,-7,5,-36,35,19,-20,-9,-27,26,25,-13,24
5,46,11,27,-1,9,-22,35,-6,37,-3,-32,-31,-36,17,-23,-15,39,34,-28,24,7,16,-21,40,29,-4,20,-26,-45,13,12,-47,-19,-8,14,-10,41,-18,-25,-38,44,48,-42,30,-2,33,-43
21,-24,6,-18,48,-3,17,16,-31,27,45,20,23,44,-43,-8,-7,4,-47,-12,-1,-39,-13,2,-35,-36,-10,-42,-34,40,9,38,46,29,25,26,41,-32,22,-30,-37,28,15,-14,-11,-33,19,-5
-18,39,-5,-48,3,43,34,23,-15,-41,14,-21,-44,-11,9,35,27,1,-20,19,12,-45,-8,36,-33,42,-17,-29,28,-32,-46,30,25,-7,-16,-24,40,-47,-2,-37,10,-26,-6,13,22,31,38,4
11,-25,18,32,-19,-10,-20,-13,31,6,-1,16,8,22,42,-12,-43,-3,5,7,47,-14,-41,34,2,-40,45,37,30,-29,-9,-4,35,-24,-33,46,-28,39,-38,26,23,-15,17,48,-27,-36,-21,-44
-30,24,33,43,17,20,16,-36,-19,-21,37,-48,-41,35,28,-7,-5,-22,9,-6,10,18,46,-2,-47,31,29,-15,-27,1,-26,39,-3,45,-14,8,-11,44,-32,-42,13,40,-4,-38,-34,-23,25,12
20,11,-8,24,33,-23,38,3,26,-45,-2,-35,-48,-42,-29,37,18,-17,-27,-1,-44,-40,6,-4,30,-9,19,32,15,-25,41,-28,-5,-46,12,-39,-16,-7,36,22,-31,14,-47,21,10,34,43,13
-31,-20,27,-14,-47,-32,9,-22,-7,-24,39,43,38,4,48,-25,36,19,-18,2,23,8,-21,10,16,-37,-3,33,41,46,1,6,-28,35,-34,-17,26,-13,-11,45,-29,-44,-12,42,-40,-30,5,-15
2,-1,28,-24,9,34,-44,-35,-5,11,-10,-25,-20,-43,-26,39,-46,-40,21,13,-19,-41,-42,4,12,15,38,-3,-37,48,-45,36,47,-6,8,-32,29,-27,-16,18,22,23,14,7,31,17,-33,-30
-21,-46,43,-6,-8,4,33,5,17,25,22,-14,-35,12,31,20,-9,44,42,-16,1,-11,28,-41,-10,40,-30,-23,-36,27,-15,48,-7,-38,13,29,-39,34,37,-26,24,-19,-3,-18,-47,2,45,-32
-15,42,-33,39,-41,-48,21,31,-16,-37,26,-38,-29,-18,1,9,23,14,32,35,-7,-43,-17,-25,24,-11,28,-27,13,-36,-8,-19,3,47,-20,30,10,12,-4,-45,5,-2,22,-46,40,44,-34,6
35,-10,-47,-22,30,-14,11,18,46,2,-7,41,33,6,-36,-26,-28,-8,-44,-32,-34,4,-37,-40,39,16,-38,17,-31,-5,29,20,-13,21,-1,15,23,27,-25,24,-12,48,45,19,-43,-9,3,-42
-11,-35,-24,-16,15,45,-19,-33,-44,-47,1,14,-46,-12,-5,4,39,-42,7,30,31,34,38,3,48,-28,-32,26,37,-20,-21,27,8,-22,2,-41,-29,-23,-17,43,36,18,-40,9,-6,13,10,-25
-23,-3,2,33,47,19,41,-26,42,12,16,-10,-24,29,-45,-11,46,43,-6,-36,44,-30,1,13,-27,8,25,-39,-14,22,-37,-40,-4,-48,38,20,31,-35,28,32,-7,-9,-18,-21,15,-17,-5,34
-44,47,-38,5,-4,-30,-34,27,-46,20,-25,35,-39,-32,36,-18,-33,16,-45,-10,-26,-31,-24,23,11,21,-8,41,-43,6,22,14,17,7,-12,-15,42,3,13,-48,-28,-37,29,1,19,9,-2,40
38,7,30,36,28,39,-2,11,27,21,-8,-13,12,43,-23,-44,47,48,26,40,-10,35,15,-37,31,-19,-9,-5,45,-3,-25,42,-34,33,-22,-4,24,-1,-6,-20,46,-32,-14,16,-29,-41,-17,-18
19,-16,-42,-21,-46,22,29,-40,38,-15,32,-44,-17,-47,10,2,13,-33,-1,-27,4,-6,30,45,-39,48,20,35,-7,-23,37,-11,18,41,-28,43,-31,-9,25,8,-34,3,-36,12,-24,5,14,-26
-29,41,7,-19,45,-43,-3,17,-28,33,46,37,-16,-39,-30,13,-8,-27,4,26,32,-36,-48,42,-38,-20,18,9,1,15,44,-21,-10,-47,40,22,-12,25,14,-35,-2,-24,6,-31,-5,-11,34,23
-41,-36,24,7,20,-29,-4,48,30,-39,-17,-33,-45,37,-25,-42,11,-31,-23,-5,43,-47,19,-3,15,28,35,-26,6,-9,18,34,12,-32,-27,2,-14,46,10,-44,1,16,-21,40,13,-38,22,-8
47,10,-4,3,-40,-37,31,-9,8,-2,-44,-24,39,-35,45,30,-29,25,20,-19,-41,42,32,12,-18,27,-26,-48,17,-16,-7,-23,38,-43,14,-46,6,-33,-13,5,21,-22,34,11,-15,36,-1,28
48,29,19,-42,-22,12,40,36,-34,-26,-45,-6,16,-31,-47,-13,32,-37,-3,-33,-39,5,-43,27,35,10,-24,30,-2,-28,14,-17,20,9,-25,-8,18,-46,21,-7,-44,4,23,41,11,38,15,-1
