-34,4,44,-2,35,12,-48,9,-8,24,41,-6,-38,45,18,-17,16,-15,32,-30,26,-39,-47,-10,-40,-21,31,46,-42,20,-27,-19,37,1,-5,43,-33,13,22,25,-11,29,-36,-3,-14,-28,23,7
13,-47,10,-11,15,20,-9,-28,7,-3,4,-18,-1,-41,-5,25,30,12,-48,-6,34,44,35,-26,-16,24,32,8,-43,-17,42,-27,-40,-21,-23,37,-36,-39,38,33,14,-31,29,-22,46,-45,2,19
-4,26,33,1,24,44,16,23,-30,-41,-27,32,-25,-29,31,-7,47,-20,35,18,-39,34,-8,-5,13,-2,11,45,14,9,-15,-12,-3,-22,-19,38,-46,-36,21,43,10,48,-40,-6,-28,37,-17,-42
31,13,-32,19,39,-38,-45,23,24,-35,43,-27,-2,34,-30,-37,20,26,-4,-17,-40,-47,-8,-9,-48,-18,12,44,-36,15,-1,3,46,-14,10,29,16,6,-5,21,-42,41,-11,-28,7,-33,22,25
39,-23,-42,35,37,-13,-38,-15,-32,-17,-12,11,6,-21,8,-18,10,16,43,45,14,44,2,25,-24,-40,-41,30,-46,-28,-34,9,-48,31,-4,47,-5,7,-1,26,27,3,-19,-22,-20,29,-36,33
33,-11,-47,-15,-19,21,-24,10,-41,-8,2,35,-27,-44,4,-45,46,-28,5,-34,-6,-25,29,7,22,-48,13,18,-23,-40,-42,-39,-1,20,-12,-43,38,-37,32,30,9,31,36,14,16,-17,3,26
41,42,-6,32,-43,3,29,-20,-25,-28,-12,11,-48,-37,-24,17,-16,19,-18,8,-46,27,45,15,9,36,-22,10,-7,-34,-40,-4,-47,30,38,-26,14,-35,-44,31,-1,-2,5,39,-23,21,33,13
-5,-27,20,-24,1,18,35,37,-47,-39,-43,29,48,42,-23,-41,32,-6,38,-3,33,-36,15,4,-34,44,2,-30,-12,28,45,-17,-21,25,-7,22,-8,-19,10,46,16,-14,11,-26,-31,-40,9,-13
-32,9,-44,14,-25,17,39,46,-2,-12,13,10,-11,-4,26,18,-6,-16,47,-21,20,37,-31,41,5,-15,42,33,48,-34,23,1,-28,30,45,38,-22,-36,-7,-43,-24,-27,40,3,-35,-8,-19,-29
45,42,27,-43,-26,-23,-29,34,-30,12,-15,-10,35,-28,11,46,37,31,41,-39,-24,-33,6,21,40,5,-3,14,7,9,-18,47,22,-8,-13,44,-17,48,20,-25,-19,-2,4,-36,-1,-16,-32,-38
24,-5,39,12,2,-9,30,22,6,-21,-41,-4,35,45,20,19,32,26,-16,-15,10,-8,-46,-1,31,-18,-48,-29,28,-7,-25,-17,47,36,-13,-34,-38,37,-3,-44,11,43,-42,40,-14,23,-33,27
-20,-13,-14,15,-46,-21,-9,23,7,-40,-38,39,2,3,-4,-44,45,25,-37,1,6,-30,-8,48,-18,28,47,-26,-42,22,-36,-33,32,41,43,31,19,11,-12,10,-34,29,-35,16,-17,5,-27,-24
-23,-27,28,-12,-40,-26,21,-37,-45,20,-16,4,-46,42,25,11,-19,36,17,-10,-7,-24,1,22,-15,6,2,-3,34,31,-30,47,39,-29,43,-18,8,48,-33,5,-44,-14,-35,41,9,13,-32,-38
-24,28,7,-22,19,-17,-3,-46,42,12,35,-10,32,-34,31,36,6,-45,-5,27,-47,4,40,1,-37,44,-20,-2,43,33,-15,-13,-30,14,-11,-16,25,-39,38,-23,-48,-9,-29,-26,18,8,21,41
-45,-42,38,18,31,-17,40,-22,35,-16,48,27,-28,20,36,10,6,-4,-33,-14,-26,8,25,46,-23,21,-12,13,43,-44,-5,-34,19,32,-9,-15,47,-3,41,-7,-39,2,-29,30,1,-24,-37,-11
-44,-39,24,7,-18,-36,-4,9,-8,-40,-41,23,32,27,35,-30,-28,5,42,48,-34,-45,-12,-3,26,-25,-14,17,-46,16,33,-13,-31,21,-15,6,43,47,2,10,11,-19,-37,1,22,29,-38,-20
14,-7,-18,39,-19,-42,2,-25,45,12,44,-10,34,-1,16,-15,31,3,5,28,-26,-40,-33,-29,8,21,-38,-20,24,-41,-17,43,23,-13,48,46,-47,27,-4,22,30,6,-32,-11,-9,-36,37,-35
42,31,-40,-33,-30,-19,8,-7,-20,-44,-18,-23,-48,-37,36,46,-45,11,6,9,22,-21,12,-38,-43,35,39,34,41,5,-2,-47,4,-28,-26,-15,14,24,-27,3,-29,-1,25,10,17,-16,32,13
21,30,27,18,-41,29,-22,37,-17,43,-34,-35,40,42,32,-44,9,-4,23,-45,-1,7,-19,36,26,-25,-3,-38,-6,-2,48,-15,39,11,12,-24,-8,28,-33,-13,5,-14,-10,16,20,-47,46,-31
-18,-14,-44,-48,38,25,8,-7,34,42,-26,-17,-39,2,46,33,12,1,32,43,-23,-47,21,30,-6,11,-28,27,40,-24,-37,-19,-16,-9,45,41,31,-5,13,-29,-36,-10,-20,3,-35,-15,22,4
39,27,-33,-9,-31,-25,21,-13,4,-17,42,29,8,48,45,-28,10,-41,22,-26,-7,-19,37,36,6,20,-2,16,-12,-38,5,-43,3,-46,-44,-24,-23,30,-1,-47,18,-11,32,35,-15,34,40,-14
-33,21,25,-42,-48,-18,-16,-10,-14,8,-29,41,22,9,38,7,-35,6,-34,-37,-2,-13,31,-47,-3,30,-39,32,11,-26,-23,-28,1,19,17,-43,20,-15,27,-45,-12,4,36,-46,40,44,24,5
-34,44,48,-20,25,-11,-19,14,17,33,6,-13,12,-8,36,-43,-9,-45,7,4,31,30,41,-38,-5,-32,-37,42,-40,-22,-21,26,-10,1,47,-15,27,24,46,29,-23,-28,16,-2,18,-39,-35,-3
43,48,30,-37,-38,-18,-41,-28,42,-33,14,-15,-16,-11,12,13,-47,6,-45,25,-31,26,-35,-40,-20,-22,-34,8,-44,-3,21,39,10,27,23,46,4,5,-32,24,7,-9,-1,29,19,-36,17,-2
-35,-9,-46,-32,-19,-38,26,-43,2,23,18,42,20,-27,17,39,-15,-11,5,-13,-33,25,-10,-30,-22,-7,14,-31,-37,24,28,4,21,36,1,-34,29,6,-16,48,44,-12,8,-41,-47,3,45,-40
-8,-22,-35,42,-28,-13,-11,1,-25,40,7,29,6,-41,18,-39,36,-15,27,21,-20,2,31,-45,9,30,-19,5,-12,-26,-23,43,34,-33,3,-17,-38,37,16,-10,14,-4,-32,-47,24,48,44,-46
10,48,-35,33,-23,-19,28,-45,44,-1,25,29,-34,42,40,36,-30,-43,6,24,39,32,5,-20,-11,-46,-38,-7,-12,17,-37,-22,-4,13,3,-16,31,27,-21,-15,-47,-14,18,-9,8,26,41,-2
47,18,-29,-19,-11,38,35,-9,8,-48,5,39,-32,-30,24,-20,22,-2,4,16,-26,-17,-46,-15,-28,21,-45,25,3,14,-40,13,-44,-36,-7,34,-42,-6,-12,31,-43,37,41,33,27,23,-1,10
42,-40,35,-47,15,25,19,24,39,46,-38,34,-26,-48,-5,-32,41,20,-7,-18,27,-31,43,-8,-6,13,-21,37,33,-44,22,16,-29,-12,-3,-45,-28,11,-9,2,-17,-1,-23,30,36,-10,4,14
16,39,14,-48,34,-26,44,13,10,-9,-41,-46,-8,-3,35,-1,20,24,27,-17,23,-28,-21,-18,30,6,-19,22,31,-25,-29,-45,-36,-5,-15,33,-43,47,-2,42,11,-40,37,-7,32,12,-38,4
-36,10,40,-26,-47,18,35,22,48,-2,34,-20,30,-38,-32,19,27,-6,-16,12,-45,-8,-42,-37,43,4,-17,31,46,-13,-28,15,44,-11,-7,1,24,14,41,-3,-39,23,-25,-33,21,-29,5,-9
-19,8,-36,-32,-13,-14,-28,-2,33,-35,17,21,5,6,34,-48,-11,-41,1,-30,-12,31,-44,-29,40,43,-38,7,24,20,-22,4,-9,-15,10,3,46,27,-42,-25,18,39,-26,23,-47,-37,45,16
42,-30,-43,48,26,22,-13,-31,11,-45,-9,44,7,20,28,39,24,-46,-35,-14,-37,-6,40,-17,27,-5,-25,-15,-41,2,8,33,-32,47,19,-38,21,36,-16,-23,29,-1,3,-12,10,18,-34,-4
-41,37,-35,-16,47,44,14,39,13,-31,-26,36,-9,-7,30,4,-23,-40,21,-32,-19,-46,17,-34,-27,11,25,-42,-43,-15,10,20,-48,24,3,-12,-2,45,-8,18,1,28,29,-6,-38,22,-5,33
24,42,-27,-48,32,-28,13,35,20,44,43,-23,-7,37,-47,-34,19,-29,-17,-9,30,26,12,-1,-46,-22,3,6,18,-21,41,-5,-36,16,-8,33,-14,-40,45,38,-31,-2,-11,-10,-39,25,15,4
48,3,-2,-13,-22,-28,-23,25,19,-33,21,38,4,-40,-32,-45,-37,29,-9,-44,-11,5,7,35,-8,-36,-47,6,-18,-39,41,15,10,-43,-24,26,17,-12,30,14,-31,46,34,20,16,-42,27,-1
17,37,27,-6,39,4,-33,12,-16,26,23,-8,34,18,30,9,-1,-14,-29,-42,-45,28,-11,-32,44,-10,-3,-22,19,-15,-36,24,7,-13,-47,31,-2,41,-5,-46,-38,20,-48,-25,21,40,35,43
