2,-1,-7,-10,-6,5,3,9,-8,4,12,-11
2,-1,10,8,11,-12,-9,-4,7,-3,-5,6
9,11,12,5,-4,-8,10,6,-1,-7,-2,-3
-6,3,-2,10,-12,1,8,-7,11,-4,-9,5
10,12,-8,-11,7,-9,-5,3,6,-1,4,-2
2,-1,6,9,11,-3,10,-12,-4,-7,-5,8
5,4,11,-2,-1,-9,-10,-12,6,7,-3,8
7,-5,8,-6,2,4,-1,-3,-10,9,12,-11
2,-1,5,-12,-3,-11,-9,10,7,-8,6,4
7,4,-9,-2,-12,-10,-1,-11,3,6,8,5
3,-7,-1,6,12,-4,2,9,-8,11,-10,-5
6,11,7,-10,-9,-1,-3,-12,5,4,-2,8
-8,-5,11,12,2,-7,6,1,-10,9,-3,-4
-6,10,-12,-9,8,1,-11,-5,4,-2,7,3
-4,3,-2,1,-8,10,12,5,-11,-6,9,-7
-7,10,4,-3,8,-11,1,-5,-12,-2,6,9
8,7,-11,5,-4,-10,-2,-1,-12,6,3,9
9,-8,10,6,-7,-4,5,2,-1,-3,12,-11
7,-10,4,-3,12,-8,-1,6,11,2,-9,-5
-10,-7,4,-3,-12,11,2,-9,8,1,-6,5
6,4,-10,-2,8,-1,-11,-5,-12,3,7,9
3,7,-1,11,6,-5,-2,-12,-10,9,-4,8
