6,-12,-4,3,9,-1,8,-7,-5,11,-10,2
9,-10,11,5,-4,7,-6,12,-1,2,-3,-8
-5,-6,7,8,1,2,-3,-4,12,-11,10,-9
4,12,-10,-1,-9,8,11,-6,5,3,-7,-2
-3,-9,1,-11,10,-7,6,-12,2,-5,4,8
11,-5,-8,9,2,10,-12,3,-4,-6,-1,7
3,-8,-1,-7,12,11,4,2,-10,9,-6,-5
-8,4,9,-2,-10,12,-11,1,-3,5,7,-6
-4,11,8,1,6,-5,-9,-3,7,12,-2,-10
-11,10,5,-6,-3,4,-8,7,-12,-2,1,9
12,-11,-9,-5,4,-8,10,6,3,-7,2,-1
8,3,-2,-12,11,-10,9,-1,-7,6,-5,4
5,-7,-6,11,-1,3,2,9,-8,-12,-4,10
-9,6,12,10,7,-2,-5,-11,1,-4,8,-3
-10,7,6,-9,-8,-3,-2,5,4,1,12,-11
-12,8,4,-3,-11,9,-10,-2,-6,7,5,1
2,-1,-7,6,8,-4,3,-5,10,-9,-12,11
10,5,-11,-8,-2,-9,12,4,6,-1,3,-7
-7,-3,2,12,-6,5,1,-10,-11,8,9,-4
-2,1,10,7,-12,-11,-4,-9,8,-3,6,5
7,-4,-5,2,3,-12,-1,10,11,-8,-9,6
-6,9,-12,-10,-7,1,5,11,-2,4,-8,3
