3,7,-1,6,-11,-4,-2,-9,8,-12,5,10
-5,11,-12,-10,1,-7,6,-9,8,4,-2,3
-12,3,-2,-6,8,4,-11,-5,10,-9,7,1
-12,8,-11,7,10,-9,-4,-2,6,-5,3,1
3,5,-1,6,-2,-4,11,-9,8,12,-7,-10
8,6,-5,-7,3,-2,4,-1,-11,-12,9,10
11,-10,-6,9,-7,3,5,-12,-4,2,-1,8
9,-5,6,-8,2,-3,10,4,-1,-7,-12,11
-7,-12,5,-8,-3,-10,1,4,11,6,-9,2
9,12,4,-3,-8,-7,6,5,-1,-11,10,-2
6,-9,5,-7,-3,-1,4,-12,2,11,-10,8
-10,-7,-8,6,-11,-4,2,3,-12,1,5,9
5,7,-11,-9,-1,-12,-2,-10,4,8,3,6
2,-1,-10,7,9,11,-4,12,-5,3,-6,-8
-4,6,-10,1,-11,-2,8,-7,12,3,5,-9
9,-3,2,-6,-10,4,-8,7,-1,5,-12,11
-11,4,-5,-2,3,-7,6,-9,8,-12,1,10
-6,10,-9,5,-4,1,-8,7,3,-2,-12,11
-7,12,10,-9,-8,-11,1,5,4,-3,6,-2
2,-1,-8,6,7,-4,-5,3,-10,9,-12,11
6,-8,-12,9,-11,-1,-10,2,-4,7,5,3
11,3,-2,10,6,-5,12,-9,8,-4,-1,-7
