-6,7,-9,12,-10,1,-2,-11,3,5,8,-4
-5,8,-11,12,1,-9,10,-2,6,-7,3,-4
-2,1,-6,-11,12,3,8,-7,-10,9,4,-5
-5,9,-11,-10,1,-12,8,-7,-2,4,3,6
-12,-9,7,10,-8,-11,-3,5,2,-4,6,1
5,-7,8,9,-1,11,2,-3,-4,12,-6,-10
6,-12,-11,-8,-7,-1,5,4,10,-9,3,2
5,9,-6,7,-1,3,-4,-12,-2,11,-10,8
-9,7,-10,-5,4,8,-2,-6,1,3,-12,11
3,4,-1,-2,-6,5,11,12,-10,9,-7,-8
-7,-5,-4,3,2,12,1,11,-10,9,-8,-6
-4,-11,-6,1,8,3,-10,-5,12,7,2,-9
-11,-12,-4,3,6,-5,10,9,-8,-7,1,2
-4,-8,10,1,7,11,-5,2,12,-3,-6,-9
11,12,7,5,-4,8,-3,-6,10,-9,-1,-2
-7,-4,11,2,-8,10,1,5,12,-6,-3,-9
-12,-7,11,-8,6,-5,2,4,-10,9,-3,1
3,-5,-1,7,2,-10,-4,-11,12,6,8,-9
7,-8,6,-10,-11,-3,-1,2,-12,4,5,9
4,-7,9,-1,10,8,2,-6,-3,-5,12,-11
-8,4,6,-2,-10,-3,9,1,-7,5,-12,11
8,-5,-12,-10,2,9,-11,-1,-6,4,7,3
