-7,-4,-5,2,3,-11,1,9,-8,-12,6,10
9,-11,8,5,-4,10,-12,-3,-1,-6,2,7
-8,-12,7,11,-6,5,-3,1,-10,9,-4,2
8,9,7,-10,11,-12,-3,-1,-2,4,-5,6
-12,-3,2,-8,-10,7,-6,4,-11,5,9,1
-8,-5,4,-3,2,10,-9,1,7,-6,-12,11
4,3,-2,-1,7,-9,-5,11,6,-12,-8,10
-11,6,4,-3,-12,-2,8,-7,10,-9,1,5
-11,-8,9,-6,12,4,-10,2,-3,7,1,-5
8,-12,5,-10,-3,-9,-11,-1,6,4,7,2
11,-3,2,-10,7,-9,-5,12,6,4,-1,-8
-9,-3,2,11,-7,12,5,-10,1,8,-4,-6
3,9,-1,6,-10,-4,-8,7,-2,5,12,-11
6,-7,9,12,8,-1,2,-5,-3,11,-10,-4
-2,1,8,6,9,-4,-10,-3,-5,7,-12,11
-7,-8,6,5,-4,-3,1,2,11,12,-9,-10
-2,1,-11,-9,10,8,-12,-6,4,-5,3,7
-6,12,-4,3,10,1,-11,9,-8,-5,7,-2
4,-9,7,-1,-11,-12,-3,10,2,-8,5,6
-10,-3,2,-6,-7,4,5,-12,11,1,-9,8
-10,-6,-7,-11,-8,2,3,5,-12,1,4,9
-2,1,-6,-10,9,3,8,-7,-5,4,12,-11
