-22,-40,13,-28,-35,-38,24,-16,32,42,-18,-30,-3,25,21,8,-23,11,27,26,-15,1,17,-7,-14,-20,-19,4,-37,12,36,-9,39,41,5,-31,29,6,-33,2,-34,-10
8,30,-34,27,-7,36,5,-1,-31,-41,39,14,20,-12,28,42,-21,-38,-40,-13,17,-26,-24,23,37,22,-4,-15,-35,-2,9,33,-32,3,29,-6,-25,18,-11,19,10,-16
33,18,-38,-10,-19,13,9,24,-7,4,37,25,-6,20,-23,39,-31,-2,5,-14,35,-36,15,-8,-12,41,-34,29,-28,42,17,40,-1,27,-21,22,-11,3,-16,-32,-26,-30
-39,8,15,-5,4,-33,-22,-2,38,32,34,-29,-19,41,-3,-42,36,-40,13,21,-20,7,26,37,31,-23,35,30,12,-28,-25,-10,6,-11,-27,-17,-24,-9,1,18,-14,16
-35,-16,21,-41,-38,10,-13,9,-8,-6,-28,30,7,29,23,2,-39,19,-18,-25,-3,24,-15,-22,20,-33,-37,11,-14,-12,-36,34,26,-32,1,31,27,5,17,42,4,-40
36,-30,-18,37,20,-13,-16,17,-19,-42,-31,27,6,-34,-26,7,-8,3,9,-5,22,-21,29,33,-39,15,-12,40,-23,2,11,35,-24,14,-32,-1,-4,-41,25,-28,38,10
5,42,-17,13,-1,23,40,25,15,12,28,-10,-4,-38,-9,-31,3,-22,32,-24,-41,18,-6,20,-8,-30,-29,-11,27,26,16,-19,36,-35,34,-33,39,14,-37,-7,21,-2
41,-7,18,36,-27,38,2,-31,29,-39,-14,42,-15,11,13,35,22,-3,25,28,33,-17,-26,-32,-19,23,5,-20,-9,40,8,24,-21,37,-16,-4,-34,-6,10,-30,-1,-12
-23,19,5,-6,-3,4,-34,-29,-10,9,-26,21,30,-39,-25,-20,-24,41,-2,16,-12,38,1,17,15,11,-36,-33,8,-13,-42,-40,28,7,37,27,-35,-22,14,32,-18,31
-21,-5,-30,24,2,-20,-11,40,14,39,7,18,16,-9,35,-13,-19,-12,17,6,1,32,-31,-4,42,37,-28,27,34,3,23,-22,-36,-29,-15,33,-26,41,-10,-8,-38,-25
-40,-6,35,-27,-37,2,42,-33,19,-25,-24,-16,-17,15,-14,12,13,30,-9,-34,38,29,-39,11,10,-28,4,26,-22,-18,-32,31,8,20,-3,-41,5,-21,23,1,36,-7
9,-41,-15,11,-16,-17,33,10,-1,-8,-4,-13,12,37,3,5,6,22,-30,24,-29,-18,28,-20,-31,32,-35,-23,21,19,25,-26,-7,-39,27,-38,-14,36,34,-42,2,40
24,33,27,10,13,-31,30,29,20,-4,26,37,-5,21,40,25,-34,-38,-23,-9,-14,-35,19,-1,-16,-11,-3,-36,-8,-7,6,41,-2,17,22,28,-12,18,-42,-15,-32,39
-12,32,11,-25,-29,-24,-20,-30,-21,17,-3,1,-26,-37,-39,-28,-10,35,40,7,9,31,-38,6,4,13,41,16,5,8,-22,-2,42,36,-18,-34,14,23,15,-19,-27,-33
22,-26,-29,-19,24,12,15,-17,33,-21,-35,-6,25,34,-7,-40,8,-41,4,-36,10,-1,32,-5,-13,2,42,39,3,-37,38,-23,-9,-14,11,20,30,-31,-28,16,18,-27
