28,-31,-17,-15,-10,30,-27,12,32,5,-21,-8,38,-16,4,14,3,36,-24,-26,11,39,-40,19,37,20,7,-1,42,-6,2,-9,41,-35,34,-18,-25,-13,-22,23,-33,-29
40,24,-27,12,21,32,-39,36,-31,-14,18,-4,42,10,-23,-33,34,-11,28,-30,-5,-35,15,-2,-38,41,3,-19,37,20,9,-6,16,-17,22,-8,-29,25,7,-1,-26,-13
29,-3,2,-38,-11,-8,14,6,-36,-12,5,10,-30,-7,-40,28,-35,34,26,23,-41,24,-20,-22,-37,-19,-39,-16,-1,13,-42,33,-32,-18,17,9,25,4,27,15,21,31
-39,-42,8,-9,29,-33,36,-3,4,26,-30,16,-14,13,38,-12,24,-21,40,-22,18,20,-25,-17,23,-10,35,41,-5,11,-34,-37,6,31,-27,-7,32,-15,1,-19,-28,2
-24,13,18,-31,17,27,-10,23,-42,7,26,-22,-2,21,-16,15,-5,-3,-20,19,-14,12,-8,1,-34,-11,-6,-33,30,-29,4,-40,28,25,41,39,-38,37,-36,32,-35,9
22,11,-30,36,-25,-32,38,-10,-41,8,-2,-27,-37,-15,14,21,42,-23,-28,24,-16,-1,18,-20,5,31,12,19,35,3,-26,6,-40,-39,-29,-4,13,-7,34,33,9,-17
10,-25,28,23,-32,42,17,-19,-16,-1,-15,31,26,24,11,9,-7,41,8,-27,39,40,-4,-14,2,-13,20,-3,-34,-37,-12,5,-36,29,38,33,30,-35,-21,-22,-18,-6
2,-1,13,-26,20,-7,6,21,37,35,-36,34,-3,-32,-30,-38,-24,-31,-40,-5,-8,-25,27,17,22,4,-23,-42,-33,15,18,14,29,-12,-10,11,-9,16,41,19,-39,28
-38,30,-12,6,37,-4,-35,-11,-24,42,8,3,-21,-20,-28,-23,33,19,-18,14,13,32,16,9,-29,-40,-31,15,25,-2,27,-22,-17,39,7,-41,-5,1,-34,26,36,-10
-7,41,16,-14,-42,35,1,-39,11,15,-9,-23,-33,4,-10,-3,-19,-25,17,27,28,-31,12,38,18,-36,-20,-21,-32,37,22,29,13,-40,-6,26,-30,-24,8,34,-2,5
12,-16,42,-18,41,-15,35,30,22,-32,-37,-1,23,17,6,2,-14,4,39,31,29,-9,-13,-27,-36,34,24,38,-21,-8,-20,10,40,-26,-7,25,11,-28,-19,-33,-5,-3
-27,34,15,20,14,38,41,-22,19,29,21,26,33,-5,-3,-39,31,-37,-9,-4,-11,8,25,28,-23,-12,1,-24,-10,35,-17,40,-13,-2,-30,-42,18,-6,16,-32,-7,36
3,17,-1,-41,-34,-22,-21,10,-11,-8,9,-38,37,42,20,23,-2,-33,-36,-15,7,6,-16,30,28,-31,-40,-25,39,-24,26,-35,18,5,32,19,-13,12,-29,27,4,-14
-18,12,7,-17,-23,-20,-3,35,-34,-26,25,-2,-19,-38,-33,39,4,1,13,6,22,-21,5,-37,-11,10,32,42,-40,36,41,-27,15,9,-8,-30,24,14,-16,29,-31,-28
-25,-22,-24,32,35,31,37,13,-27,38,-12,11,-8,36,17,34,-15,23,-33,-28,-26,2,-18,3,1,21,9,20,-30,29,-6,-4,19,-16,-5,-14,-7,-10,40,-39,42,-41
21,10,-7,31,38,-14,3,-9,8,-2,-28,19,18,6,33,-26,-27,-13,-12,37,-1,-39,-42,41,36,16,17,11,40,-34,-4,35,-15,30,-32,-25,-20,-5,22,-29,-24,23
-8,3,-2,-34,-39,19,33,1,24,41,13,-35,-11,15,-14,28,-23,37,-6,38,-36,42,17,-9,27,-29,-25,-16,26,-40,32,-31,-7,4,12,21,-18,-20,5,30,-10,-22
