24,-8,25,12,20,18,-19,2,10,-9,26,-4,-28,-22,-16,15,-35,-6,7,-5,41,14,-34,-1,-3,-11,40,13,39,-42,37,36,38,23,17,-32,-31,-33,-29,-27,-21,30
2,-1,-40,16,35,33,-38,39,-17,-18,28,-27,30,36,-37,-4,9,10,-34,24,-41,-42,-32,-20,29,-31,12,-11,-25,-13,26,23,-6,19,-5,-14,15,7,-8,3,21,22
40,42,-23,25,35,-28,33,21,22,39,41,34,38,-20,37,18,26,-16,36,14,-8,-9,3,-30,-4,-17,31,6,-32,24,-27,29,-7,-12,-5,-19,-15,-13,-10,-1,-11,-2
-5,9,-35,13,1,28,42,39,-2,-31,-19,-40,-4,37,-18,41,33,15,11,21,-20,26,-27,-25,24,-22,23,-6,-36,-38,10,-34,-17,32,3,29,-14,30,-8,12,-16,-7
-29,-36,25,-27,15,34,-23,39,21,13,22,-19,-10,-31,-5,-18,40,16,12,41,-9,-11,7,-28,-3,30,4,24,1,-26,14,35,37,-6,-32,2,-33,-42,-8,-17,-20,38
-10,-20,-40,24,21,7,-6,31,-33,1,-29,-39,16,-28,38,-13,36,37,-35,2,-5,34,42,-4,-26,25,41,14,11,32,-8,-30,9,-22,19,-17,-18,-15,12,3,-27,-23
-4,16,-12,1,28,35,36,-20,-34,-23,-14,3,18,11,-24,-2,-27,-13,-22,8,40,19,10,15,39,-38,17,-5,-32,-42,33,29,-31,9,-6,-7,-41,26,-25,-21,37,30
38,42,-30,-18,-33,-41,37,-19,-32,-16,-22,14,27,-12,24,10,26,4,8,40,-39,11,-29,-15,-35,-17,-13,34,23,3,-36,9,5,-28,25,31,-7,-1,21,-20,6,-2
-28,38,-25,-21,-42,-10,9,20,-7,6,-22,17,-15,-35,13,40,-12,27,31,-8,4,11,33,-30,3,-37,-18,1,41,24,-19,34,-23,-32,14,-39,26,-2,36,-16,-29,5
11,8,-41,-39,-37,18,32,-2,33,26,-1,23,-36,40,-21,28,-42,-6,27,25,15,30,-12,-31,-20,-10,-19,-16,-34,-22,24,-7,-9,29,38,13,5,-35,4,-14,3,17
-3,16,1,18,32,21,14,-42,-19,-15,37,13,-12,-7,10,-2,-34,-4,9,36,-6,33,-41,35,-29,27,-26,38,25,-40,39,-5,-22,17,-24,-20,-11,-28,-31,30,23,8
-24,-41,-28,35,10,15,-29,31,-27,-5,-19,37,-38,32,-6,39,-34,21,11,-40,-18,-33,-26,1,-42,23,9,3,7,36,-8,-14,22,17,-4,-30,-12,13,-16,20,2,25
23,35,-19,-41,24,18,9,-11,-7,-22,8,29,-16,-20,-39,13,27,-6,3,14,28,10,-1,-5,34,-33,-17,-21,-12,38,-37,36,26,-25,-2,-32,31,-30,15,-42,4,40
-22,37,-41,25,-16,30,42,13,24,-32,-14,-23,-8,11,20,5,39,21,-40,-15,-18,1,12,-9,-4,-35,-29,-31,27,-6,28,10,-34,33,26,38,-2,-36,-17,19,3,-7
-15,37,-38,12,-27,39,10,22,25,-7,16,-4,41,36,1,-11,28,35,23,42,-32,-8,-19,-29,-9,31,5,-17,24,-33,-26,21,30,40,-18,-14,-2,3,-6,-34,-13,-20
-4,27,-23,1,10,-9,35,-12,6,-5,-32,8,-21,24,-16,15,41,-25,-37,22,13,-20,3,-14,18,40,-2,39,38,-34,-33,11,31,30,-7,42,19,-29,-28,-26,-17,-36
18,-34,-26,40,6,-5,12,23,10,-9,-21,-7,-15,31,13,-38,32,-1,29,37,11,-27,-8,25,-24,3,22,-36,-19,-39,-14,-17,42,2,41,28,-20,16,30,-4,-35,-33
-26,-31,40,-14,22,-16,35,12,20,28,23,-8,32,4,19,6,-36,-24,-15,-9,42,-5,-11,18,27,1,-25,-10,-33,34,2,-13,29,-30,-7,17,38,-37,41,-3,-39,-21
-5,-22,16,-27,1,19,10,35,28,-7,12,-11,-34,-17,-24,-3,14,-38,-6,-40,-25,2,-41,15,21,29,4,-9,-26,-31,30,-37,-39,13,-8,-42,32,18,33,20,23,36
-31,14,9,20,-7,19,5,-10,-3,8,-18,-34,-38,-2,28,17,-16,11,-6,-4,-42,35,39,-25,24,36,33,-15,30,-29,1,-41,-27,12,-22,-26,-40,13,-23,37,32,21
-9,-24,11,13,-37,-34,-22,-33,1,23,-3,17,-4,-27,31,36,-12,29,-21,30,19,7,-10,2,38,41,14,39,-18,-20,-15,42,8,6,40,-16,5,-25,-28,-35,-26,-32
