27,23,18,-34,17,28,10,-24,-31,-7,12,-11,20,-33,40,-25,-5,-3,-30,-13,-41,-35,-2,8,16,32,-1,-6,39,19,9,-26,14,4,22,-38,-42,36,-29,-15,21,37
41,40,-21,-9,24,-10,-19,-31,4,6,-14,-38,-33,11,-29,34,37,-23,7,27,3,-35,18,-5,-39,32,-20,-36,15,-42,8,-26,13,-16,22,28,-17,12,25,-2,-1,30
16,-35,10,15,24,17,26,-28,-41,-3,39,-14,36,12,-4,-1,-6,-25,20,-19,-23,-31,21,-5,18,-7,29,8,-27,-32,22,30,38,-37,2,-13,34,-33,-11,42,9,-40
17,-3,2,-41,31,39,29,-24,-27,-21,-33,-19,-35,18,-23,20,-1,-14,12,-16,10,-40,15,8,-42,-32,9,-30,-7,28,-5,26,11,37,13,-38,-34,36,-6,22,4,25
-40,42,-37,31,-20,33,18,35,19,25,-23,38,15,24,-13,-21,27,-7,-9,5,16,-39,11,-14,-10,34,-17,-29,28,36,-4,-41,-6,-26,-8,-30,3,-12,22,1,32,-2
22,41,-38,42,26,-16,30,-21,-37,-33,25,-15,39,23,12,6,-28,34,-29,-31,8,-1,-14,-27,-11,-5,24,17,19,-7,20,-35,10,-18,32,-40,9,3,-13,36,-2,-4
-28,22,-30,-6,-18,4,-35,-12,17,23,32,8,16,34,37,-13,-9,5,31,33,40,-2,-10,29,27,-39,-25,1,-24,3,-19,-11,-20,-14,7,42,-15,41,26,-21,-38,-36
10,29,-13,35,30,40,-18,15,23,-1,-39,-14,3,12,-8,32,-24,7,34,-25,-33,41,-9,17,20,-36,-37,-38,-2,-5,42,-16,21,-19,-4,26,27,28,11,-6,-22,-31
-7,-13,10,-23,-35,-9,1,19,6,-3,39,17,2,-33,40,42,-12,28,-8,-32,-25,-34,4,36,21,-38,-37,-18,-31,41,29,20,14,22,5,-24,27,26,-11,-15,-30,-16
-35,-17,26,-23,-14,-40,20,-31,10,-9,42,13,-12,5,33,21,2,-19,18,-7,-16,-34,4,29,36,-3,-41,-37,-24,-39,8,38,-15,22,1,-25,28,-32,30,6,27,-11
-26,-31,34,40,27,-20,24,-9,8,28,32,25,-16,-30,-19,13,22,-39,15,6,36,-17,41,-7,-12,1,-5,-10,-38,14,2,-11,-35,-3,33,-21,42,29,18,-4,-23,-37
2,-1,-6,33,-27,3,17,-21,-38,-30,-19,-31,32,36,26,-40,-7,-42,11,-22,8,20,25,-28,-23,-15,5,24,41,10,12,-13,-4,39,-37,-14,35,9,-34,16,-29,18
-27,42,-10,-25,-20,-11,21,-17,-39,3,6,-15,-26,-28,12,40,8,23,-35,5,-7,-41,-18,-38,4,13,1,14,-32,-37,-33,29,31,-36,19,34,30,24,9,-16,22,-2
-21,-12,-5,-15,3,-22,27,-36,-42,34,20,2,33,-28,4,-26,-23,-24,29,-11,1,6,17,18,-38,16,-7,14,-19,-41,40,35,-13,-10,-32,8,-39,25,37,-31,30,9
-12,28,32,36,24,-41,-17,16,13,38,-35,1,-9,-40,34,-8,7,25,-26,23,-22,21,-20,-5,-18,19,42,-2,-33,39,37,-3,29,-15,11,-4,-31,-10,-30,14,6,-27
14,-16,-18,36,25,23,-31,-22,-13,37,-27,15,9,-1,-12,2,-38,3,-24,40,-29,8,-6,19,-5,39,11,34,21,-41,7,-33,32,-28,42,-4,-10,17,-26,-20,30,-35
-5,-19,42,11,1,20,32,-9,8,31,-4,-23,-38,-17,-37,30,14,36,2,-6,28,-29,12,34,-33,-27,26,-21,22,-16,-10,-7,25,-24,-40,-18,15,13,41,35,-39,-3
3,9,-1,-15,17,41,-35,14,-2,19,-27,28,-22,-8,4,-31,-5,-42,-10,-26,40,13,-30,-36,33,20,11,-12,-32,23,16,29,-25,-38,7,24,39,34,-37,-21,-6,18
5,-16,-28,33,-1,41,42,17,-23,-29,35,-27,-20,26,31,2,-8,19,-18,13,38,-25,9,37,22,-14,12,3,10,40,-15,-34,-4,32,-11,39,-24,-21,-36,-30,-6,-7
5,28,-22,-41,-1,-8,37,6,-31,-18,33,-15,-35,32,12,25,-39,10,-27,30,34,3,36,26,-16,-24,19,-2,-38,-20,9,-14,-11,-21,13,-23,-7,29,17,42,4,-40
41,10,25,31,20,34,17,13,35,-2,-40,26,-8,-29,-27,-38,-7,-28,-22,-5,36,19,37,-32,-3,-12,15,18,14,33,-4,24,-30,-6,-9,-21,-23,16,42,11,-1,-39
