-22,3,-2,-37,-10,11,24,21,-38,5,-6,31,25,-18,-39,-27,41,14,33,-32,-8,1,-30,-7,-13,29,16,-35,-26,23,-12,20,-19,-42,28,-40,4,9,15,36,-17,34
-28,13,7,9,15,25,-3,-29,-4,-19,31,18,-2,24,-5,-35,37,-12,10,39,27,-36,41,-14,-6,30,-21,1,8,-26,-11,40,34,-33,16,22,-17,42,-20,-32,-23,-38
-3,21,1,7,-33,-19,-4,41,12,-22,-28,-9,27,42,-24,40,36,23,6,-29,-2,10,-18,15,-32,-39,-13,11,20,35,38,25,5,-37,-30,-17,34,-31,26,-16,-8,-14
40,-11,-12,27,17,-14,26,-37,-31,30,2,3,-34,6,18,-38,-5,-15,-41,22,32,-20,-42,35,39,-7,-4,-33,36,-10,9,-21,28,13,-24,-29,8,16,-25,-1,19,23
30,42,-40,-24,36,-15,-28,19,29,14,17,20,33,-10,6,-18,-11,16,-8,-12,37,-26,25,4,-23,22,31,7,-9,-1,-27,38,-13,-35,34,-5,-21,-32,41,3,-39,-2
-41,12,11,35,-7,30,5,33,-27,26,-3,-2,-16,18,-29,13,39,-14,34,28,31,25,32,-36,-22,-10,9,-20,15,-6,-21,-23,-8,-19,-4,24,-40,-42,-17,37,1,38
4,23,13,-1,-40,-33,14,38,-16,-27,17,-22,-3,-7,31,9,-11,28,-35,-42,-25,12,-2,-39,21,34,10,-18,-37,36,-15,-41,6,-26,19,-30,29,-8,24,5,32,20
-36,-22,6,-12,-9,-3,-25,-18,5,-32,26,4,35,-39,17,-28,-15,8,42,33,-31,2,29,30,7,-11,-41,16,-23,-24,21,10,-20,40,-13,1,-38,37,14,-34,27,-19
-6,-8,-15,22,40,1,28,2,-34,27,-32,-21,26,41,3,-33,30,36,20,-19,12,-4,-31,-37,42,-13,-10,-7,-39,-17,23,11,16,9,-38,-18,24,35,29,-5,-14,-25
3,6,-1,42,37,-2,-29,-40,22,-41,19,39,-28,34,-30,17,-16,-31,-11,-38,33,-9,24,-23,-36,32,35,13,7,15,18,-26,-21,-14,-27,25,-5,20,-12,8,10,-4
-12,31,17,38,-15,-8,-20,6,30,23,28,1,19,-35,5,24,-3,-42,-13,7,40,39,-10,-16,41,33,32,-11,-34,-9,-2,-27,-26,29,14,-37,36,-4,-22,-21,-25,18
-35,-10,-7,-17,29,-37,3,9,-8,2,-23,-34,-20,-26,22,-25,4,-36,21,13,-19,-15,11,39,16,14,-40,30,-5,-28,-38,41,42,12,1,18,6,31,-24,27,-32,-33
37,4,24,-2,33,32,13,15,38,-16,42,28,-7,35,-8,10,-30,27,40,25,-39,36,-41,-3,-20,-29,-18,-12,26,17,34,-6,-5,-31,-14,-22,-1,-9,21,-19,23,-11
-25,-15,-42,-38,39,23,11,-30,24,-17,-7,19,-35,-33,2,32,10,-34,-12,-36,-40,31,-6,-9,1,28,-29,-26,27,8,-22,-16,14,18,13,20,41,4,-5,21,-37,3
11,-30,-27,37,-28,-21,-36,-34,25,39,-1,32,38,17,-31,19,-14,24,-16,29,6,35,-26,-18,-9,23,3,5,-20,2,15,-12,-41,8,-22,7,-4,-13,-10,42,33,-40
-5,-26,10,14,1,-24,18,35,-17,-3,-15,-13,12,-4,11,22,9,-7,30,38,25,-16,39,6,-21,2,40,-37,-33,-19,42,36,29,41,-8,-32,28,-20,-23,-27,-34,-31
28,16,41,-23,19,-7,6,34,-37,13,24,-25,-10,30,32,-2,29,-35,-5,-39,-36,-31,4,-11,12,-38,-42,-1,-17,-14,22,-15,-40,-8,18,21,9,26,20,33,-3,27
-39,-7,38,21,35,18,2,37,-10,9,22,23,31,33,-26,34,19,-6,-17,27,-4,-11,-12,41,-29,15,-20,-36,25,40,-13,-42,-14,-16,-5,28,-8,-3,1,-30,-24,32
17,11,-18,-33,-27,-9,-12,-19,6,-15,-2,7,-41,-34,10,-26,-1,3,8,-22,-28,20,-37,42,38,16,5,21,30,-29,36,-40,4,14,-39,-31,23,-25,35,32,13,-24
-42,39,-5,18,3,-41,37,11,-12,28,-8,9,36,-32,-20,30,-33,-4,35,15,23,-27,-21,-26,31,24,22,-10,34,-16,-25,14,17,-29,-19,-13,-7,40,-2,-38,6,1
-11,-23,19,13,25,-18,39,26,37,-30,1,29,-4,27,42,-34,-41,6,-3,31,-22,21,2,-38,-5,-8,-14,33,-12,10,-20,-35,-28,16,32,40,-9,24,-7,-36,17,-15
21,8,-11,-31,-32,42,-25,-2,-30,18,3,-40,-17,-37,-35,41,13,-10,28,-26,-1,34,-29,39,7,20,38,-19,23,9,4,5,36,-22,15,-33,14,-27,-24,12,-16,-6
2,-1,14,-21,-31,12,16,20,28,-40,-13,-6,11,-3,-17,-7,15,35,32,-8,4,-39,-36,-42,-33,37,30,-9,38,-27,5,-19,25,-41,-18,23,-26,-29,22,10,34,24
-20,19,-9,41,-14,27,-38,13,3,36,-12,11,-8,5,-34,29,33,-22,-2,1,-24,18,40,21,37,-32,-6,-39,-16,42,-35,26,-17,15,31,-10,-25,7,28,-23,-4,-30
-37,-20,35,-15,21,-28,-11,24,-33,12,7,-10,39,-42,4,-22,-19,32,17,2,-5,16,-38,-8,-40,-41,29,6,-27,-36,-34,-18,9,31,-3,30,1,23,-13,25,26,14
42,28,25,30,-36,37,20,22,-29,41,14,-19,-21,-11,38,18,35,-16,12,-7,13,-8,34,40,-3,-33,-39,-2,9,-4,-32,31,26,-23,-17,5,-6,-15,27,-24,-10,-1
-13,10,16,-7,-37,33,4,-17,41,-2,-20,21,1,29,-22,-3,8,-38,-28,11,-12,15,36,-34,32,42,-30,19,-14,27,39,-25,-6,24,40,-23,5,18,-31,-35,-9,-26
-4,-35,-24,1,42,16,27,-28,26,21,36,-32,-39,38,-18,-6,-31,15,-40,41,-10,-33,-25,3,23,-9,-7,8,-30,29,17,12,22,37,2,-11,-34,-14,13,19,-20,-5
20,30,4,-3,-17,-23,-31,12,-36,34,-38,-8,37,-15,14,33,5,-27,-24,-1,39,32,6,19,29,-35,18,-42,-25,-2,-7,-22,-16,10,26,9,-13,11,-21,-41,40,28
-24,-41,-13,19,10,-31,-18,-25,35,-5,15,37,3,-38,-11,-42,27,7,-4,23,36,-29,-20,1,8,-40,-17,34,22,39,6,-33,32,-28,-9,-21,-12,14,-30,26,2,16
6,-42,36,-14,24,-1,15,10,-26,-8,23,33,22,4,-7,-37,25,21,29,34,-18,-13,-11,-5,-17,9,-38,-40,-19,-32,41,30,-12,-20,39,-3,16,27,-35,28,-31,2
27,20,-39,-36,-35,-16,30,14,-18,-26,-33,-15,-25,-8,12,6,-28,9,-37,-2,38,-23,22,34,13,10,-1,17,-32,-7,-40,29,11,-24,5,4,19,-21,3,31,42,-41
-33,18,29,24,-12,41,-15,-21,-19,40,-22,5,-32,16,7,-14,-26,-2,9,30,8,11,35,-4,-38,17,39,42,-3,-20,-37,13,1,36,-23,-34,31,25,-27,-10,-6,-28
39,-24,-28,-22,-25,-30,-34,-23,27,32,37,-14,20,12,-16,15,-40,-41,-38,-13,-29,4,8,2,5,-36,-9,3,21,6,35,-10,-42,7,-31,26,-11,19,-1,17,18,33
-40,37,-23,25,8,29,-21,-5,11,19,-9,-42,16,26,34,-13,28,39,-10,-41,7,38,3,-31,-4,-14,-35,-17,-6,32,24,-30,-36,-15,27,33,-2,-22,-18,1,20,12
