42,29,34,15,-18,-36,37,-10,-25,8,-16,39,-30,26,-4,11,33,5,-38,24,35,-41,40,-20,9,-14,-32,31,-2,13,-28,27,-17,-3,-21,6,-7,19,-12,-23,22,-1
15,29,-39,-20,-32,-7,6,36,26,-42,18,17,-21,25,-1,23,-12,-11,-40,4,13,-34,-16,28,-14,-9,38,-24,-2,-35,-37,5,-41,22,30,-8,31,-27,3,19,33,10
32,31,-39,38,-6,5,-37,14,35,15,-20,26,36,-8,-10,30,-23,-22,-29,11,28,18,17,25,-24,-12,-40,-21,19,-16,-2,-1,34,-33,-9,-13,7,-4,3,27,-42,41
26,-29,22,36,25,28,-31,-35,40,-39,-15,42,37,21,11,32,30,-38,-27,-34,-14,-3,-33,-41,-5,-1,19,-6,2,-17,7,-16,23,20,8,-4,-13,18,10,-9,24,-12
-21,28,34,36,41,-23,-14,-29,16,24,26,25,42,7,-32,-9,-37,19,-18,-27,1,-30,6,-10,-12,-11,20,-2,8,22,38,15,39,-3,-40,-4,17,-31,-33,35,-5,-13
36,4,-8,-2,-12,-13,-37,3,16,-32,-33,5,6,-39,-40,-9,-21,23,30,28,17,-26,-18,-31,27,22,-25,-20,-42,-19,24,10,11,-35,34,-1,7,41,14,15,-38,29
11,-22,5,29,-3,-25,-34,-12,30,-36,-1,8,-42,15,-14,33,21,37,32,-27,-17,2,-35,31,6,40,20,-39,-4,-9,-24,-19,-16,7,23,10,-18,-41,28,-26,38,13
-4,-20,-25,1,-13,10,-36,-35,-16,-6,-27,40,5,-37,38,9,-28,23,-39,2,41,-29,-18,-26,3,24,11,17,22,31,-30,34,42,-32,8,7,14,-15,19,-12,-21,-33
29,6,41,27,7,-2,-5,19,-13,-28,23,36,9,-37,-40,-18,38,16,-8,-22,-30,20,-11,-42,32,-34,-4,10,-1,21,-33,-25,31,26,-39,-12,14,-17,35,15,-3,24
33,24,-42,22,-26,39,12,31,-29,35,19,-7,32,-38,-17,-21,15,-40,-11,25,16,-4,-41,-2,-20,5,36,37,9,-34,-8,-13,-1,30,-10,-27,-28,14,-6,18,23,3
-27,19,-22,8,-16,24,37,-4,13,-42,-35,-15,-9,-38,12,5,40,30,-2,-32,31,3,41,-6,-26,25,1,-36,39,-18,-21,20,-34,33,11,28,-7,14,-29,-17,-23,10
2,-1,-42,-14,24,36,12,-38,33,20,40,-7,28,4,26,27,-31,-41,-34,-10,37,-25,35,-5,22,-15,-16,-13,-39,32,17,-30,-9,19,-23,-6,-21,8,29,-11,18,3
27,-17,-41,7,32,-19,-4,-42,16,30,-28,-31,-24,-34,-26,-9,2,-33,6,-35,29,38,37,13,40,15,-1,11,-21,-10,12,-5,18,14,20,39,-23,-22,-36,-25,3,8
-16,14,-25,-24,-11,-30,-19,31,-42,12,5,-10,18,-2,34,1,-35,-13,7,22,-33,-20,27,4,3,-38,-23,40,-37,6,-8,41,21,-15,17,-39,29,26,36,-28,-32,9
-42,10,-37,41,17,31,38,12,-32,-2,35,-8,-28,-27,-24,-23,-5,29,-34,-36,25,-39,16,15,-21,33,14,13,-18,-40,-6,9,-26,19,-11,20,3,-7,22,30,-4,1
-16,31,-34,14,-36,-10,-35,30,29,6,-33,13,-12,-4,-37,1,40,41,28,24,32,-38,-27,-20,-42,-39,23,-19,-9,-8,-2,-21,11,3,7,5,15,22,26,-17,-18,25
-25,10,-35,-24,31,13,18,-41,-21,-2,17,-19,-6,29,-22,-37,-11,-7,12,-38,9,15,-28,4,1,-36,-33,23,-14,-34,-5,-40,27,30,3,26,16,20,42,32,8,-39
-29,28,15,-17,-24,-21,26,-39,-40,19,-32,-31,34,-25,-3,18,4,-16,-10,-27,6,41,-36,5,14,-7,20,-2,1,-33,12,11,30,-13,37,23,-35,42,8,9,-22,-38
31,-36,-42,-17,-21,29,-28,-37,11,40,-9,14,34,-12,-19,-38,4,-23,15,-25,5,-35,18,41,20,30,33,7,-6,-26,-1,39,-27,-13,22,2,8,16,-32,-10,-24,3
-11,-16,29,28,34,23,30,-37,-12,14,1,9,-38,-10,25,2,-39,40,-31,-27,-26,33,-6,-35,-15,21,20,-4,-3,-7,19,41,-22,-5,24,-42,8,13,17,-18,-32,36
21,-39,16,-30,-19,27,15,-37,32,26,-18,38,42,-25,-7,-3,-29,11,5,22,-1,-20,-31,-35,14,-10,-6,-34,17,4,23,-9,41,28,24,40,8,-12,2,-36,-33,-13
-13,-15,23,-30,-19,28,-9,14,7,24,-38,40,1,-8,2,21,35,32,5,33,-16,-31,-3,-10,26,-25,-36,-6,-42,4,22,-18,-20,41,-17,27,39,11,-37,-12,-34,29
-35,-30,-23,-36,13,39,9,-14,-7,-32,40,-16,-5,8,-29,12,-27,-25,20,-19,41,24,3,-22,18,38,17,37,15,2,-34,10,-42,31,1,4,-28,-26,-6,-11,-21,33
22,-36,16,42,6,-5,-12,-21,29,27,37,7,-14,13,-38,-3,28,20,31,-18,8,-1,-34,-30,39,40,-10,-17,-9,24,-19,-41,-35,23,33,2,-11,15,-25,-26,32,-4
9,-20,-19,-27,26,-29,23,-41,-1,30,-36,-32,-40,-25,-38,22,28,42,3,2,-24,-16,-7,21,14,-5,4,-17,6,-10,-35,12,34,-33,31,11,-39,15,37,13,8,-18
24,39,-18,40,-11,37,25,-14,41,-26,5,15,-32,8,-12,33,-38,3,-22,36,27,19,35,-1,-7,10,-21,31,-34,-42,-28,13,-16,29,-23,-20,-6,17,-2,-4,-9,30
34,-12,-6,26,15,3,21,-38,37,-25,13,2,-11,-24,-5,17,-16,33,35,-36,-7,-31,-29,14,10,-4,30,-39,23,-27,22,-41,-18,-1,-19,20,-9,8,28,42,32,-40
-18,-31,19,12,-33,13,-9,-21,7,17,15,-4,-6,-25,-11,23,-10,1,-3,29,8,24,-16,-22,14,32,-42,-34,-20,-36,2,-26,5,28,-40,30,-38,37,41,35,-39,27
-23,27,-18,-26,-21,-13,30,19,-15,37,12,-11,6,-32,9,36,41,3,-8,29,5,-42,1,39,-31,4,-2,-35,-20,-7,25,14,34,-33,28,-16,-10,-40,-24,38,-17,22
-23,-32,20,42,19,16,10,22,13,-7,35,31,-9,28,-17,-6,15,38,-5,-3,25,-8,1,41,-21,-40,-39,-14,36,-33,-12,2,30,-37,-11,-29,34,-18,27,26,-24,-4
17,42,-10,34,32,-24,38,36,26,3,37,33,31,23,-28,18,-1,-16,35,-41,25,29,-14,6,-21,-9,-40,15,-22,39,-13,-5,-12,-4,-19,-8,-11,-7,-30,27,20,-2
-37,-36,-34,21,35,16,9,-22,-7,-32,27,-25,28,33,-23,-6,-26,-29,-30,-24,-4,8,15,20,12,17,-11,-13,18,19,39,10,-14,3,-5,2,1,41,-31,-42,-38,40
-29,37,-18,-23,-8,-42,21,5,32,-13,-28,14,10,-12,17,24,-15,3,34,40,-7,25,4,-16,-22,-38,41,11,1,31,-30,-9,36,-19,39,-33,-2,26,-35,-20,-27,6
