44,29,-30,46,10,-11,-16,-36,25,-5,6,-15,-48,-41,12,7,-34,22,-40,-35,-45,-18,38,47,-9,-33,32,39,-2,3,37,-27,26,17,20,8,-31,-23,-28,19,14,-43,42,-1,21,-4,-24,13
-26,-17,20,-23,33,25,22,34,-18,-14,41,47,19,10,27,-37,2,9,-13,-3,-39,-7,4,38,-6,1,-15,-29,28,-44,-43,36,-5,-8,48,-32,16,-24,21,-45,-11,-46,31,30,40,42,-12,-35
37,-15,-48,34,19,-35,32,-46,-17,33,-27,20,-40,-39,2,-38,9,-29,-5,12,-23,-43,21,-42,-44,47,11,45,18,36,-41,-7,10,4,-6,30,-1,16,14,13,31,24,22,25,-28,8,-26,-3
-14,38,-13,12,-41,-9,39,10,6,-8,37,-4,3,1,-29,48,-22,40,23,43,28,17,-19,34,36,-45,-33,-21,15,-46,44,-35,27,-24,32,-25,-11,-2,-7,-18,5,-47,-20,-31,26,30,42,-16
9,47,39,-40,-8,22,-19,5,-1,46,18,-14,33,12,26,-32,-48,-11,7,-31,38,-6,-44,30,35,-15,-34,-36,-37,-24,20,16,-13,27,-25,28,29,-21,-3,4,-43,45,41,23,-42,-10,-2,17
-31,-44,11,-30,9,28,-24,-40,-5,47,-3,16,-26,-43,-38,-12,46,39,-37,-25,-29,23,-22,7,20,13,41,-6,21,4,1,35,-34,33,-32,-42,19,15,-18,8,-27,36,14,2,48,-17,-10,-45
4,20,-7,-1,26,-32,3,-16,40,-44,-29,-21,-23,17,-33,8,-14,-46,-48,-2,12,25,13,-38,-22,-5,45,41,11,-37,-39,6,15,-47,-36,35,30,24,31,-9,-28,43,-42,10,-27,18,34,19
-35,46,14,8,11,-31,15,-4,-44,45,-5,16,-39,-3,-7,12,-30,42,-24,34,-40,-23,22,19,-43,33,37,29,-28,17,6,-48,-26,20,1,47,-27,-41,13,21,38,-18,25,9,10,-2,36,32
-13,4,-43,-2,-39,-8,-30,6,38,35,12,-11,1,24,45,-48,27,32,37,-42,36,33,-34,-14,46,-31,-17,-44,-40,7,26,-18,-22,23,-10,-21,-19,-9,5,29,-47,20,3,28,-15,-25,41,16
-32,-3,2,43,-29,48,33,47,35,-12,31,10,14,-13,40,-42,44,-24,-30,-26,41,28,36,18,-37,20,-34,-22,5,19,-11,1,-7,-27,-9,-23,-25,45,-46,-15,-21,16,-4,-17,-38,39,-8,-6
