48,-19,-13,-27,35,29,-32,-16,30,-14,46,-17,3,10,39,8,12,23,2,38,34,-45,-18,44,-33,-41,4,-31,-6,-9,28,7,25,-21,-5,-37,36,-20,-15,-47,26,-43,42,-24,22,-11,40,-1
-27,46,15,39,-31,-28,-34,40,-22,-19,45,-23,42,-48,-3,25,-33,26,10,-47,-24,9,12,21,-16,-18,1,6,35,43,5,-44,17,7,-29,38,41,-36,-4,-8,-37,-13,-30,32,-11,-2,20,14
-16,-18,-22,-48,30,-11,29,-19,14,-26,6,33,40,-9,-46,1,34,2,8,21,-20,3,35,-42,27,10,-25,-41,-7,-5,-44,-36,-12,-17,-23,32,-47,-39,38,-13,28,24,45,31,-43,15,37,4
39,33,25,-34,41,-29,-12,-42,-35,31,-27,7,-43,-44,30,-40,-24,-47,-48,45,22,-21,-32,17,-3,-38,11,37,6,-15,-10,23,-2,4,9,-46,-28,26,-1,16,-5,8,13,14,-20,36,18,19
-15,-6,43,44,-45,2,-16,28,-11,20,9,-30,17,47,1,7,-13,39,41,-10,24,27,-33,-21,-37,-32,-22,-8,-38,12,-36,26,23,48,46,31,25,29,-18,-42,-19,40,-3,-4,5,-35,-14,-34
2,-1,8,38,14,-30,26,-3,-40,-24,42,15,-19,-5,-12,-18,43,16,13,-28,-35,-41,27,10,-48,-7,-23,20,45,6,44,-46,-39,-47,21,37,-36,-4,33,9,22,-11,-17,-31,-29,32,34,25
-9,11,-27,-8,24,7,-6,4,1,36,-2,21,31,-33,32,20,-18,17,34,-16,-12,-30,43,-5,38,41,3,35,46,22,-13,-15,14,-19,-28,-10,39,-25,-37,-44,-26,-47,-23,40,48,-29,42,-45
-33,10,22,-16,15,-34,44,36,-20,-2,35,-48,-17,-21,-5,4,13,-24,-32,9,14,-3,45,18,29,27,-26,38,-25,-37,-43,19,1,6,-11,-8,30,-28,42,-46,47,-39,31,-7,-23,40,-41,12
32,41,-17,-31,-35,-22,42,18,-36,-38,37,13,-12,44,-29,-33,3,-8,-43,-27,-47,6,-46,-28,-40,-39,20,-24,15,45,4,-1,16,-48,5,9,-11,10,-26,25,-2,7,19,-14,30,23,21,34
7,-32,13,37,28,43,-1,-10,-41,8,-25,-18,-3,38,16,-15,-26,12,40,39,-31,23,-22,34,11,17,-48,-5,-35,-42,21,2,-47,-24,29,-44,-4,-14,-20,-19,9,30,-6,36,46,-45,33,27
-39,18,-30,16,-10,-46,-43,-40,27,5,31,-34,15,19,-13,-4,-37,-2,-14,48,-25,38,-36,-35,21,-44,-9,-47,-33,3,-11,-41,29,12,24,23,17,-22,1,8,32,45,7,26,-42,6,28,-20
9,20,47,48,18,25,35,22,-1,-34,-43,31,29,-17,-27,40,14,-5,-23,-2,30,-8,19,42,-6,33,15,41,-13,-21,-12,45,-26,10,-7,-39,-38,37,36,-16,-28,-24,11,46,-32,-44,-3,-4
-24,-44,-46,-25,-21,39,47,43,-17,-37,26,-13,12,-15,14,-29,9,28,-36,33,-5,41,-30,-1,4,11,-32,-18,16,23,48,27,20,-38,-40,19,10,-34,-6,35,-22,45,-8,-2,42,-3,-7,-31
26,-20,14,46,7,-24,-5,-29,42,22,33,32,-34,-3,-47,-41,-43,31,35,2,38,-10,-25,6,23,-1,45,-39,8,44,-18,-12,-11,13,-19,40,-48,-21,28,-36,16,-9,17,-30,-27,-4,15,37
-17,-10,-16,40,-21,11,15,19,-27,2,-6,24,-23,41,-7,3,1,-46,-8,42,5,29,13,-12,-44,-43,9,32,-22,-31,30,-28,-37,47,45,-38,33,36,-48,-4,-14,-20,26,25,-35,18,-34,39
