-24,53,59,16,-56,22,-33,-30,29,-39,17,38,-19,-54,-58,-4,-11,50,13,60,41,-6,-27,1,47,44,23,-31,-9,8,28,-48,7,-42,36,-35,-55,-12,10,-52,-21,34,-49,-26,57,51,-25,32,43,-18,-46,40,-2,14,37,5,-45,15,-3,-20
-7,41,5,29,-3,-8,1,6,-47,-35,59,-60,-26,-52,31,43,-39,-48,58,-46,-33,-40,51,-49,-34,13,-38,-55,-4,-57,-15,-53,21,25,10,37,-36,27,17,22,-2,-45,-16,54,42,20,9,18,24,56,-23,14,32,-44,28,-50,30,-19,-11,12
41,-5,49,33,2,18,-55,-53,14,26,37,-42,30,-9,27,-48,-45,-6,36,58,-52,24,-43,-22,-40,-10,-15,39,34,-13,59,47,-4,-29,-56,-19,-11,51,-28,25,-1,12,23,50,17,-54,-32,16,-3,-44,-38,21,8,46,7,35,60,-20,-31,-57
33,45,-50,-42,22,-36,31,48,19,-25,12,-11,-43,-39,-28,55,29,27,-9,51,34,-5,40,57,10,-58,-18,15,-17,56,-7,60,-1,-21,-53,6,54,-49,14,-23,47,4,13,59,-2,52,41,-8,38,3,20,-46,35,-37,-16,-30,-24,26,-44,-32
26,39,6,-57,32,-3,-15,37,-56,55,-18,44,-45,41,7,-27,-21,11,38,49,17,53,24,-23,43,-1,16,-51,52,-31,30,-5,50,47,46,42,-8,-19,-2,-58,-14,-36,-25,-12,13,-35,-34,-60,-20,-33,28,-29,-22,-59,-10,9,4,40,54,48
-17,-13,-29,26,25,14,38,27,-44,56,41,-54,2,-6,30,-31,1,-53,60,-40,35,37,46,58,-5,-4,-8,-32,3,-15,16,28,-34,33,-21,-55,-22,-7,51,20,-11,-43,42,9,-49,-23,-59,50,45,-48,-39,-57,18,12,36,-10,52,-24,47,-19
-30,40,50,19,-26,-41,21,11,-17,14,-8,-34,23,-10,-46,22,9,57,-4,29,-7,-16,-13,35,45,5,-39,56,-20,1,-36,55,59,12,-24,31,-52,60,27,-2,6,44,-47,-42,-25,15,43,-53,-58,-3,54,37,48,-51,-32,-28,-18,49,-33,-38
34,19,-31,17,13,-14,-56,-40,28,-12,52,10,-5,6,-43,47,-4,38,-2,-49,27,32,29,-54,-35,-46,-21,-9,-23,58,3,-22,-50,-1,25,-39,42,-18,36,8,-51,-37,15,-55,-59,26,-16,60,20,33,41,-11,-57,24,44,7,53,-30,45,-48
-42,16,26,-43,-49,35,20,28,25,-47,-37,-40,33,-51,-56,-2,46,-22,31,-7,53,18,55,-29,-9,-3,32,-8,24,-54,-19,-27,-13,38,-6,-52,11,-34,-57,12,-60,1,4,-45,44,-17,10,-50,5,48,14,36,-21,30,-23,15,39,-59,58,41
-38,-25,-12,-44,-21,49,52,-10,57,8,31,3,42,22,40,28,-45,32,-36,54,5,-14,59,26,2,-24,-35,-16,-41,47,-11,-18,55,39,27,19,50,1,-34,-15,29,-13,-48,4,17,-60,-30,43,-6,-37,-53,-7,51,-20,-33,58,-9,-56,-23,46
-16,-55,-38,-15,54,-59,-19,31,-58,-46,53,-24,-39,-18,4,1,25,14,7,42,-26,40,-47,12,-17,21,-29,35,27,36,-8,33,-32,37,-28,-30,-34,3,13,-22,-43,-20,41,57,-50,10,23,-51,60,45,48,56,-11,-5,2,-52,-44,9,6,-49
39,32,9,54,50,26,58,30,-3,-27,-56,17,19,59,-33,48,-12,45,-13,23,-40,34,-20,-55,-38,-6,10,-36,-46,-8,60,-2,15,-22,-43,28,-51,25,-1,21,52,-49,35,47,-18,29,-44,-16,42,-5,37,-41,57,-4,24,11,-53,-7,-14,-31
43,-35,-6,-13,48,3,49,-59,-27,-28,-50,14,4,-12,32,23,36,-26,30,-57,44,46,-16,47,-42,18,9,10,-39,-19,-40,-15,-60,51,2,-17,-58,-45,29,31,53,25,-1,-21,38,-22,-24,-5,-7,11,-34,-56,-41,55,-54,52,20,37,8,33
44,56,34,47,-32,19,16,15,38,58,-26,49,-48,29,-8,-7,-41,51,-6,-55,-39,-27,43,-42,60,11,22,-54,-14,50,57,5,-59,-3,-40,46,45,-9,21,35,17,24,-23,-1,-37,-36,-4,13,-12,-30,-18,-53,52,28,20,-2,-31,-10,33,-25
-8,3,-2,-45,-37,-11,-10,1,-42,7,6,-17,-56,-60,28,25,12,-19,18,34,-41,50,-38,27,-16,-59,-24,-15,40,-55,-51,-35,57,-20,32,44,5,23,-49,-29,21,9,53,-36,4,-58,48,-47,39,-22,31,54,-43,-52,30,13,-33,46,26,14
