18,-4,12,2,-10,21,-16,9,-8,5,-17,-3,19,15,-14,7,11,-1,-13,24,-6,23,-22,-20
-4,16,-7,1,8,12,3,-5,24,-18,-21,-6,-22,23,-17,-2,15,10,20,-19,11,13,-14,-9
15,19,10,14,-11,8,9,-6,-7,-3,5,-17,21,-4,-1,20,12,23,-2,-16,-13,24,-18,-22
-19,18,4,-3,-12,-24,20,-10,11,8,-9,5,17,-21,16,-15,-13,-2,1,-7,14,-23,22,6
-20,-6,17,-11,-13,2,-22,14,-21,15,4,-23,5,-8,-10,-24,-3,19,-18,1,9,7,12,16
-14,-17,-18,20,7,-11,-5,-21,-15,12,6,-10,-23,1,9,22,2,3,24,-4,8,-16,13,-19
22,-9,23,8,18,16,13,-4,2,-24,21,19,-7,-17,-20,-6,14,-5,-12,15,-11,-1,-3,10
12,22,21,-14,-9,10,15,18,5,-6,-13,-1,11,4,-7,-17,16,-8,-24,23,-3,-2,-20,19
-9,-18,-13,-24,20,-23,-8,7,1,11,-10,-14,3,12,-21,-22,-19,2,17,-5,15,16,6,4
5,-8,-15,-16,-1,13,14,2,-20,23,22,24,-6,-7,3,4,18,-17,-21,9,19,-11,-10,-12
-12,11,19,23,16,-15,-21,-13,-24,14,-2,1,8,-10,6,-5,-20,22,-3,17,7,-18,-4,9
-6,15,8,24,21,1,-12,-3,-19,-17,-23,7,-16,22,-2,13,10,20,9,-18,-5,-14,11,-4
-7,-11,-24,-20,-23,-8,1,6,17,-22,2,-19,-21,16,-18,-14,-9,15,12,4,13,10,5,3
9,-10,-8,-12,-7,-21,5,3,-1,2,-14,4,18,11,23,19,22,-13,-16,-24,6,-17,-15,20
4,-5,14,-1,2,-19,-17,-18,-12,-11,10,9,23,-3,-16,15,7,8,6,-21,20,-24,-13,22
13,12,-6,11,15,3,24,16,23,20,-4,-2,-1,18,-5,-8,-22,-14,21,-10,-19,17,-9,-7
-16,-22,7,-10,-17,-20,-3,19,-11,4,9,-21,-18,-15,14,1,5,13,-8,6,12,2,24,-23
3,14,-1,5,-4,23,10,22,20,-7,-16,18,15,-2,-13,11,19,-12,-17,-9,-24,-8,-6,21
-10,20,16,-19,12,-17,21,-24,-13,1,14,-5,9,-11,22,-3,6,-23,4,-2,-7,-15,18,8
-24,3,-2,15,19,-16,-20,-22,12,-14,13,-9,-11,10,-4,6,-18,17,-5,7,23,8,-21,1
8,-13,-11,-23,22,24,17,-1,-18,-20,3,-15,2,21,12,-19,-7,9,16,10,-14,-5,4,-6
23,-20,-16,-18,-6,5,-19,15,-10,9,-12,11,22,-24,-8,3,21,4,7,2,-17,-13,-1,14
2,-1,18,16,-24,-12,-14,-23,15,13,-19,6,-10,7,-9,-4,20,-3,11,-17,22,-21,8,5
-3,4,1,-2,-8,7,-6,5,14,-15,17,20,24,-9,10,-23,-11,-21,-22,-12,18,19,16,-13
-8,13,-17,-6,9,4,11,1,-5,16,-7,-22,-2,-20,21,-10,3,24,23,14,-15,12,-19,-18
21,-16,-23,-13,11,-18,-15,17,10,-9,-5,-24,4,19,7,2,-8,6,-14,22,-1,-20,3,12
-23,10,5,19,-3,20,-13,-14,-17,-2,15,22,7,8,-11,-21,9,-24,-4,-6,16,-12,1,18
-2,1,-9,18,-14,-22,12,23,3,19,16,-7,-20,5,24,-11,-21,-4,-10,13,17,6,-8,-15
14,17,-19,-22,-18,11,-24,10,-23,-8,-6,13,-12,-1,20,21,-2,5,3,-15,-16,4,9,7
24,-7,22,6,10,-4,2,-11,13,-5,8,-18,-9,17,19,-20,-14,12,-15,16,-23,-3,21,-1
-13,-3,2,-21,14,-10,-11,24,19,6,7,-16,1,-5,-22,12,23,-20,-9,18,4,15,-17,-8
-5,7,20,-17,1,19,-2,-9,-8,21,-22,15,14,-13,-12,18,-4,16,-6,-3,-10,11,24,23
16,-15,-14,-9,-22,-13,23,21,4,24,20,17,6,3,2,-1,-12,-19,18,-11,-8,5,-7,-10
20,6,-22,7,17,-2,-4,11,-14,-19,-8,23,-15,9,13,18,-5,-16,10,-1,24,3,-12,-21
10,-23,24,-17,13,14,19,-16,22,-1,-15,-20,-5,-6,11,8,4,21,-7,12,-18,-9,2,-3
-22,9,-12,-7,-16,15,4,-17,-2,-23,19,3,-24,-18,-6,5,8,14,-11,21,-20,1,10,13
17,8,-21,12,-15,-7,6,-2,18,22,-24,-4,16,-19,5,-13,-1,-9,14,-23,3,-10,20,11
7,23,6,10,24,-3,-1,12,-16,-4,18,-8,-14,13,17,9,-15,-11,-20,19,-22,21,-2,-5
-11,-19,-20,-5,4,17,18,-15,-22,-13,1,21,10,-23,8,24,-6,-7,2,3,-12,9,14,-16
-17,24,-5,13,3,-9,22,-12,6,-21,-18,8,-4,20,-19,23,1,11,15,-14,10,-7,-16,-2
19,5,-10,22,-2,-14,-18,20,21,3,23,16,-17,6,-24,-12,13,7,-1,-8,-9,-4,-11,15
6,-24,15,9,-21,-1,-23,-19,-4,17,12,-11,20,-16,-3,14,-10,-22,8,-13,5,18,7,2
-18,-21,11,-15,-20,9,16,13,-6,-12,-3,10,-8,-22,4,-7,-24,1,-23,5,2,14,19,17
-15,-12,13,21,6,-5,8,-7,16,18,-20,2,-3,24,1,-9,-23,-10,22,11,-4,-19,17,-14
11,21,-4,3,23,22,-9,-20,7,-16,-1,14,-19,-12,18,10,24,-15,13,8,-2,-6,-5,-17
-21,-14,9,-8,-19,18,-10,4,-3,7,24,-13,12,2,-23,17,-16,-6,5,-22,1,20,15,-11
