60,37,-58,22,-48,47,-34,-13,-57,-46,-25,-31,8,26,-42,-49,24,-50,21,51,-19,-4,-44,-17,11,-14,-30,-55,39,27,12,-52,53,7,-59,-38,-2,36,-29,43,56,15,-40,23,54,10,-6,5,16,18,-20,32,-33,-45,28,-41,9,3,35,-1
51,-58,7,-59,-20,-43,-3,31,60,-16,-47,-48,-44,17,24,10,-14,28,-30,5,39,27,-49,-15,53,-54,-22,-18,35,19,-8,46,-56,-38,-29,41,55,34,-21,-57,-36,-50,6,13,52,-32,11,12,23,42,-1,-45,-25,26,-37,33,40,2,4,-9
43,9,44,-29,-32,25,-20,-57,-2,-26,53,-37,14,-13,-16,15,23,-33,-60,7,30,-49,-17,59,-6,10,52,-47,4,-21,45,5,18,-38,50,-41,12,34,-42,-48,36,39,-1,-3,-31,-54,28,40,22,-35,-56,-27,-11,46,-58,51,8,55,-24,19
17,29,-21,-57,-28,45,32,-25,18,54,40,-37,49,-55,-42,44,-1,-9,53,26,3,43,47,31,8,-20,-36,5,-2,35,-24,-7,34,-33,-30,27,12,58,51,-11,59,15,-22,-16,-6,52,-23,-56,-13,-60,-39,-46,-19,-10,14,48,4,-38,-41,50
22,-9,-37,-12,20,-19,57,-47,2,53,-29,4,-60,-28,-23,-48,-25,43,6,-5,42,-1,15,58,17,-27,26,14,11,33,-32,31,-30,49,59,-56,3,54,52,45,44,-21,-18,-41,-40,-51,8,16,-34,-55,46,-39,-10,-38,50,36,-7,-24,-35,13
38,25,-47,36,-21,-14,-55,-16,30,29,19,-39,-41,6,31,8,-46,-59,-11,-49,5,56,43,-54,-2,44,-28,27,-10,-9,-15,51,37,-57,-42,-4,-33,-1,12,50,13,35,-23,-26,-52,17,3,-53,20,-40,-32,45,48,24,7,-22,34,60,18,-58
-52,-24,-20,39,-54,35,47,-23,-29,45,30,13,-12,-38,16,-15,49,-50,-34,3,42,46,8,2,-33,41,40,44,9,-11,36,59,25,19,-6,-31,56,14,-4,-27,-26,-21,55,-28,-10,-22,-7,58,-17,18,-57,1,60,5,-43,-37,51,-48,-32,-53
43,4,-59,-2,-11,-45,13,16,-37,-23,5,-47,-7,24,-50,-8,22,49,-53,-57,-31,-17,10,-14,27,60,-25,-54,-52,-41,21,-42,58,55,48,-56,9,-51,-40,39,30,32,-1,46,6,-44,12,-35,-18,15,38,29,19,28,-34,36,20,-33,3,-26
-8,39,-16,10,-12,9,-57,1,-6,-4,-31,5,30,-29,45,3,-37,-21,32,-28,18,-54,36,26,-60,-24,-35,20,14,-13,11,-19,-52,-42,27,-23,17,49,-2,43,58,34,-40,46,-15,-44,-48,47,-38,-53,-59,33,50,22,-56,55,7,-41,51,25
-19,-22,-20,-40,46,-51,24,21,53,-38,12,-11,-48,-31,-43,-33,18,-17,1,3,-8,2,49,-7,-59,-50,45,54,-60,37,14,-56,16,-58,42,41,-30,10,52,4,-36,-35,15,-47,-27,-5,44,13,-23,26,6,-39,-9,-28,-57,32,55,34,25,29
