17,-14,13,15,10,9,-8,7,-6,-5,-16,18,-3,2,-4,11,-1,-12
2,-1,-15,-8,-7,13,5,4,11,18,-9,-17,-6,-16,3,14,12,-10
-2,1,14,-10,-11,9,15,16,-6,4,5,-18,-17,-3,-7,-8,13,12
-11,-18,-17,14,-13,15,10,-12,-16,-7,1,8,5,-4,-6,9,3,2
13,-8,-5,9,3,15,-12,2,-4,14,18,7,-1,-10,-6,17,-16,-11
-9,-5,14,10,2,-18,-12,-13,1,-4,17,7,8,-3,16,-15,-11,6
3,-16,-1,12,-18,-9,8,-7,6,14,-13,-4,11,-10,17,2,-15,5
-11,12,-9,8,10,-13,-15,-4,3,-5,1,-2,6,17,7,18,-14,-16
7,-12,-17,9,11,-14,-1,10,-4,-8,-5,2,16,6,-18,-13,3,15
13,-5,16,12,2,14,9,-18,-7,11,-10,-4,-1,-6,-17,-3,15,8
-18,-9,-16,-8,14,17,-11,4,2,-13,7,15,10,-5,-12,3,-6,1
11,7,-15,-9,12,-16,-2,14,4,-18,-1,-5,-17,-8,3,6,13,10
-9,-13,-16,7,-15,-10,-4,-17,1,6,-14,-18,2,11,5,3,8,12
7,17,-18,-10,9,-11,-1,16,-5,4,6,14,-15,-12,13,-8,-2,3
9,11,8,5,-4,-14,16,-3,-1,12,-2,-10,-18,6,17,-7,-15,13
-7,-12,9,8,-17,-18,1,-4,-3,11,-10,2,15,-16,-13,14,5,6
-17,15,7,14,10,-11,-3,-9,8,-5,6,18,-16,-4,-2,13,1,-12
-9,13,-18,-7,10,-12,4,11,1,-5,-8,6,-2,16,-17,-14,15,3
-5,4,6,-2,1,-3,-13,-10,12,8,15,-9,7,17,-11,18,-14,-16
6,-3,2,11,16,-1,-14,-17,-10,9,-4,18,15,7,-13,-5,8,-12
-10,-9,8,-6,-15,4,-18,-3,2,1,-13,-14,11,12,5,-17,16,7
-8,18,13,-6,-9,4,12,1,5,11,-10,-7,-3,-17,16,-15,14,-2
-18,5,-10,-11,-2,13,-16,-17,14,3,4,15,-6,-9,-12,7,8,1
-7,-8,-18,-12,15,-10,1,2,-14,6,-13,4,11,9,-5,-17,16,3
-13,-17,14,7,10,8,-4,-6,16,-5,18,-15,1,-3,12,-9,2,-11
13,12,-15,-16,11,-17,8,-7,18,14,-5,-2,-1,-10,3,4,6,-9
9,18,4,-3,16,12,-15,11,-1,-13,-8,-6,10,-17,7,-5,14,-2
-6,13,-9,-10,15,1,-14,18,3,4,-16,17,-2,7,-5,11,-12,-8
-14,4,5,-2,-3,17,12,11,-18,15,-8,-7,-16,1,-10,13,-6,9
-12,9,-8,-11,16,14,18,3,-2,13,4,1,-10,-6,17,-5,-15,-7
6,-9,-4,3,-15,-1,16,12,2,14,-18,-8,17,-10,5,-7,-13,11
4,-11,-17,-1,16,18,10,-9,8,-7,2,13,-12,15,-14,-5,3,-6
5,12,-13,-10,-1,14,16,-15,-17,4,-18,-2,3,-6,8,-7,9,11
-5,-6,-18,-10,1,2,-14,11,-17,4,-8,-16,15,7,-13,12,9,3
