-10,-14,6,-7,16,-3,4,12,-18,1,-15,-8,17,2,11,-5,-13,9
2,-1,-16,-10,14,11,13,-9,8,4,-6,-15,-7,-5,12,3,18,-17
4,5,15,-1,-2,-9,18,-13,6,-12,-14,10,8,11,-3,-17,16,-7
-2,1,-10,17,-18,15,-8,7,-12,3,13,9,-11,-16,-6,14,-4,5
9,-11,-7,13,-15,10,3,-14,-1,-6,2,-17,-4,8,5,18,12,-16
7,15,17,10,9,-18,-1,11,-5,-4,-8,14,16,-12,-2,-13,-3,6
8,16,-15,-5,4,-10,12,-1,13,6,17,-7,-9,18,3,-2,-11,-14
-12,-8,-9,7,-6,5,-4,2,3,17,18,1,14,-13,-16,15,-10,-11
-15,-9,4,-3,-13,-17,11,18,2,16,-7,-14,5,12,1,-10,6,-8
-5,11,10,6,1,-4,-17,9,-8,-3,-2,-18,-16,-15,14,13,7,12
13,-3,2,11,-16,17,8,-7,14,18,-4,15,-1,-9,-12,5,-6,-10
-17,18,-4,3,-14,16,15,-12,-13,-11,10,8,9,5,-7,-6,1,-2
-14,6,18,-15,7,-2,-5,-10,-16,8,-13,17,11,1,4,9,-12,-3
5,12,-14,-17,-1,7,-6,13,10,-9,16,-2,-8,3,-18,-11,4,15
-4,-18,12,1,11,9,-13,10,-6,-8,-5,-3,7,-17,16,-15,14,2
-13,-4,-5,2,3,-14,16,-11,18,12,8,-10,1,6,-17,-7,15,-9
3,-12,-1,18,-7,8,5,-6,-15,-13,14,2,10,-11,9,17,-16,-4
17,7,-8,-16,15,13,-2,3,-11,-14,9,18,-6,10,-5,4,-1,-12
-16,-15,14,-6,-8,4,17,5,12,11,-10,-9,-18,-3,2,1,-7,13
-18,-5,7,-14,2,-11,-3,16,-17,15,6,13,-12,4,-10,-8,9,1
-9,17,-13,8,-10,12,-16,-4,1,5,-18,-6,3,15,-14,7,-2,11
6,-7,11,5,-4,-1,2,-17,-14,-16,-3,-13,12,9,18,10,8,-15
16,9,-17,-18,10,-13,-15,14,-2,-5,-12,11,6,-8,7,-1,3,4
18,-16,8,-9,-17,14,-12,-3,4,13,15,7,-10,-6,-11,2,5,-1
-11,8,-18,-13,-12,-7,6,-2,16,-15,1,5,4,17,10,-9,-14,3
12,10,9,16,6,-5,-11,17,-3,-2,7,-1,-15,-18,13,-4,-8,14
-3,4,1,-2,18,-12,-14,-15,-10,9,-16,6,-17,7,8,11,13,-5
15,-6,13,14,8,2,-10,-5,17,7,12,-11,-3,-4,-1,-18,-9,16
-7,14,-6,12,-9,3,1,-16,5,-18,-17,-4,15,-2,-13,8,11,10
-8,-13,-12,9,-11,-15,-18,1,-4,-17,5,3,2,16,6,-14,10,7
11,3,-2,-8,13,18,9,4,-7,14,-1,-16,-5,-10,17,12,-15,-6
-6,-17,16,-11,12,1,10,-18,15,-7,4,-5,-14,13,-9,-3,2,8
14,-10,-11,15,17,-8,-9,6,7,2,3,16,18,-1,-4,-12,-5,-13
10,13,5,-12,-3,-16,14,15,11,-1,-9,4,-2,-7,-8,6,-18,17
