-11,-17,14,-9,10,-12,18,-15,4,-5,1,6,16,-3,8,-13,2,-7
-5,4,17,-2,1,-8,18,6,-16,13,14,-15,-10,-11,12,9,-3,-7
17,-3,2,-12,-15,-8,-9,6,7,16,-18,4,-14,13,5,-10,-1,11
5,-12,-11,-15,-1,13,-17,-18,16,14,3,2,-6,-10,4,-9,7,8
14,-17,-9,18,-16,15,13,10,3,-8,-12,11,-7,-1,-6,5,2,-4
10,-8,12,14,16,18,-11,2,17,-1,7,-3,-15,-4,13,-5,-9,-6
13,-8,-9,12,11,-10,-15,2,3,6,-5,-4,-1,-18,7,17,-16,14
-13,17,-10,-18,-9,8,-11,-6,5,3,7,14,1,-12,-16,15,-2,4
-6,16,-15,5,-4,1,-11,-9,8,-13,7,17,10,-18,3,-2,-12,14
3,13,-1,-10,-15,7,-6,-16,-11,4,9,-14,-2,12,5,8,-18,17
-16,3,-2,8,9,7,-6,-4,-5,-13,-18,-14,10,12,-17,1,15,11
-18,8,-15,-11,17,13,14,-2,12,-16,4,-9,-6,-7,3,10,-5,1
-10,13,11,15,9,-18,16,17,-5,1,-3,-14,-2,12,-4,-7,-8,6
7,16,-10,14,-13,-11,-1,17,-18,3,6,15,5,-4,-12,-2,-8,9
-6,5,7,17,-2,1,-3,15,-18,-11,10,-13,12,16,-8,-14,-4,9
12,-16,-17,-11,15,18,-14,9,-8,13,4,-1,-10,7,-5,2,3,-6
-14,12,16,-5,4,9,17,-10,-6,8,-18,-2,-15,1,13,-3,-7,11
-8,-17,4,-3,12,15,-10,1,-16,7,14,-5,-18,-11,-6,9,2,13
-14,-15,12,-18,17,-10,8,-7,-13,6,-16,-3,9,1,2,11,-5,4
12,-8,6,13,16,-3,17,2,10,-9,-15,-1,-4,-18,11,-5,-7,14
16,-4,-13,2,-9,14,10,-12,5,-7,17,8,3,-6,18,-1,-11,-15
8,-14,6,10,-11,-3,-16,-1,17,-4,5,15,-18,2,-12,7,-9,13
-4,-6,-13,1,10,2,15,18,17,-5,16,-14,3,12,-7,-11,-9,-8
-9,13,18,14,-11,7,-6,-12,1,17,5,8,-2,-4,16,-15,-10,-3
12,-6,-16,17,11,2,9,18,-7,-13,-5,-1,10,-15,14,3,-4,-8
14,-8,-15,5,-4,16,17,2,-12,11,-10,9,-18,-1,3,-6,-7,13
-3,-6,1,-16,-9,2,-11,13,5,15,7,14,-8,-12,-10,4,-18,17
12,-18,10,9,-15,-7,6,-16,-4,-3,-13,-1,11,17,5,8,-14,2
-18,-15,-11,16,14,9,-17,-13,-6,-12,3,10,8,-5,2,-4,7,1
-8,-3,2,-13,16,-11,15,1,-17,12,6,-10,4,18,-7,-5,9,-14
14,-7,-5,-15,3,-17,2,10,-12,-8,13,9,-11,-1,4,-18,6,16
15,-4,-12,2,-17,-14,-8,7,-11,18,9,3,16,6,-1,-13,5,-10
16,18,-7,10,-12,-14,3,-11,-13,-4,8,5,9,6,-17,-1,15,-2
17,-18,12,14,-11,15,-8,7,13,16,5,-3,-9,-4,-6,-10,-1,2
