-7,18,-14,-9,15,13,1,10,4,-8,17,-16,-6,3,-5,12,-11,-2
-17,-4,5,2,-3,16,11,-13,18,14,-7,15,8,-10,-12,-6,1,-9
13,-18,9,12,-16,14,-17,11,-3,15,-8,-4,-1,-6,-10,5,7,2
-9,8,-11,-5,4,-12,14,-2,1,-16,3,6,-15,-7,13,10,18,-17
8,-3,2,-7,-14,-11,4,-1,16,12,6,-10,-18,5,17,-9,-15,13
3,5,-1,18,-2,-15,9,-12,-7,-13,-14,8,10,11,6,17,-16,-4
-6,14,12,9,17,1,-8,7,-4,-18,-13,-3,11,-2,-16,15,-5,10
-3,-12,1,-8,10,11,15,4,-14,-5,-6,2,-17,9,-7,-18,13,16
14,15,4,-3,12,-17,-9,-10,7,8,16,-5,18,-1,-2,-11,6,-13
-16,7,-15,-10,-17,-8,-2,6,-11,4,9,13,-12,18,3,1,5,-14
2,-1,-10,14,18,-7,6,17,-16,3,12,-11,15,-4,-13,9,-8,-5
-8,-17,-4,3,-9,10,-13,1,5,-6,-16,-14,7,12,-18,11,2,15
-14,13,6,10,8,-3,17,-5,-15,-4,-18,16,-2,1,9,-12,-7,11
18,-15,8,-16,7,9,-5,-3,-6,-14,-12,11,17,10,2,4,-13,-1
7,12,13,-11,14,15,-1,9,-8,18,4,-2,-3,-5,-6,-17,16,-10
-15,-7,-9,-18,-12,17,2,-16,3,-11,10,5,14,-13,1,8,-6,4
-2,1,-17,16,-7,-10,5,-18,13,6,-15,14,-9,-12,11,-4,3,8
-11,-6,-16,-13,-18,2,10,12,-17,-7,1,-8,4,15,-14,3,9,5
15,17,7,-12,16,-9,-3,14,6,13,18,4,-10,-8,-1,-5,-2,-11
-13,-9,-18,5,-4,-14,-11,16,2,17,7,-15,1,6,12,-8,-10,3
6,3,-2,-15,9,-1,18,-17,-5,11,-10,-13,12,-16,4,14,8,-7
5,-14,10,8,-1,7,-6,-4,17,-3,15,18,-16,2,-11,13,-9,-12
12,11,-7,-6,-10,4,3,18,-13,5,-2,-1,9,16,-17,-14,15,-8
-5,-10,14,17,1,-16,-15,13,11,2,-9,-18,-8,-3,7,6,-4,12
16,-11,17,13,-6,5,-14,-9,8,-12,2,10,-4,7,18,-1,-3,-15
-10,-13,-5,6,3,-4,12,-11,15,1,8,-7,2,-17,-9,18,14,-16
9,4,11,-2,-8,-18,-10,5,-1,7,-3,17,-14,13,16,-15,-12,6
10,16,-13,-14,-15,12,8,-7,-18,-1,-17,-6,3,4,5,-2,11,9
4,-8,-6,-1,13,3,16,2,12,-15,14,-9,-5,-11,10,-7,-18,17
-12,-16,18,7,6,-5,-4,15,-10,9,13,1,-11,17,-8,2,-14,-3
-18,6,-8,15,-11,-2,13,3,14,16,5,-17,-7,-9,-4,-10,12,1
17,-5,-12,11,2,8,-18,-6,10,-9,-4,3,16,-15,14,-13,-1,7
11,10,15,-17,-13,18,-16,-14,-12,-2,-1,9,5,8,-3,7,4,-6
-4,9,16,1,11,-13,-12,-15,-2,-17,-5,7,6,-18,8,-3,10,14
