8,28,22,-29,-19,-20,-25,-1,12,-23,-26,-9,-14,13,27,-21,24,-30,5,6,16,-3,10,-17,7,11,-15,-2,4,18
13,-14,24,15,-9,17,-29,21,5,18,-23,-28,-1,2,-4,-25,-6,-10,-26,22,-8,-20,11,-3,16,19,30,12,7,-27
2,-1,12,20,22,24,15,26,19,-17,27,-3,29,-16,-7,14,10,25,-9,-4,28,-5,30,-6,-18,-8,-11,-21,-13,-23
-26,6,-18,14,23,-2,-12,-30,-11,-24,9,7,-15,-4,13,20,-25,3,-29,-16,-27,28,-5,10,17,1,21,-22,19,8
23,-24,-19,-28,21,16,20,-13,-29,25,-12,11,8,22,30,-6,26,27,3,-7,-5,-14,-1,2,-10,-17,-18,4,9,-15
21,22,-29,9,-13,7,-6,24,-4,-11,10,30,5,27,16,-15,23,-25,-20,19,-1,-2,-17,-8,18,-28,-14,26,3,-12
-20,-23,26,-8,14,18,-9,4,7,15,-16,-19,27,-5,-10,11,-28,-6,12,1,25,-24,2,22,-21,-3,-13,17,-30,29
-14,-3,2,-11,-18,-26,13,9,-8,-16,4,28,-7,1,-21,10,-24,5,23,30,15,29,-19,17,-27,6,25,-12,-22,-20
-27,4,-17,-2,-30,10,21,-11,23,-6,8,-14,26,12,22,29,3,20,-25,-18,-7,-15,-9,-28,19,-13,1,24,-16,5
7,-21,-30,25,10,-14,-1,28,-13,-5,-20,26,9,6,-17,-23,15,-29,24,11,2,-27,16,-19,-4,-12,22,-8,18,3
14,18,16,-20,8,13,22,-5,-26,27,29,-17,-6,-1,-28,-3,12,-2,21,4,-19,-7,-30,25,-24,9,-10,15,-11,23
-10,-12,-22,-9,28,-16,30,-26,4,1,23,2,-19,-27,24,6,-18,17,13,29,-25,3,-11,-15,21,8,14,-5,-20,-7
24,-18,11,12,-25,-15,-28,-22,13,19,-3,-4,-9,26,6,30,-27,2,-10,-23,-29,8,20,-1,5,-14,17,7,21,-16
-12,16,-23,-26,-28,-7,6,10,25,-8,14,1,30,-11,-29,-2,-20,22,-24,17,27,-18,3,19,-9,4,-21,5,15,-13
-24,21,-10,18,9,29,-27,-28,-5,3,12,-11,22,-26,19,23,25,-4,-15,-30,-2,-13,-16,1,-17,14,7,8,-6,20
30,-6,-14,23,-10,2,12,-15,-16,5,-25,-7,-27,3,8,9,20,24,28,-17,-26,-29,-4,-18,11,21,13,-19,22,-1
-28,-13,7,30,-8,-22,-3,5,11,-20,-9,23,2,24,29,18,-21,-16,26,10,17,6,-12,-14,27,-19,-25,1,-15,-4
-25,15,-12,-13,6,-5,-26,-23,-22,16,-17,3,4,-29,-2,-10,11,28,-30,-27,-24,9,8,21,1,7,20,-18,14,19
-18,25,-8,-24,-15,-29,17,3,-30,-13,20,19,10,16,5,-14,-7,1,-12,-11,-22,21,-28,4,-2,27,-26,23,6,9
26,5,23,13,-2,11,-19,17,24,12,-6,-10,-4,30,-20,-18,-8,16,7,15,29,-25,-3,-9,22,-1,28,-27,-21,-14
-5,-8,-26,17,1,-27,14,2,29,-25,28,-16,24,-7,23,12,-4,-20,-22,18,30,19,-15,-13,10,3,6,-11,-9,-21
-15,-9,20,-23,11,-10,-13,-17,2,6,-5,21,7,-28,1,27,8,19,-18,-3,-12,26,4,30,-29,-22,-16,14,25,-24
-21,-26,-7,-30,19,15,3,11,-20,28,-8,18,16,-25,-6,-13,22,-12,-5,9,1,-17,27,-29,14,2,-23,-10,24,4
27,12,-21,5,-4,-9,24,22,6,-29,17,-2,-18,28,-30,26,-11,13,20,-19,3,-8,25,-7,-23,-16,-1,-14,10,15
19,-17,18,28,-20,26,29,12,16,22,30,-8,23,21,-27,-9,2,-3,-1,5,-14,-10,-13,-25,24,-6,15,-4,-7,-11
10,3,-2,-22,12,27,-15,-24,-17,-1,18,-5,-25,29,7,-30,9,-11,-28,-21,20,4,-26,8,13,23,-6,19,-14,16
-7,26,30,-19,17,-21,1,-29,18,-12,-27,10,20,-15,14,25,-5,-9,4,-13,6,-28,24,-23,-16,-2,11,22,8,-3
