-9,-4,-13,2,-7,-17,5,-18,1,-14,12,-11,3,10,-16,15,6,8
-4,6,-12,1,-17,-2,-15,-16,-10,9,-14,3,18,11,7,8,5,-13
5,-7,9,10,-1,15,2,-11,-3,-4,8,-17,-14,13,-6,-18,12,16
14,-3,2,-8,18,11,12,4,-13,17,-6,-7,9,-1,16,-15,-10,-5
-6,-17,-9,14,-11,1,-16,13,3,-12,5,10,-8,-4,-18,7,2,15
17,12,14,-13,-18,-16,-10,-15,11,7,-9,-2,4,-3,8,6,-1,5
-3,13,1,-15,6,-5,-11,10,-17,-8,7,18,-2,16,4,-14,9,-12
16,-8,-4,3,-12,-18,14,2,15,-17,13,5,-11,-7,-9,-1,10,6
18,12,-8,11,17,7,-6,3,-16,-13,-4,-2,10,-15,14,9,-5,-1
-7,14,-6,12,-9,3,1,-10,5,8,-16,-4,15,-2,-13,11,-18,17
-16,-9,17,-14,-15,-8,10,6,2,-7,18,13,-12,4,5,1,-3,-11
13,18,5,16,-3,-11,-14,-12,10,-9,6,8,-1,7,-17,-4,15,-2
11,-10,-18,-7,9,14,4,17,-5,2,-1,15,16,-6,-12,-13,-8,3
8,5,13,9,-2,17,18,-1,-4,11,-10,-16,-3,15,-14,12,-6,-7
-12,8,7,-17,-16,-9,-3,-2,6,14,-18,1,-15,-10,13,5,4,11
-13,7,-17,-12,8,16,-2,-5,-14,-11,10,4,1,9,18,-6,3,-15
15,-13,-5,6,3,-4,11,9,-8,12,-7,-10,2,-18,-1,-17,16,14
4,-16,-7,-1,-8,-12,3,5,13,18,15,6,-9,17,-11,2,-14,-10
-17,10,4,-3,16,18,-13,12,-15,-2,14,-8,7,-11,9,-5,1,-6
10,15,8,-16,14,-13,-17,-3,-18,-1,-12,11,6,-5,-2,4,7,9
-2,1,-16,18,-13,8,9,-6,-7,15,-17,14,5,-12,-10,3,11,-4
12,-11,-15,5,-4,-14,-8,7,17,-18,2,-1,-16,6,3,13,-9,10
-15,-6,18,-10,12,2,17,-13,14,4,16,-5,8,-9,1,-11,-7,-3
9,11,10,17,15,13,-18,16,-1,-3,-2,-14,-6,12,-5,-8,-4,7
-11,-12,15,-9,-14,-7,6,-17,4,13,1,2,-10,5,-3,18,8,-16
-8,17,-11,-5,4,-10,15,1,18,6,3,16,14,-13,-7,-12,-2,-9
7,9,16,-6,-10,4,-1,11,-2,5,-8,-13,12,18,17,-3,-15,-14
-5,-18,-14,15,1,10,8,-7,-12,-6,-13,9,11,3,-4,17,-16,2
2,-1,11,7,13,9,-4,18,-6,-16,-3,-15,-5,-17,12,10,14,-8
-18,3,-2,-11,10,-15,16,-14,12,-5,4,-9,-17,8,6,-7,13,1
-10,-14,12,-18,-6,5,13,15,16,1,17,-3,-7,2,-8,-9,-11,4
6,4,-10,-2,11,-1,-12,-9,8,3,-5,7,17,-16,18,14,-13,-15
-14,16,6,8,7,-3,-5,-4,-11,-15,9,17,-18,1,10,-2,-12,13
3,-5,-1,13,2,12,-9,14,7,16,-15,-6,-4,-8,11,-10,18,-17
