28,-18,-16,-17,-11,-22,-26,-12,30,-23,5,8,-24,19,27,3,4,2,-14,21,-20,6,10,13,-29,7,-15,-1,25,-9
11,-4,-25,2,-10,8,21,-6,-12,5,-1,9,29,-15,14,-28,-19,30,17,26,-7,27,24,-23,3,-20,-22,16,-13,-18
19,-6,9,-25,11,2,-28,-22,-3,-26,-5,29,23,-30,16,-15,27,-21,-1,-24,18,8,-13,20,4,10,-17,7,-12,14
-4,9,27,1,-17,-13,12,20,-2,24,23,-7,6,-29,26,-28,5,22,30,-8,-25,-18,-11,-10,21,-15,-3,16,14,-19
-3,-9,1,21,-18,-15,-28,-17,2,26,-25,-14,24,12,6,-20,8,5,-30,16,-4,-27,29,-13,11,-10,22,7,-23,19
6,25,-23,-17,-16,-1,-26,-18,-20,21,-22,27,19,24,29,5,4,8,-13,9,-10,11,3,-14,-2,7,-12,30,-15,-28
-22,3,-2,28,7,24,-5,-25,-12,-29,19,9,-17,27,21,-23,13,-26,-11,30,-15,1,16,-6,8,18,-14,-4,10,-20
-2,1,-11,14,-13,9,-28,-20,-6,-18,3,-24,5,-4,27,22,19,10,-17,8,-25,-16,-26,12,21,23,-15,7,30,-29
-21,9,22,23,8,30,-12,-5,-2,29,-27,7,28,16,26,-14,-24,-20,-25,18,1,-3,-4,17,19,-15,11,-13,-10,-6
-30,-15,-12,20,-17,10,27,16,11,-6,-9,3,-21,-18,2,-8,5,14,23,-4,13,-26,-19,-28,-29,22,-7,24,25,1
15,-18,24,-23,-19,26,-27,-29,-21,-12,22,10,-28,-30,-1,17,-16,2,5,-25,9,-11,4,-3,20,-6,7,13,8,14
-16,22,17,30,-15,-25,-14,-10,-21,8,-18,-28,26,7,5,1,-3,11,29,-24,9,-2,27,20,6,-13,-23,12,-19,-4
3,-16,-1,-25,-19,12,27,-11,20,17,8,-6,-15,29,13,2,-10,-26,5,-9,-28,-23,22,30,4,18,-7,21,-14,-24
19,6,-7,-9,10,-2,3,18,4,-5,-29,-15,16,21,12,-13,-24,-8,-1,27,-14,30,25,17,-23,28,-20,-26,11,-22
-3,29,1,22,-19,8,12,-6,21,28,17,-7,20,-18,-25,-23,-11,14,5,-13,-9,-4,16,-26,15,24,-30,-10,-2,27
-12,-16,5,-25,-3,11,-13,-14,-21,-15,-6,1,7,8,10,2,-26,28,-24,29,9,-30,27,19,4,17,-23,-18,-20,22
6,-15,21,-28,25,-1,-24,-16,19,-27,-14,-13,12,11,2,8,20,30,-9,-17,-3,-23,22,7,-5,29,10,4,-26,-18
-5,14,25,19,1,8,18,-6,-13,-22,27,17,9,-2,-23,-21,-12,-7,-4,-28,16,10,15,-29,-3,-30,-11,20,24,26
-23,22,-19,15,-11,30,-27,25,-26,-14,5,-24,-29,10,-4,20,21,-28,3,-16,-17,-2,1,12,-8,9,7,18,13,-6
19,-15,-14,-29,26,-23,25,13,11,20,-9,17,-8,3,2,18,-12,-16,-1,-10,22,-21,6,30,-7,-5,28,-27,4,-24
-13,-6,-20,-18,11,2,14,-15,30,16,-5,21,1,-7,8,-10,22,4,24,3,-12,-17,26,-19,28,-23,-29,-25,27,-9
28,10,-7,-18,-23,9,3,22,-6,-2,-15,27,29,19,11,20,-21,4,-14,-16,17,-8,5,-26,-30,24,-12,-1,-13,25
22,-27,10,-17,12,9,-8,7,-6,-3,-23,-5,14,-13,29,-21,4,19,-18,30,16,-1,11,28,26,-25,2,-24,-15,-20
2,-1,25,11,-16,17,-23,-30,-15,22,-4,-27,19,18,9,5,-6,-14,-13,-29,-28,-10,7,-26,-3,24,12,21,20,8
-8,16,-27,15,23,-19,13,1,20,-28,12,-11,-7,22,-4,-2,-25,29,6,-9,-26,-14,-5,-30,17,21,3,10,-18,24
4,22,7,-1,16,-9,-3,-10,6,8,23,-24,-30,20,-29,-5,-25,21,-28,-14,-18,-2,-11,12,17,27,-26,19,15,13
-29,15,-8,-6,18,4,20,3,19,-21,-22,23,-25,-16,-2,14,-30,-5,-9,-7,10,11,-12,-28,13,-27,26,24,1,17
-26,-10,9,-8,6,-5,-22,4,-3,2,-30,19,25,-23,-24,-17,16,20,-12,-18,-28,7,14,15,-13,1,29,21,-27,11
8,-12,23,18,25,14,-16,-1,-21,17,-29,2,-15,-6,13,7,-10,-4,30,-27,9,28,-3,-26,-5,24,20,-22,11,-19
15,23,13,-25,-12,-16,-28,19,-26,21,-27,5,-3,18,-1,6,30,-14,-8,-24,-10,29,-2,20,4,9,11,7,-22,-17
-11,14,5,-17,-3,-8,-19,6,28,-12,1,10,-21,-2,-23,24,4,-22,7,-30,13,18,15,-16,-27,-29,25,-9,26,20
4,24,25,-1,12,-13,27,-29,19,-20,16,-5,6,15,-14,-11,22,-26,-9,10,-28,-17,30,-2,-3,18,-7,21,8,-23
-8,-25,-11,-20,-26,10,19,1,22,-6,3,23,27,17,18,24,-14,-15,-7,4,29,-9,-12,-16,2,5,-13,30,-21,-28
9,-13,-28,-17,-8,18,23,5,-1,20,-19,15,2,-26,-12,-25,4,-6,11,-10,-27,30,-7,-29,16,14,21,3,24,-22
-3,-12,1,-7,17,24,4,28,-26,-21,-23,2,-29,-15,14,19,-5,-27,-16,-30,10,-25,11,-6,22,9,18,-8,13,20
19,-11,9,22,-25,-28,-21,16,-3,-26,2,20,30,-27,23,-8,29,-24,-1,-12,7,-4,-15,18,5,10,14,6,-17,-13
-23,6,-22,18,-15,-2,-9,30,7,21,-17,24,-26,28,5,29,11,-4,-27,-25,-10,3,1,-12,20,13,19,-14,-16,-8
-12,15,30,7,25,23,-4,-10,19,8,-20,1,-24,21,-2,27,-28,22,-9,11,-14,-18,-6,13,-5,29,-16,17,-26,-3
15,-12,-27,14,-16,-19,8,-7,-18,22,17,2,29,-4,-1,5,-11,9,6,-30,25,-10,-24,23,-21,28,3,-26,-13,20
-20,-3,2,9,-8,24,16,5,-4,-30,21,15,-25,18,-12,-7,-28,-14,-22,1,-11,19,29,-6,13,-27,26,17,-23,10
23,-22,-7,-26,-30,-20,3,15,-16,27,21,-17,-28,29,-8,9,12,-24,25,6,-11,2,-1,18,-19,4,-10,13,-14,5
-3,-22,1,17,-9,26,18,-10,5,8,-23,-15,30,19,12,25,-4,-7,-14,21,-20,2,11,-29,-16,-6,-28,27,24,-13
-9,14,-24,-28,26,-7,6,-13,1,-20,-18,-23,8,-2,-30,22,25,11,21,10,-19,-16,12,3,-17,-5,-29,4,27,15
-7,-14,-11,21,-17,26,1,15,-10,9,3,-27,-16,2,-8,13,5,-22,-28,30,-4,18,29,25,-24,-6,12,19,-23,-20
30,16,20,-29,13,25,23,-18,-26,28,-14,27,-5,11,21,-2,-22,8,-24,-3,-15,17,-7,19,-6,9,-12,-10,4,-1
