-10,19,18,27,-23,12,26,21,14,1,25,-6,20,-9,-29,17,-16,-3,-2,-13,-8,-28,5,30,-11,-7,-4,22,15,-24
22,21,9,-14,-17,-25,11,-29,-3,15,-7,18,-26,4,-10,-28,5,-12,-30,23,-2,-1,-20,27,6,13,-24,16,8,19
4,20,-8,-1,30,-18,-17,3,-24,-22,-14,-25,15,11,-13,-23,7,6,-27,-2,29,10,16,9,12,28,19,-26,-21,-5
-26,-13,11,21,17,27,-28,14,18,24,-3,-20,2,-8,29,-22,-5,-9,23,12,-4,16,-19,-10,-30,1,-6,7,-15,25
-11,18,22,15,8,-28,-16,-5,-13,20,1,26,9,29,-4,7,19,-2,-17,-10,23,-3,-21,25,-24,-12,30,6,-14,-27
14,-25,8,-28,-7,-19,5,-3,12,11,-10,-9,-24,-1,-30,-18,23,16,6,27,-29,-26,-17,13,2,22,-20,4,21,15
-23,17,-25,-18,26,24,14,27,13,-29,28,19,-9,-7,-22,-30,-2,4,-12,-21,20,15,1,-6,3,-5,-8,-11,10,16
8,-4,-23,2,-15,-22,-18,-1,-10,9,-16,25,-20,21,5,11,-27,7,-26,13,-14,6,3,-30,-12,19,17,29,-28,24
10,30,29,-7,18,21,4,-11,28,-1,8,-17,16,22,-19,-13,12,-5,15,-24,-6,-14,-25,20,23,27,-26,-9,-3,-2
27,-16,28,-11,-6,5,24,12,-29,-19,4,-8,14,-13,20,2,-25,-21,10,-15,18,26,30,-7,17,-22,-1,-3,9,-23
-15,-8,-30,-20,10,17,-14,2,-11,-5,9,-16,26,7,1,12,-6,19,-18,4,27,23,-22,-29,28,-13,-21,-25,24,3
-30,-28,25,11,-14,-26,16,-17,-27,21,-4,15,-23,5,-12,-7,8,29,24,22,-10,-20,13,-19,-3,6,9,2,-18,1
11,13,5,14,-3,-24,27,10,22,-8,-1,-28,-2,-4,26,-21,-30,25,-29,-23,16,-9,20,6,-18,-15,-7,12,19,17
2,-1,20,30,-27,26,28,23,-16,-21,13,17,-11,18,-25,9,-12,-14,-24,-3,10,29,-8,19,15,-6,5,-7,-22,-4
21,4,-18,-2,20,30,-12,-15,25,-13,-22,7,10,-28,8,-19,24,3,16,-5,-1,11,-26,-17,-9,23,-29,14,27,-6
-7,-10,-6,19,-9,3,1,-30,5,2,-20,-21,-14,13,16,-15,-29,-26,-4,11,12,-24,-27,22,-28,18,23,25,17,8
-13,-22,-9,-25,14,-30,-29,24,3,-15,-19,-27,1,-5,10,26,20,-28,11,-17,-23,2,21,-8,4,-16,12,18,7,6
-3,-5,1,-27,2,10,-8,7,-26,-6,22,20,-18,-19,-17,29,15,13,14,-12,28,-11,24,-23,30,9,4,-21,-16,-25
29,28,10,22,-18,-11,19,-9,8,-3,6,-24,-30,16,27,-14,-23,5,-7,21,-20,-4,17,12,-26,25,-15,-2,-1,13
-21,26,-24,20,25,-10,-27,-16,-15,6,-17,-30,23,-22,9,8,11,-29,28,-4,1,14,-13,3,-5,-2,7,-19,18,12
24,25,7,-19,-8,-29,-3,5,-14,30,23,27,22,9,-18,-26,-20,15,4,17,-28,-13,-11,-1,-2,16,-12,21,6,-10
-5,-12,-11,26,1,14,8,-7,-25,-28,3,2,-16,-6,-27,13,-24,-23,22,-29,-30,-19,18,17,9,-4,15,10,20,21
28,7,6,16,-10,-3,-2,-26,17,5,19,-18,21,23,-24,-4,-9,12,-11,25,-13,27,-14,15,-20,8,-22,-1,-30,29
5,-21,-13,-15,-1,-7,6,29,26,-14,-23,24,3,10,4,22,30,-27,-25,-28,2,-16,11,-12,19,-9,18,20,-8,-17
-14,-20,-17,18,12,15,-13,-23,16,22,-29,-5,7,1,-6,-9,3,-4,27,2,25,-10,8,26,-21,-24,-19,-30,11,28
