-12,5,7,6,-2,-4,-3,-10,-11,8,9,1
-7,-6,9,12,10,2,1,-11,-3,-5,8,-4
10,7,12,5,-4,11,-2,9,-8,-1,-6,-3
8,-12,-11,-10,-9,-7,6,-1,5,4,3,2
-6,-3,2,-7,-11,1,4,-12,10,-9,5,8
7,6,-4,3,8,-2,-1,-5,11,12,-9,-10
4,-11,-8,-1,-12,9,10,3,-6,-7,2,5
12,8,4,-3,11,10,9,-2,-7,-6,-5,-1
-10,3,-2,11,6,-5,8,-7,12,1,-4,-9
5,-10,-12,-8,-1,-11,-9,4,7,2,6,3
9,4,6,-2,-7,-3,5,10,-1,-8,-12,11
-11,10,-7,8,-6,5,3,-4,-12,-2,1,9
-8,11,10,-9,12,7,-6,1,4,-3,-2,-5
11,-4,-9,2,7,-10,-5,12,3,6,-1,-8
6,-7,5,10,-3,-1,2,-9,8,-4,12,-11
-3,9,1,-5,4,-12,-8,7,-2,11,-10,6
-9,-5,-10,-6,2,4,-12,11,1,3,-8,7
3,12,-1,7,9,8,-4,-6,-5,-11,10,-2
-2,1,8,-11,-10,-9,12,-3,6,5,4,-7
-4,-9,-5,1,3,-8,-11,6,2,-12,7,10
-5,-8,11,9,1,12,-10,2,-4,7,-3,-6
2,-1,-6,-12,-8,3,11,5,-10,9,-7,4
