-31,-27,16,14,22,-9,33,-13,6,34,21,-29,8,-4,30,-3,-32,-35,26,-25,-11,-5,28,36,20,-19,2,-23,12,-15,1,17,-7,-10,18,-24
23,7,-4,3,-30,-16,-2,-26,18,-36,-15,-32,27,28,11,6,-31,-9,-21,34,19,-29,-1,35,-33,8,-13,-14,22,5,17,12,25,-20,-24,10
9,-35,-16,-22,-17,19,25,29,-1,-11,10,-34,-24,-36,-30,3,5,28,-6,-27,33,4,-32,13,-7,31,20,-18,-8,15,-26,23,-21,12,2,14
31,-28,14,8,-16,24,18,-4,-27,26,15,32,33,-3,-11,5,-22,-7,30,29,35,17,34,-6,36,-10,9,2,-20,-19,-1,-12,-13,-23,-21,-25
11,27,26,32,12,7,-6,17,-33,21,-1,-5,36,-31,16,-15,-8,-34,23,28,-10,-30,-19,25,-24,-3,-2,-20,35,22,14,-4,9,18,-29,-13
-8,4,6,-2,24,-3,13,1,35,-26,16,-33,-7,20,-27,-11,-30,22,32,-14,-31,-18,-28,-5,-36,10,15,23,-34,17,21,-19,12,29,-9,25
2,-1,-24,6,-20,-4,30,34,-17,18,-22,-25,-23,-32,28,-35,9,-10,-36,5,29,11,13,3,12,33,31,-15,-21,-7,-27,14,-26,-8,16,19
-19,3,-2,-9,27,-14,17,-10,4,8,-21,20,22,6,-32,26,-7,23,1,-12,11,-13,-18,28,-29,-16,-5,-24,25,35,-34,15,-36,31,-30,33
-11,-34,36,-32,-23,21,-20,-29,-22,-28,1,-35,17,-15,14,-19,-13,-27,16,7,-6,9,5,-31,-30,-33,18,10,8,25,24,4,26,2,12,-3
-10,33,-20,26,35,-30,-28,-9,8,1,-14,-31,-18,11,21,-17,16,13,-25,3,-15,27,32,34,19,-4,-22,7,-36,6,12,-23,-2,-24,-5,29
29,36,27,-16,-18,14,31,33,32,13,34,22,-10,-6,-17,4,15,5,-35,-23,28,-12,20,-26,30,24,-3,-21,-1,-25,-7,-9,-8,-11,19,-2
-28,20,10,-12,-14,32,-16,23,25,-3,19,4,-35,5,-31,7,-36,-29,-11,-2,22,-21,-8,-33,-9,-27,26,1,18,-34,15,-6,24,30,13,17
35,-12,-36,25,6,-5,-15,-17,-24,31,33,2,14,-13,7,-23,8,-20,34,18,-29,-28,16,9,-4,-30,-32,22,21,26,-10,27,-11,-19,-1,3
-2,1,13,-29,-21,12,27,-22,31,-30,-35,-6,-3,23,-33,-18,20,16,36,-17,5,8,-14,32,28,34,-7,-25,4,10,-9,-24,15,-26,11,-19
30,28,-14,36,-31,-35,-10,9,-8,7,-20,-15,-22,3,12,25,-24,21,-27,11,-18,13,29,17,-16,32,19,-2,-23,-1,5,-26,34,-33,6,-4
-17,8,30,-7,13,23,4,-2,-28,36,-19,26,-5,21,-29,22,1,-25,11,-31,-14,-16,-6,-34,18,-12,33,9,15,-3,20,35,-27,24,-32,-10
27,-24,22,5,-4,28,-33,32,12,-16,23,-9,25,-19,17,10,-15,-26,14,-36,-30,-3,-11,2,-13,18,-1,-6,-35,21,34,-8,7,-31,29,20
-34,-23,-13,-11,-12,36,35,-21,24,-14,4,5,3,10,26,-33,28,29,-20,19,8,30,2,-9,27,-15,-25,-17,-18,-22,-32,31,16,1,-7,-6
-4,30,-27,1,25,-24,16,-32,-34,-22,-31,23,-15,36,13,-7,-18,17,-29,-26,-28,10,-12,6,-5,20,3,21,19,-2,11,8,-35,9,33,-14
15,-17,29,24,-33,-26,-23,13,-11,14,9,18,-8,-10,-1,-32,2,-12,21,-22,-19,20,7,-4,-35,6,-30,-34,-3,27,-36,16,5,28,25,31
36,-14,19,34,11,33,12,35,22,-18,-5,-7,26,2,25,30,23,10,-3,-24,27,-9,-17,20,-15,-13,-21,31,32,-16,-28,-29,-6,-4,-8,-1
-27,-20,-12,-5,4,-36,34,-18,-31,-15,-16,3,-21,-28,10,11,-35,8,-32,2,13,33,-30,29,26,-25,1,14,-24,23,9,19,-22,-7,17,6
-33,16,-29,-8,-26,-31,-21,4,-23,25,-30,-20,28,-22,19,-2,-34,-32,-15,12,7,14,9,27,-10,5,-24,-13,3,11,6,18,1,17,-36,35
-9,21,5,-25,-3,16,-19,-12,1,-35,27,8,31,18,-34,-6,24,-14,7,-33,-2,-26,-29,-17,4,22,-11,30,23,-28,-13,36,20,15,10,-32
6,-13,-8,28,36,-1,32,3,11,29,-9,16,2,34,33,-12,26,31,-23,35,-24,-25,19,21,22,-17,30,-4,-10,-27,-18,-7,-15,-14,-20,-5
12,10,-7,22,-8,-27,3,5,-15,-2,36,-1,-30,-24,9,21,35,20,-34,-18,-16,-4,-25,14,23,28,6,-26,-32,13,-33,29,31,19,-17,-11
24,-29,-6,-20,-9,3,-35,-19,5,17,-18,33,23,15,-14,-28,-10,11,8,4,25,32,-13,-1,-21,-34,-31,16,2,-36,27,-22,-12,26,7,30
-20,-36,32,-34,-27,-25,10,24,30,-7,-17,-13,12,-23,-22,18,11,-16,31,1,26,15,14,-8,6,-21,5,35,-33,-9,-19,-3,29,4,-28,2
34,9,-5,21,3,22,-25,27,-2,-32,20,-36,-16,33,29,13,-26,19,-18,-11,-4,-6,-35,-30,7,17,-8,-31,-15,24,28,10,-14,-1,23,12
-21,-4,-30,2,16,13,28,-31,15,27,-32,17,-6,35,-9,-5,-12,26,29,33,1,-24,36,22,34,-18,-10,-7,-19,3,8,11,-20,-25,-14,-23
18,35,31,-36,-34,-17,-11,21,26,-23,7,-19,30,-27,-24,-22,6,-1,12,-29,-8,16,10,15,-32,-9,14,33,20,-13,-3,25,-28,5,-2,4
8,34,12,31,-10,-13,20,-1,23,5,-24,-3,6,-26,-18,27,-21,15,-33,-7,17,28,-9,11,29,14,-16,-22,-25,36,-4,-35,19,-2,32,-30
-22,-33,-18,-14,32,20,-8,7,-19,-25,-12,11,-36,4,31,-30,-23,3,9,-6,34,1,17,-29,10,27,-26,-35,24,16,-15,-5,2,-21,28,13
-3,24,1,33,10,8,21,-6,-32,-5,14,-30,29,-11,22,-20,-28,-23,-31,16,-7,-15,18,-2,-34,-35,36,17,-13,12,19,9,-4,25,26,-27
-12,15,21,7,-28,-19,-4,11,36,32,-8,1,-26,31,-2,23,25,30,6,24,-3,29,-16,-20,-17,13,34,5,-22,-18,-14,-10,35,-27,-33,-9
5,19,-15,-24,-1,31,-36,10,-29,-8,28,-21,-25,30,3,-26,18,-17,-2,-35,12,-23,22,4,13,16,-33,-11,9,-14,-6,-34,27,32,20,7
-7,-22,35,-6,15,4,1,-30,-14,-19,26,-28,16,9,-5,-13,27,-31,10,25,-32,2,-24,23,-20,-11,-17,12,33,8,18,21,-29,36,-3,-34
-30,-26,-9,13,-35,-11,15,-36,3,23,6,34,-4,-33,-7,29,-19,-22,17,-28,31,18,-10,-25,24,2,32,20,-16,1,-21,-27,14,-12,5,8
10,32,24,-17,-25,27,-9,15,7,-1,-33,31,20,19,-8,34,4,35,-14,-13,-23,26,21,-3,5,-22,-6,36,30,-29,-12,-2,11,-16,-18,-28
-29,31,25,10,28,11,26,-14,-36,-4,-6,27,-34,8,24,17,-16,-19,18,30,-35,-32,33,-15,-3,-7,-12,-5,1,-20,-2,22,-23,13,21,9
16,-30,33,8,-7,-21,5,-4,14,20,18,-24,15,-9,-13,-1,19,-11,-17,-10,6,34,-31,12,32,-36,35,-29,28,2,23,-25,-3,-22,-27,26
7,23,-26,29,31,17,-1,19,-20,33,13,28,-11,32,36,35,-6,25,-8,9,30,24,-2,-22,-18,3,-34,-12,-4,-21,-5,-14,-10,27,-16,-15
-26,-19,4,-3,-6,5,14,16,-18,35,-29,21,-31,-7,-20,-8,34,9,2,15,-12,-33,30,-28,-27,1,25,24,11,-23,13,-36,22,-17,-10,32
-36,-5,11,23,2,18,-13,-25,17,-21,-3,15,7,-16,-12,14,-9,-6,-22,-32,10,19,-4,31,8,-28,29,26,-27,33,-24,20,-30,-35,34,1
-18,-8,-21,9,17,-10,-31,2,-4,6,24,-23,-14,13,27,-34,-5,1,25,36,3,-35,12,-11,-19,30,-15,29,-28,-26,7,-33,32,16,22,-20
22,11,-32,-31,34,15,8,-7,-30,16,-2,-18,-20,24,-6,-10,-29,12,27,13,-25,-1,35,-14,21,36,-19,-33,17,9,4,3,28,-5,-23,-26
-13,5,7,-33,-2,-34,-3,-24,10,-9,25,-17,1,29,-26,28,12,-30,20,-19,32,-36,-27,8,-11,15,23,-16,-14,18,-35,-21,4,6,31,22
-16,25,8,-23,-15,-22,-27,-3,-35,30,-34,14,-28,-12,5,1,33,-21,-24,26,18,6,4,19,-2,-20,7,13,36,-10,32,-31,-17,11,9,-29
28,-18,17,12,9,35,36,25,-5,22,30,-4,-32,16,-19,-14,-3,2,15,23,-33,-10,-20,-27,-8,-31,24,-1,34,-11,26,13,21,-29,-6,-7
33,-25,-22,-30,-19,-12,-34,-28,29,11,-10,6,24,-18,-23,32,36,14,5,27,-26,3,15,-13,2,21,-20,8,-9,4,35,-16,-1,7,-31,-17
26,14,-28,-18,-13,30,-32,-11,-12,-29,8,9,5,-2,-16,15,-25,4,24,-21,20,31,-33,-19,17,-1,-35,3,10,-6,-22,7,23,-36,27,34
-5,-32,-35,19,1,25,23,12,33,-20,-26,-8,-17,-30,18,-24,13,-15,-4,10,-34,36,-7,16,-6,11,28,-27,-31,14,29,2,-9,21,3,-22
32,17,34,-21,18,-23,-14,20,-16,24,29,13,-12,7,35,9,-2,-5,-26,-8,4,-27,6,-10,-28,19,22,25,-11,-33,36,-1,30,-3,-15,-31
25,-7,-23,27,-32,-33,2,-16,21,-13,31,-26,10,-20,-36,8,29,-28,22,14,-9,-19,3,-35,-1,12,-4,18,-17,34,-11,5,6,-30,24,15
13,-9,-31,11,33,-32,-24,28,2,-17,-4,19,-1,-25,23,-27,10,36,-12,-30,-22,21,-15,7,14,-29,16,-8,26,20,3,6,-5,35,-34,-18
-25,-21,28,15,-36,9,11,30,-6,12,-7,-10,18,27,-4,24,32,-13,35,22,2,-20,26,-16,1,-23,-14,-3,31,-8,-29,-17,-34,33,-19,5
14,13,-25,-10,20,34,-22,-15,27,4,32,29,-2,-1,8,36,-33,-24,-28,-5,23,7,-21,18,3,35,-9,19,-12,31,-30,-11,17,-6,-26,-16
-23,-11,18,20,-22,-29,-17,14,16,-31,2,30,19,-8,34,-9,7,-3,-13,-4,-27,5,1,33,-26,25,21,32,6,-12,10,-28,-24,-15,36,-35
-14,6,-17,35,26,-2,24,36,-13,-34,-23,-22,9,1,-25,31,3,27,28,21,-20,12,11,-7,15,-5,-18,-19,-30,29,-16,33,-32,10,-4,-8
-35,29,-11,-15,21,26,-12,-20,19,-27,3,7,-33,-34,4,-36,22,24,-9,8,-5,-17,25,-18,-23,-6,10,-32,-2,-31,30,28,13,14,1,16
20,-3,2,-13,30,-18,19,-33,-10,9,35,-16,4,-29,32,12,-27,6,-7,-1,24,-34,-26,-21,-31,23,17,-36,14,-5,25,-15,8,22,-11,28
