17,41,4,-3,10,9,-30,36,-6,-5,22,16,20,-19,-42,-12,-1,37,14,-13,-23,-11,21,-31,27,-33,-25,32,-39,7,24,-28,26,40,38,-8,-18,-35,29,-34,-2,15
-31,-9,41,-16,-34,17,-24,-19,2,39,30,15,18,33,-12,4,-6,-13,8,25,22,-21,28,7,-20,29,35,-23,-26,-11,1,-38,-14,5,-27,-40,42,32,-10,36,-3,-37
20,6,-34,24,-17,-2,13,-16,21,-15,-39,31,-7,26,10,8,5,28,42,-1,-9,40,32,-4,33,-14,-36,-18,35,-41,-12,-23,-25,3,-29,27,38,-37,11,-22,30,-19
42,-40,20,37,-38,31,27,23,-18,-36,-24,-29,30,-39,21,-22,-25,9,-28,-3,-15,16,-8,11,17,33,-7,19,12,-13,-6,41,-26,-35,34,10,-4,5,14,2,-32,-1
-5,20,28,-13,1,-7,6,-27,-34,14,-29,-26,4,-10,22,-17,16,-33,21,-2,-19,-15,36,31,32,12,8,-3,11,35,-24,-25,18,9,-30,-23,-42,41,-40,39,-38,37
3,24,-1,7,-20,25,-4,15,-38,16,34,30,14,-13,-8,-10,-18,17,27,5,41,-35,-26,-2,-6,23,-19,-33,-36,-12,39,42,28,-11,22,29,-40,9,-31,37,-21,-32
29,-34,-25,15,40,-12,38,-17,20,26,-37,6,-33,36,-4,18,8,-16,-41,-9,24,28,-30,-21,3,-10,-42,-22,-1,23,-35,-39,13,2,31,-14,11,-7,32,-5,19,27
-38,-23,5,-32,-3,-9,21,-14,6,-27,20,-31,24,8,-30,41,35,-26,33,-11,-7,29,2,-13,-37,18,10,40,-22,15,12,4,-19,39,-17,-42,25,1,-34,-28,-16,36
-36,33,34,14,11,-29,-19,31,18,-20,-5,-21,-16,-4,17,13,-15,-9,7,10,12,-39,-25,38,23,-40,-35,-32,6,-42,-8,28,-2,-3,27,1,41,-24,22,26,-37,30
23,-12,-39,-25,37,36,29,9,-8,19,31,2,-35,-30,-26,-18,-34,16,-10,38,-40,42,-1,-41,4,15,32,33,-7,14,-11,-27,-28,17,13,-6,-5,-20,3,21,24,-22
-42,16,9,20,-6,5,40,-13,-3,32,27,35,8,18,38,-2,26,-14,22,-4,-28,-19,-29,25,-24,-17,-11,21,23,-36,34,-10,39,-31,-12,30,-41,-15,-33,-7,37,1
11,5,-14,21,-2,-39,-16,-35,32,-29,-1,-19,-38,3,28,7,-37,-36,12,40,-4,-30,24,-23,42,-31,34,-15,10,22,26,-9,41,-27,8,18,17,13,6,-20,-33,-25
-23,-27,10,-18,26,7,-6,37,-36,-3,38,-15,-31,-25,12,-35,34,4,-32,42,33,-41,1,40,14,-5,2,39,-30,29,13,19,-21,-17,16,9,-8,-11,-28,-24,22,-20
-34,12,-29,10,-39,-19,9,25,-7,-4,21,-2,-26,-28,-32,38,-35,-23,6,-37,-11,31,18,27,-8,13,-24,14,3,36,-22,15,42,1,17,-30,20,-16,5,41,-40,-33
-24,38,17,35,-7,30,5,-12,-21,18,19,8,39,20,-31,-32,-3,-10,-11,-14,9,23,-22,1,34,-41,37,-42,-33,-6,15,16,29,-25,-4,40,-27,-2,-13,-36,26,28
