-9,-19,30,12,-40,10,8,-7,1,-6,-22,-4,18,36,24,25,41,-13,2,37,35,11,28,-15,-16,38,32,-23,-31,-3,29,-27,-34,33,-21,-14,-20,-26,-42,5,-17,39
-18,40,16,-24,-6,5,36,-41,39,-34,-21,-33,37,-22,31,-3,-32,1,-38,28,11,14,-35,4,-26,25,-30,-20,-42,27,-15,17,12,10,23,-7,-13,19,-9,-2,8,29
23,11,40,-37,-18,36,-25,-26,21,15,-2,24,-22,34,-10,-41,-33,5,39,28,-9,13,-1,-12,7,8,-29,-20,27,42,-38,-35,17,-14,32,-6,4,31,-19,-3,16,-30
-33,-14,41,12,-23,-22,-26,-40,-32,37,30,-4,19,2,-42,38,-36,34,-13,35,-29,6,5,-39,-31,7,28,-27,21,-11,25,9,1,-18,-20,17,-10,-16,24,8,-3,15
-30,-13,33,-36,-16,-8,21,6,42,17,15,20,2,40,-11,5,-10,32,-29,-12,-7,-25,41,-39,22,-31,34,38,19,1,26,-18,-3,-27,-37,4,35,-28,24,-14,-23,-9
-36,20,34,6,33,-4,18,12,37,-42,39,-8,16,15,-14,-13,38,-7,-25,-2,-30,40,-31,29,19,-35,41,-32,-24,21,23,28,-5,-3,26,1,-9,-17,-11,-22,-27,10
-5,-39,-27,-14,1,9,-15,-31,-6,42,28,-37,-30,4,7,-17,16,34,25,41,26,-40,-32,-33,-19,-21,3,-11,-36,13,8,23,24,-18,38,29,12,-35,2,22,-20,-10
34,6,27,-32,-29,-2,15,20,-38,40,25,17,31,21,-7,-28,-12,37,-22,-8,-14,19,-26,-42,-11,23,-3,16,5,-39,-13,4,41,-1,36,-35,-18,9,30,-10,-33,24
-37,25,23,-26,15,31,-28,-11,39,-38,8,-13,12,42,-5,30,20,-40,24,-17,32,33,-3,-19,-2,4,-34,7,36,-16,-6,-21,-22,27,41,-29,1,10,-9,18,-35,-14
-3,-18,1,14,-33,-22,11,13,12,32,-7,-9,-8,-4,26,38,-20,2,21,17,-19,6,35,-28,-36,-15,-37,24,-40,42,34,-10,5,-31,-23,25,27,-16,41,29,-39,-30
