2,-1,-15,9,14,17,-13,11,-4,-12,-8,10,7,-5,3,-18,-6,16
5,-10,-12,-15,-1,8,13,-6,14,2,16,3,-7,-9,4,-11,-18,17
15,-18,-12,-5,4,-11,9,13,-7,-16,6,3,-8,17,-1,10,-14,2
4,-7,-13,-1,-12,8,2,-6,11,15,-9,5,3,-16,-10,14,18,-17
-11,18,16,6,13,-4,9,14,-7,-15,1,-17,-5,-8,10,-3,12,-2
14,-16,-8,17,-15,18,-11,3,-13,12,7,-10,9,-1,5,2,-4,-6
15,-12,-5,14,3,-8,10,6,-13,-7,-18,2,9,-4,-1,-17,16,11
7,11,-17,13,-9,10,-1,-12,5,-6,-2,8,-4,16,18,-14,3,-15
-3,11,1,16,-9,-8,-12,6,5,18,-2,7,15,17,-13,-4,-14,-10
-2,1,8,10,-17,-13,-9,-3,7,-4,15,16,6,-18,-11,-12,5,14
11,-7,-8,-9,10,18,2,3,4,-5,-1,13,-12,-16,17,14,-15,-6
-18,16,7,6,10,-4,-3,-9,8,-5,-15,17,14,-13,11,-2,-12,1
-11,4,12,-2,-18,-7,6,16,-14,15,1,-3,17,9,-10,-8,-13,5
14,17,18,7,6,-5,-4,-11,15,13,8,16,-10,-1,-9,-12,-2,-3
-6,10,17,14,-13,1,9,-11,-7,-2,8,-15,5,-4,12,18,-3,-16
-4,17,-5,1,3,12,-14,16,-18,13,15,-6,-10,7,-11,-8,-2,9
15,-7,12,14,16,10,2,11,17,-6,-8,-3,18,-4,-1,-5,-9,-13
-8,-12,18,-5,4,17,9,1,-7,-14,16,2,15,10,-13,-11,-6,-3
5,12,-11,-15,-1,18,9,16,-7,14,3,-2,17,-10,4,-8,-13,-6
2,-1,-5,10,3,17,9,-12,-7,-4,-13,8,11,-16,-18,14,-6,15
-14,-7,-17,9,-16,-10,2,-12,-4,6,-13,8,11,1,-18,5,3,15
-4,9,5,1,-3,18,13,-16,-2,15,-12,11,-7,-17,-10,8,14,-6
4,10,-7,-1,-11,16,3,-9,8,-2,5,-18,14,-13,17,-6,-15,12
16,-18,-6,12,14,3,15,-9,8,-11,10,-4,17,-5,-7,-1,-13,2
-15,7,-14,-17,-13,18,-2,11,10,-9,-8,-16,5,3,1,12,4,-6
-3,-14,1,-6,-15,4,11,-13,-18,16,-7,-17,8,2,5,-10,12,9
-6,-4,11,2,-12,1,17,10,15,-8,-3,5,-14,13,-9,-18,-7,16
-7,-12,-17,5,-4,14,1,16,-11,13,9,2,-10,-6,18,-8,3,-15
10,6,-7,-15,9,-2,3,-18,-5,-1,-12,11,14,-13,4,17,-16,8
11,10,-18,7,-17,13,-4,14,15,-2,-1,-16,-6,-8,-9,12,5,3
7,10,11,-6,-9,4,-1,15,5,-2,-3,13,-12,-18,-8,17,-16,14
8,6,-15,7,13,-2,-4,-1,10,-9,17,-14,-5,12,3,-18,-11,16
-9,4,17,-2,11,-10,13,12,1,6,-5,-8,-7,-18,-16,15,-3,14
-10,18,-13,-15,12,14,-17,16,-11,1,9,-5,3,-6,4,-8,7,-2
