4,-6,-18,-1,7,2,-5,9,-8,-16,17,-15,14,-13,12,10,-11,3
13,-8,-12,-7,6,-5,4,2,14,-11,10,3,-1,-9,17,-18,-15,16
17,-14,-15,6,-13,-4,-8,7,10,-9,-12,11,5,2,3,-18,-1,16
-15,6,-5,-11,3,-2,9,12,-7,16,4,-8,14,-13,1,-10,18,-17
-18,-13,8,-11,10,14,12,-3,-16,-5,4,-7,2,-6,17,9,-15,1
-8,-3,2,17,-18,9,11,1,-6,-14,-7,-13,12,10,-16,15,-4,5
-14,-5,13,17,2,8,15,-6,12,18,16,-9,-3,1,-7,-11,-4,-10
10,18,-15,5,-4,-12,9,-13,-7,-1,-14,6,8,11,3,17,-16,-2
10,-14,-4,3,12,-11,17,-18,13,-1,6,-5,-9,2,16,-15,-7,8
16,-13,-14,-7,17,15,4,-12,11,-18,-9,8,2,3,-6,-1,-5,10
18,-11,7,-9,-12,10,-3,15,4,-6,2,5,-17,-16,-8,14,13,-1
-15,-13,14,11,17,-16,9,18,-7,12,-4,-10,2,-3,1,6,-5,-8
-2,1,4,-3,16,14,-15,9,-8,13,17,-18,-10,-6,7,-5,-11,12
-10,8,-5,7,3,13,-4,-2,12,1,14,-9,-6,-11,-17,-18,15,16
-5,-3,2,8,1,-14,-10,-4,16,7,-15,18,-17,6,11,-9,13,-12
-3,6,1,-5,4,-2,-16,13,10,-9,12,-11,-8,17,-18,7,-14,15
-5,-11,8,-14,1,-10,-15,-3,-18,6,2,13,-12,4,7,17,-16,9
-5,16,12,7,1,17,-4,11,-18,15,-8,-3,-14,13,-10,-2,-6,9
6,-9,-14,17,-13,-1,-12,-11,2,18,8,7,5,3,16,-15,-4,-10
9,13,7,18,14,16,-3,11,-1,-17,-8,15,-2,-5,-12,-6,10,-4
2,-1,-9,6,-11,-4,16,-14,3,-13,5,15,10,8,-12,-7,18,-17
-10,5,-13,-12,-2,-18,11,-16,-15,1,-7,4,3,-17,9,8,14,6
13,-16,-4,3,9,18,12,-15,-5,-14,-17,-7,-1,10,8,2,11,-6
4,11,13,-1,17,10,8,-7,14,-6,-2,18,-3,-9,-16,15,-5,-12
8,12,6,18,-17,-3,16,-1,-11,-15,9,-2,14,-13,10,-7,5,-4
15,-18,-13,-16,-12,-10,-17,-14,-11,6,9,5,3,8,-1,4,7,2
15,-4,-8,2,-17,-14,-9,3,7,-16,-12,11,18,6,-1,10,5,-13
-8,-9,-5,-18,3,-11,-17,1,2,15,6,13,-12,16,-10,-14,7,4
-16,-14,18,13,-11,-7,6,15,10,-9,5,17,-4,2,-8,1,-12,-3
-13,-12,-18,-11,-7,16,5,-17,10,-9,4,2,1,-15,14,-6,8,3
-3,16,1,-13,-8,11,-18,5,-17,12,-6,-10,4,15,-14,-2,9,7
-7,11,14,-13,10,18,1,15,17,-5,-2,-16,4,-3,-8,12,-9,-6
-15,-8,-14,9,-18,7,-6,2,-4,-13,17,-16,10,3,1,12,-11,5
9,-15,-4,3,-18,-7,6,16,-1,-14,17,-13,12,10,2,-8,-11,5
