-8,-17,-10,12,7,18,-5,1,-14,3,-15,-4,-16,9,11,13,2,-6
5,-8,15,-9,-1,16,11,2,4,-17,-7,-18,14,-13,-3,-6,10,12
-16,13,-6,8,15,3,-9,-4,7,12,-18,-10,-2,-17,-5,1,14,11
10,5,-13,-12,-2,-7,6,-11,-18,-1,8,4,3,16,17,-14,-15,9
-11,-6,7,-10,-13,2,-3,14,-15,4,1,-17,5,-8,9,18,12,-16
-3,17,1,-8,16,-11,-18,4,14,-15,6,-13,12,-9,10,-5,-2,7
17,7,-9,13,-18,8,-2,-6,3,14,-16,15,-4,-10,-12,11,-1,5
-9,-16,6,-14,12,-3,18,-15,1,-13,-17,-5,10,4,8,2,11,-7
13,14,-16,9,-17,-18,-11,10,-4,-8,7,-15,-1,-2,12,3,5,6
-6,-13,8,-5,4,1,16,-3,-17,11,-10,18,2,15,-14,-7,9,-12
-7,9,-5,-16,3,-15,1,13,-2,-12,17,10,-8,18,6,4,-11,-14
-13,-11,-12,6,-9,-4,-8,7,5,-18,2,3,1,17,-16,15,-14,10
12,-15,16,10,11,9,14,-13,-6,-4,-5,-1,8,-7,2,-3,18,-17
-14,12,4,-3,-7,-10,5,15,18,6,16,-2,17,1,-8,-11,-13,-9
15,-3,2,18,-11,-17,-16,-12,-10,9,5,8,-14,13,-1,7,6,-4
11,-4,-18,2,-6,5,10,-9,8,-7,-1,14,-15,-12,13,-17,16,3
-15,3,-2,-13,9,14,-17,12,-5,-11,10,-8,4,-6,1,-18,7,16
-18,8,11,15,14,17,-10,-2,-16,7,-3,13,-12,-5,-4,9,-6,1
3,-10,-1,11,18,-16,13,-17,15,2,-4,-14,-7,12,-9,6,8,-5
4,-12,-14,-1,-10,7,-6,16,-11,5,9,2,-18,3,-17,-8,15,13
-2,1,-4,3,-16,-12,8,-7,17,-14,-13,6,11,10,18,5,-9,-15
-10,18,5,14,-3,-8,-12,6,-13,1,15,7,9,-4,-11,17,-16,-2
-4,-9,-7,1,17,-14,3,-18,2,15,12,-11,16,6,-10,-13,-5,8
18,-7,12,-17,13,10,2,-14,11,-6,-9,-3,-5,8,16,-15,4,-1
9,4,18,-2,10,13,15,17,-1,-5,-14,16,-6,11,-7,-12,-8,-3
-12,6,17,7,-15,-2,-4,11,13,-16,-8,1,-9,-18,5,10,-3,14
2,-1,-15,-11,6,-5,-14,-16,-12,17,4,9,18,7,3,8,-10,-13
-17,10,14,-18,-8,15,12,5,16,-2,13,-7,-11,-3,-6,-9,1,4
16,-18,13,5,-4,-9,-15,-10,6,8,14,17,-3,-11,7,-1,-12,2
7,11,-8,16,-14,12,-1,3,10,-9,-2,-6,15,5,-13,-4,-18,17
6,-14,10,-15,8,-1,9,-5,-7,-3,18,-16,-17,2,4,12,13,-11
-5,16,-11,-6,1,4,17,18,12,13,3,-9,-10,-15,14,-2,-7,-8
8,15,9,17,-12,11,-13,-1,-3,18,-6,5,7,-16,-2,14,-4,-10
14,-5,-17,-7,2,-13,4,9,-8,16,-12,11,6,-1,-18,-10,3,15
