-12,-14,15,18,7,-11,-5,9,-8,17,6,1,-16,2,-3,13,-10,-4
-14,-17,-15,18,11,9,12,10,-6,-8,-5,-7,-16,1,3,13,2,-4
-13,-7,10,16,-14,-9,2,15,6,-3,18,17,1,5,-8,-4,-12,-11
3,-4,-1,2,-11,-13,-16,-18,-15,14,5,-17,6,-10,9,7,12,8
2,-1,-14,6,-17,-4,15,-9,8,-12,18,10,16,3,-7,-13,5,-11
5,-15,-12,11,-1,-14,16,-13,-18,-17,-4,3,8,6,2,-7,10,9
13,-8,14,-15,-10,9,-12,2,-6,5,-17,7,-1,-3,4,18,11,-16
-5,-13,-6,-9,1,3,18,15,4,14,-16,17,2,-10,-8,11,-12,-7
15,3,-2,-14,18,-8,-9,6,7,-16,17,-13,12,4,-1,10,-11,-5
6,7,-8,-14,18,-1,-2,3,17,11,-10,-16,-15,4,13,12,-9,-5
3,-6,-1,-15,-13,2,11,-17,12,-16,-7,-9,5,-18,4,10,8,14
-9,-14,15,-5,4,-8,-10,6,1,7,-12,11,-17,2,-3,-18,13,16
-10,-8,17,-6,9,4,-18,2,-5,1,13,15,-11,-16,-12,14,-3,7
18,8,-16,-13,7,9,-5,-2,-6,11,-10,-14,4,12,-17,3,15,-1
-12,8,-13,18,14,9,-11,-2,-6,-17,7,1,3,-5,-16,15,10,-4
-2,1,-9,18,-6,5,10,-12,3,-7,14,8,-16,-11,17,13,-15,-4
-14,-7,6,-9,-8,-3,2,5,4,18,-17,16,15,1,-13,-12,11,-10
8,13,4,-3,18,11,10,-1,12,-7,-6,-9,-2,15,-14,17,-16,-5
-15,-4,7,2,8,-13,-3,-5,-11,-18,9,-16,6,17,1,12,-14,10
11,-6,-13,16,-18,2,17,14,-10,9,-1,-15,3,-8,12,-4,-7,5
-13,-8,12,-9,14,11,17,2,4,-18,-6,-3,1,-5,-16,15,-7,10
11,-16,17,-6,-18,4,-13,-15,-14,-12,-1,10,7,9,8,2,-3,5
10,14,-11,-8,-13,18,12,4,-16,-1,3,-7,5,-2,-17,9,15,-6
8,-7,-11,16,-18,12,2,-1,-15,14,3,-6,17,-10,9,-4,-13,5
-7,-14,6,-17,13,-3,1,-15,-10,9,-16,-18,-5,2,8,11,4,12
8,-3,2,-5,4,15,9,-1,-7,-13,-17,-14,10,12,-6,18,11,-16
-18,-15,-5,16,3,-9,17,13,6,-12,-14,10,-8,11,2,-4,-7,1
-16,-11,12,-5,4,17,-18,10,14,-8,2,-3,-15,-9,13,1,-6,7
10,14,7,-8,-18,-11,-3,4,-13,-1,6,-17,9,-2,-16,15,12,5
-2,1,-18,14,-15,-10,-16,-9,8,6,-12,11,-17,-4,5,7,13,3
-16,8,18,10,13,-7,6,-2,-15,-4,14,-17,-5,-11,9,1,12,-3
14,9,-12,-5,4,-10,8,-7,-2,6,18,3,16,-1,-17,-13,15,-11
7,11,-15,14,-17,-12,-1,-10,13,8,-2,6,-9,-4,3,18,5,-16
4,15,-12,-1,-13,-14,-16,-17,-10,9,18,3,5,6,-2,7,8,-11
