-2,1,-7,-18,-8,-17,3,5,-13,-11,10,-16,9,15,-14,12,6,4
-10,-14,5,8,-3,-11,-16,-4,-15,1,6,17,-18,2,9,7,-12,13
8,17,9,14,11,18,15,-1,-3,-12,-5,10,16,-4,-7,-13,-2,-6
14,15,-8,-6,-9,4,-17,3,5,11,-10,-13,12,-1,-2,-18,7,16
-17,-4,-12,2,-14,13,8,-7,10,-9,-18,3,-6,5,16,-15,1,11
-5,14,8,-10,1,-9,-11,-3,6,4,7,13,-12,-2,18,17,-16,-15
15,-5,16,-14,2,-18,10,9,-8,-7,12,-11,17,4,-1,-3,-13,6
11,-9,4,-3,-6,5,-12,13,2,-17,-1,7,-8,18,-16,15,10,-14
-9,13,-17,18,15,12,-8,7,1,16,14,-6,-2,-11,-5,-10,3,-4
16,3,-2,-5,4,9,13,-14,-6,17,-15,18,-7,8,11,-1,-10,-12
2,-1,14,6,-13,-4,-18,12,16,-15,-17,-8,5,-3,10,-9,11,7
18,-11,7,-17,-16,-12,-3,-15,-14,-13,2,6,10,9,8,5,4,-1
-16,5,-10,12,-2,7,-6,-9,8,3,-13,-4,11,-17,-18,1,14,15
3,-12,-1,9,17,-8,11,6,-4,18,-7,2,-15,16,13,-14,-5,-10
-7,10,18,-15,9,-16,1,-12,-5,-2,13,8,-11,17,4,6,-14,-3
5,-13,12,-9,-1,10,14,15,4,-6,16,-3,2,-7,-8,-11,-18,17
-13,4,-18,-2,6,-5,-9,-11,7,-14,8,15,1,10,-12,-17,16,3
-6,-10,-16,11,-7,1,5,18,-12,2,-4,9,14,-13,17,3,-15,-8
17,8,-11,13,16,-15,-14,-2,-10,9,3,-18,-4,7,6,-5,-1,12
-18,-16,15,-12,-17,-14,-13,10,11,-8,-9,4,7,6,-3,2,5,1
-11,18,-6,-7,-10,3,4,-16,17,5,1,-15,-14,13,12,8,-9,-2
-15,11,-4,3,8,-10,16,-5,13,6,-2,14,-9,-12,1,-7,18,-17
9,-8,17,10,18,-13,-15,2,-1,-4,-12,11,6,-16,7,14,-3,-5
13,-3,2,5,-4,-7,6,16,-17,-18,15,-14,-1,12,-11,-8,9,10
-8,-7,11,-13,-12,17,2,1,18,-16,-3,5,4,-15,14,10,-6,-9
7,16,-9,15,13,11,-1,-17,3,12,-6,-10,-5,-18,-4,-2,8,14
-3,9,1,-8,-18,14,-10,4,-2,7,-16,-17,15,-6,-13,11,12,5
6,-15,-14,-11,10,-1,17,-18,12,-5,4,-9,-16,3,2,13,-7,8
-14,-17,10,7,-15,8,-4,-6,-11,-3,9,16,18,1,5,-12,2,-13
4,7,6,-1,12,-3,-2,14,-16,15,18,-5,-17,-8,-10,9,13,-11
12,-6,-13,16,7,2,-5,11,-18,14,-8,-1,3,-10,-17,-4,15,9
10,12,-15,17,-11,16,18,-13,14,-1,5,-2,8,-9,3,-6,-4,-7
-12,-18,-5,-16,3,15,9,17,-7,13,-14,1,-10,11,-6,4,-8,2
-4,6,13,1,14,-2,12,-10,15,8,17,-7,-3,-5,-9,18,-11,-16
