-6,36,-10,-8,-30,1,9,4,-7,3,48,-29,-18,-26,-27,23,41,13,-38,46,-33,-24,-16,22,28,14,15,-25,12,5,51,-42,21,-52,-47,-2,-49,19,53,50,-17,32,54,45,-44,-20,35,-11,37,-40,-31,34,-39,-43
3,19,-1,-6,7,4,-5,48,31,49,38,-27,47,-53,42,30,-24,-29,-2,23,25,33,-20,17,-21,45,12,36,18,-16,-9,-43,-22,-46,50,-28,54,-11,52,-41,40,-15,32,-51,-26,34,-13,-8,-10,-35,44,-39,14,-37
37,-51,29,35,-54,40,-42,-48,-38,25,20,-18,-52,-46,33,-19,-34,12,16,-11,-47,45,30,43,-10,32,-39,-50,-3,-23,44,-26,-15,17,-4,-53,-1,9,27,-6,-49,7,-24,-31,-22,14,21,8,41,28,2,13,36,5
33,30,-53,44,-38,51,29,48,14,-32,-37,-43,-34,-9,45,49,26,24,-28,47,-23,-46,21,-18,-50,-17,40,19,-7,-2,42,10,-1,13,-41,52,11,5,54,-27,35,-31,12,-4,-15,22,-20,-8,-16,25,-6,-36,3,-39
-14,-5,-23,-39,2,-32,26,18,-36,29,-30,-13,12,1,28,35,22,-8,42,-31,33,-17,3,-51,37,-7,41,-15,-10,11,20,6,-21,-47,-16,9,-25,-54,4,50,-27,-19,45,-53,-43,-49,34,52,46,-40,24,-48,44,38
16,52,10,47,-39,46,51,-42,12,-3,28,-9,-23,-37,38,-1,-30,43,21,33,-19,-34,13,36,32,40,-44,-11,35,17,41,-25,-20,22,-29,-24,14,-15,5,-26,-31,8,-18,27,-49,-6,-4,-50,45,48,-7,-2,-54,53
49,37,7,-8,26,10,-3,4,-29,-6,-13,41,11,-38,47,28,40,21,43,24,-18,50,34,-20,52,-5,45,-16,9,48,35,-42,53,-23,-31,54,-2,14,-46,-17,-12,32,-19,51,-27,39,-15,-30,-1,-22,-44,-25,-33,-36
-47,-53,27,-19,31,8,29,-6,-23,45,13,-24,-11,-17,-20,-21,14,32,4,15,16,51,9,12,35,38,-3,-37,-7,-46,-5,-18,34,-33,-25,40,28,-26,41,-36,-39,52,-49,-54,-10,30,1,-50,43,48,-22,-42,2,44
-23,27,36,-42,16,33,-45,-52,39,22,-29,30,-54,-53,-18,-5,-40,15,28,51,-46,-10,1,41,-35,32,-2,-19,11,-12,47,-26,-6,-43,25,-3,49,44,-9,17,-24,4,34,-38,7,21,-31,50,-37,-48,-20,8,14,13
16,36,-40,-10,29,19,18,15,48,4,31,53,-43,-25,-8,-1,-44,-7,-6,-35,-30,-52,-41,-28,14,-50,-34,24,-5,21,-11,-54,39,27,20,-2,42,49,-33,3,23,-37,13,17,47,-51,-45,-9,-38,26,46,22,-12,32
31,-47,-20,-23,-22,-30,-9,-19,7,-41,-18,14,-50,-12,33,-39,-49,11,8,3,34,5,4,-40,-27,36,25,32,-53,6,-1,-28,-15,-21,52,-26,-54,-48,16,24,10,46,45,-51,-43,-42,2,38,17,13,44,-35,29,37
20,10,-18,-7,-25,-13,4,46,14,-2,38,-30,6,-9,17,31,-15,3,43,-1,-28,-51,49,-33,5,-45,-35,21,-48,12,-16,-36,24,52,27,32,-50,-11,42,44,-47,-39,-19,-40,26,-8,41,29,-23,37,22,-34,54,-53
-42,-40,-9,-8,10,-33,-54,4,3,-5,-49,39,-30,-36,-38,-28,52,-51,35,31,24,-27,-34,-21,29,46,22,16,-25,13,-20,47,6,23,-19,14,-50,15,-12,2,-48,1,44,-43,-53,-26,-32,41,11,37,18,-17,45,7
36,-18,-14,-34,-22,-8,19,6,-35,-27,-51,16,-26,3,-48,-12,-49,2,-7,-30,24,5,-28,-21,45,13,10,23,38,20,43,-42,-50,4,9,-1,39,-29,-37,41,-40,32,-31,-53,-25,54,-52,15,17,33,11,47,44,-46
41,40,-13,50,-53,51,12,28,-17,-27,35,-7,3,36,-52,49,9,-39,-33,-37,30,43,45,47,-48,34,10,-8,44,-21,42,-46,19,-26,-11,-14,20,-54,18,-2,-1,-31,-22,-29,-23,32,-24,25,-16,-4,-6,15,5,38
40,12,-53,14,-11,-29,-17,-32,-23,-45,5,-2,-52,-4,24,33,7,-35,-31,-46,50,37,9,-15,-42,48,-30,36,6,27,19,8,-16,-43,18,-28,-22,-51,-47,-1,44,25,34,-41,10,20,39,-26,54,-21,38,13,3,-49
46,31,-17,-53,-52,49,10,26,-21,-7,-15,35,37,-23,11,42,3,-27,-20,19,9,48,14,25,-24,-8,18,45,51,41,-2,-47,-38,43,-12,39,-13,33,-36,-50,-30,-16,-34,-54,-28,-1,32,-22,-6,40,-29,5,4,44
-2,1,-36,41,-21,39,50,-43,42,33,-25,-40,-18,45,-30,51,49,13,-38,46,5,24,-47,-22,11,28,-44,-26,54,15,-37,-35,-10,53,32,3,31,19,-6,12,-4,-9,8,27,-14,-20,23,52,-17,-7,-16,-48,-34,-29
-29,-6,-48,-23,15,2,-34,-51,24,-31,25,20,-38,-18,-5,30,26,14,49,-12,32,44,4,-9,-11,-17,-53,-46,1,-16,10,-21,47,7,-42,43,54,13,40,-39,52,35,-36,-22,-50,28,-33,3,-19,45,8,-41,27,-37
