-31,22,44,27,-13,38,26,-11,10,-9,8,-21,5,-46,-54,-33,-45,37,-48,-53,12,-2,-43,-32,29,-7,-4,-30,-25,28,1,24,16,41,-52,51,-18,-6,-42,47,-34,39,23,-3,17,14,-40,19,-50,49,-36,35,20,15
19,25,36,-43,-22,-29,-24,-44,53,49,-35,34,16,-26,51,-13,50,31,-1,-48,54,5,37,7,-2,14,-42,-32,6,45,-18,28,52,-12,11,-3,-23,47,46,-41,40,27,4,8,-30,-39,-38,20,-10,-17,-15,-33,-9,-21
-3,23,1,20,-18,22,44,48,-27,-54,31,24,-25,-50,-32,-36,-29,5,39,-4,-52,-6,-2,-12,13,53,9,33,17,41,-11,15,-28,-37,-47,16,34,-42,-19,51,-30,38,46,-7,49,-43,35,-8,-45,14,-40,21,-26,10
-22,-17,-20,54,53,-49,29,-46,-14,12,19,-10,-45,9,48,27,2,-25,-11,3,36,1,-26,-37,18,23,-16,-38,-7,-34,42,-39,-44,30,-51,-21,24,28,32,41,-40,-31,-52,33,13,8,50,-15,6,-47,35,43,-5,-4
11,9,-18,-13,-17,8,-45,-6,-2,-23,-1,26,4,-42,50,-35,5,3,22,37,-41,-19,10,34,-44,-12,-53,36,-31,-38,29,-52,39,-24,16,-28,-20,30,-33,43,21,14,-40,25,7,-49,-54,51,46,-15,-48,32,27,47
-41,-26,30,-20,23,-17,31,10,45,-8,47,-54,33,-36,-42,-37,6,22,24,4,-32,-18,-5,-19,51,2,44,35,52,-3,-7,21,-13,-39,-28,14,16,49,34,-46,1,15,50,-27,-9,40,-11,53,-38,-43,-25,-29,-48,12
-8,21,19,-31,-10,-33,-9,1,7,5,-46,48,15,23,-13,-30,-26,-24,-3,39,-2,32,-14,18,-35,17,-52,53,40,16,4,-22,6,44,25,-50,42,-41,-20,-29,38,-37,-45,-34,43,11,-51,-12,-54,36,47,27,-28,49
-12,-40,-33,6,-15,-4,-35,-43,29,30,34,1,-19,27,5,28,37,45,13,-52,39,51,25,-50,-23,41,-14,-16,-9,-10,48,42,3,-11,7,53,-17,-46,-21,2,-26,-32,8,54,-18,38,49,-31,-47,24,-22,20,-36,-44
40,34,-25,-42,50,46,9,-13,-7,-22,-31,35,8,-30,-19,-17,16,-51,15,-28,-27,10,-37,-47,3,-36,21,20,-45,14,11,38,48,-2,-12,26,23,-32,-54,-1,52,4,-49,-53,29,-6,24,-33,43,-5,18,-41,44,39
54,-44,-41,-11,-27,13,16,-45,-38,34,4,-39,-6,42,17,-7,-15,25,37,-24,-35,-47,-53,20,-18,28,5,-26,31,-49,-29,-48,-36,-10,21,33,-19,9,12,-51,3,-14,52,2,8,50,22,32,30,-46,40,-43,23,-1
-2,1,11,-41,47,37,24,39,25,48,-3,46,29,28,26,-52,43,-40,-53,44,30,-31,32,-7,-9,-15,-50,-14,-13,-21,22,-23,-38,54,36,-35,-6,33,-8,18,4,-45,-17,-20,42,-12,-5,-10,51,27,-49,16,19,-34
46,-21,-17,7,-16,-39,-4,-33,-10,9,41,40,48,19,-22,5,3,-42,-14,52,2,15,44,36,-27,-37,25,-50,32,-47,38,-29,8,-35,34,-24,26,-31,6,-12,-11,18,49,-23,-51,-1,30,-13,-43,28,45,-20,-54,53
49,7,47,-16,19,20,-2,14,27,-17,-28,-22,-51,-8,-30,4,10,-26,-5,-6,-25,12,45,-33,21,18,-9,11,-50,15,-53,36,24,42,-46,-32,-38,37,54,-48,43,-34,-41,52,-23,35,-3,40,-1,29,13,-44,31,-39
12,-36,21,13,10,23,-41,-35,-33,-5,50,-1,-4,39,-44,-18,-52,16,43,47,-3,-32,-6,28,48,-38,30,-24,-53,-27,51,22,9,-42,8,2,-46,26,-14,-45,7,34,-19,15,40,37,-20,-25,54,-11,-31,17,29,-49
-52,51,48,45,22,-47,42,37,11,31,-9,43,35,-17,33,-46,14,-41,53,36,34,-5,-50,38,-40,-39,32,49,-44,-54,-10,-27,-15,-21,-13,-20,-8,-24,26,25,18,-7,-12,29,-4,16,6,-3,-28,23,-2,1,-19,30
51,20,-14,11,-21,52,-8,7,38,-13,-4,44,10,3,-16,15,-28,32,45,-2,5,37,-47,-48,49,27,-26,17,41,-50,53,-18,-54,-43,-39,42,22,-9,35,-46,-29,-36,34,-12,-19,-40,23,24,-25,30,-1,-6,-31,33
-14,-16,18,-33,40,-51,-26,-10,37,8,54,-34,-44,1,-52,2,-32,-3,-41,38,-28,-23,22,46,-50,7,-45,21,-30,29,-43,17,4,12,-49,-53,-9,-20,42,-5,19,-39,31,13,27,-24,-48,47,35,25,6,15,36,-11
39,-49,-13,32,-8,-22,14,5,-25,-27,-18,52,3,-7,-37,-41,33,11,20,-19,47,6,28,48,9,43,10,-23,-35,-40,44,-4,-17,-54,29,-51,15,50,-1,30,16,46,-26,-31,53,-42,-21,-24,2,-38,36,-12,-45,34
-48,24,40,25,17,-43,45,-29,-46,-36,14,-19,-20,-11,31,23,-5,-53,12,13,-33,35,-16,-2,-4,-30,49,37,8,26,-15,-47,21,-44,-22,10,-28,-39,38,-3,54,-52,6,34,-7,9,32,1,-27,-51,50,42,18,-41
20,-47,-9,-54,31,11,-14,43,3,41,-6,51,-17,7,42,-34,13,26,25,-1,-50,36,27,49,-19,-18,-23,52,35,46,-5,44,-53,16,-29,-22,45,-40,48,38,-10,-15,-8,-32,-37,-30,2,-39,-24,21,-12,-28,33,4
33,-11,-40,29,48,-36,-34,27,15,-52,2,-24,18,-49,-9,22,19,-13,-17,-41,38,-16,54,12,-45,-42,-8,-46,-4,-35,-51,53,-1,7,30,6,50,-21,43,3,20,26,-39,47,25,28,-44,-5,14,-37,31,10,-32,-23
45,52,-46,10,-7,27,5,-17,-53,-4,-50,15,36,-38,-12,-54,8,43,-26,32,-41,-35,49,-51,44,19,-6,39,34,-31,30,-20,47,-29,22,-13,40,14,-28,-37,21,48,-18,-25,-1,3,-33,-42,-23,11,24,-2,9,16
-16,42,28,51,44,41,-40,-20,26,35,23,18,25,24,46,1,-43,-12,47,8,-54,-30,-11,-14,-13,-9,45,-3,-36,22,-48,37,53,50,-10,29,-32,-52,49,7,-6,-2,17,-5,-27,-15,-19,31,-39,-34,-4,38,-33,21
-43,-37,4,-3,-51,39,17,13,-40,-30,-53,-48,-8,26,-35,46,-7,27,-24,23,-38,50,-20,19,-41,-14,-18,-47,-52,10,33,54,-31,-36,15,34,2,21,-6,9,25,49,1,-45,44,-16,28,12,-42,-22,5,29,11,-32
-21,54,35,26,-31,-16,-29,-53,13,47,42,-40,-9,-44,-24,6,-33,-46,48,-32,1,-43,51,15,45,-4,34,-39,7,38,5,20,17,-27,-3,50,-49,-30,28,12,-52,-11,22,14,-25,18,-10,-19,37,-36,-23,41,8,-2
