9,42,15,34,-52,-23,-38,-14,-1,-17,-13,46,11,8,-3,-36,10,-51,-28,43,22,-21,6,50,54,53,35,19,30,-29,-47,-45,-41,-4,-27,16,40,7,48,-37,33,-2,-20,-49,32,-12,31,-39,44,-24,18,5,-26,-25
12,-30,21,-32,46,-33,8,-7,-17,-54,-48,-1,-18,43,-29,-26,9,13,-22,-35,-3,19,-39,-36,-27,16,25,-50,15,2,-34,4,6,31,20,24,47,53,23,41,-40,-51,-14,-45,44,-5,-37,11,52,28,42,-49,-38,10
37,42,-15,-18,16,-12,30,45,20,40,-35,6,-24,29,3,-5,25,4,-28,-9,43,-41,-48,13,-17,-51,-31,19,-14,-7,27,-54,52,-46,11,-50,-1,47,-44,-10,22,-2,-21,39,-8,34,-38,23,53,36,26,-33,-49,32
-10,32,-8,-50,17,15,-33,3,54,1,21,-28,20,46,-6,39,-5,37,45,-13,-11,53,41,-38,-26,25,34,12,-42,36,-40,-2,7,-27,44,-30,-18,24,-16,31,-23,29,51,-35,-19,-14,-49,-52,47,4,-43,48,-22,-9
35,22,26,-20,-11,-15,24,32,-54,-50,5,53,-48,44,6,-23,-18,17,39,4,29,-2,16,-7,45,-3,-37,34,-21,-52,41,-8,42,-28,-1,-49,27,-40,-19,38,-31,-33,51,-14,-25,47,-46,13,36,10,-43,30,-12,9
14,-9,-19,-43,-32,31,-17,-42,2,-45,-13,28,11,-1,35,-49,7,24,3,-29,-51,-47,39,-18,38,30,44,-12,20,-26,-6,5,36,54,-15,-33,-41,-25,-23,-52,37,8,4,-27,10,-48,22,46,16,53,21,40,-50,-34
31,37,-52,-26,25,24,40,29,42,28,49,-38,48,-43,41,20,-39,-46,-36,-16,22,-21,-47,-6,-5,4,-34,-10,-8,-51,-1,33,-32,27,53,19,-2,12,17,-7,-15,-9,14,54,-50,18,23,-13,-11,45,30,3,-35,-44
50,38,-12,-52,-47,-45,-15,40,-35,36,34,3,24,-20,7,33,46,-41,27,14,-32,-23,22,-13,-51,-49,-19,-31,44,43,28,21,-16,-11,9,-10,-53,-2,-54,-8,18,48,-30,-29,6,-17,5,-42,26,-1,25,4,37,39
37,-25,27,-9,-38,-11,12,22,4,49,6,-7,-30,-46,-39,-32,20,23,34,-17,26,-8,-18,43,2,-21,-3,-54,-33,13,51,16,29,-19,48,-45,-1,5,15,53,-42,41,-24,50,36,14,-52,-35,-10,-44,-31,47,-40,28
7,-13,-23,-50,-18,16,-1,-39,-29,-27,-43,28,2,-31,44,-6,22,5,45,-37,-49,-17,3,34,42,-54,10,-12,9,48,14,-35,-36,-24,32,33,20,-41,8,-46,38,-25,11,-15,-19,40,-51,-30,21,4,47,53,-52,26
-52,9,46,-7,38,-39,4,-20,-2,-35,-27,-54,-22,-48,-47,33,-29,41,-44,8,45,13,34,-36,53,37,11,-50,17,-51,49,-40,-16,-23,10,24,-26,-5,6,32,-18,43,-42,19,-21,-3,15,14,-31,28,30,1,-25,12
-29,-9,22,-40,41,-42,-25,-46,2,37,-13,26,11,17,-32,47,-14,36,45,27,24,-3,34,-21,7,-12,-20,-38,1,-51,-54,15,-44,-23,50,-18,-10,28,-49,4,-5,6,-52,33,-19,8,-16,53,39,-35,30,43,-48,31
-13,-52,-46,30,-41,-37,-25,51,47,-34,32,-36,1,29,38,28,-39,23,33,48,22,-21,-18,40,7,31,44,-16,-14,-4,-26,-11,-19,10,-50,12,6,-15,17,-24,5,-54,-53,-27,49,3,-9,-20,-45,35,-8,2,43,42
