-49,-23,-34,60,-35,-22,-37,45,-53,25,-20,-38,-27,33,-17,36,15,39,-43,11,-32,6,2,-50,-10,28,13,-26,-47,-41,-58,21,-14,3,5,-16,7,12,-18,51,30,57,19,-56,-8,-55,29,54,1,24,-40,59,9,-48,46,44,-42,31,-52,-4
-11,-38,-43,32,-47,21,-40,-12,-22,-46,1,8,-53,36,-33,-19,-45,55,16,-26,-6,9,49,60,56,20,-57,-37,58,-51,-41,-4,15,50,48,-14,28,2,-44,7,31,59,3,39,17,10,5,-35,-23,-34,30,54,13,-52,-18,-25,27,-29,-42,-24
33,54,-41,-44,-37,-8,-46,6,59,24,-40,17,49,-36,25,52,-12,22,-42,60,29,-18,-55,-10,-15,-32,34,57,-21,39,-45,26,-1,-27,53,14,5,48,-30,11,3,19,-56,4,31,7,-50,-38,-13,47,58,-16,-35,-2,23,43,-28,-51,-9,-20
-39,-17,-42,-9,11,-30,59,-44,4,-26,-5,-35,34,-36,29,-24,2,58,60,-43,37,-33,-27,16,54,10,23,46,-15,6,-51,-50,22,-13,12,14,-21,-56,1,-55,52,3,20,8,53,-28,-48,47,-57,32,31,-41,-45,-25,40,38,49,-18,-7,-19
-26,44,50,-28,-23,34,14,18,33,-40,55,53,31,-7,-30,-60,21,-8,29,48,-17,35,5,38,-56,1,43,4,-19,15,-13,49,-9,-6,-22,-57,-59,-24,51,10,-47,52,-27,-2,-46,45,41,-20,-32,-3,-39,-42,-12,58,-11,25,36,-54,37,16
-18,52,59,31,44,-41,47,-25,20,55,-29,-37,36,45,-19,38,-22,1,15,-9,39,17,33,-54,8,48,43,30,11,-28,-4,46,-23,-35,34,-13,12,-16,-21,-58,6,60,-27,-5,-14,-32,-7,-26,-56,-51,50,-2,-57,24,-10,49,53,40,-3,-42
7,23,49,16,31,17,-1,34,58,-28,-38,-22,53,33,30,-4,-6,-26,-51,25,60,12,-2,-43,-20,18,-56,10,-57,-15,-5,-41,-14,-8,-55,50,54,11,-40,39,32,59,24,45,-44,47,-46,-52,-3,-36,19,48,-13,-37,35,27,29,-9,-42,-21
-38,-15,12,-32,-25,-27,-53,-30,-49,58,20,-3,34,-33,2,-44,-37,-59,50,-11,47,-31,48,28,5,-29,6,-24,26,8,22,4,14,-13,42,52,17,1,-43,-46,45,-35,39,16,-41,40,-21,-23,9,-19,60,-36,7,-57,-56,55,54,-10,18,-51
-25,16,49,43,12,20,46,29,30,-48,-55,-5,-42,-41,24,-2,-23,50,33,-6,22,-21,17,-15,1,-40,-45,57,-8,-9,51,-38,-19,47,53,60,-39,32,37,26,14,13,-4,-56,27,-7,-34,10,-3,-18,-31,-59,-35,-58,11,44,-28,54,52,-36
53,20,40,45,44,-51,13,-27,35,16,-57,-23,-7,59,-52,-10,-41,-21,-50,-2,18,34,12,-39,26,-25,8,36,-31,32,29,-30,46,-22,-9,-28,-60,48,24,-3,17,-58,-55,-5,-4,-33,-49,-38,47,19,6,15,-1,-56,43,54,11,42,-14,37
-44,-55,-38,-52,7,-25,-5,15,47,-34,51,-40,43,-42,-8,18,54,-16,24,22,-57,-20,30,-19,6,-29,53,46,26,-23,-60,45,36,10,-41,-33,-56,3,-48,12,35,14,-13,1,-32,-28,-9,39,59,58,-11,4,-27,-17,2,37,21,-50,-49,31
46,27,-13,32,-24,-16,-12,59,41,17,-23,7,3,56,-42,6,-10,-55,-58,-40,-60,-38,11,5,-54,-45,-2,-34,48,47,-49,-4,-37,28,43,-44,33,22,52,20,-9,15,-35,36,26,-1,-30,-29,31,53,57,-39,-50,25,18,-14,-51,19,-8,21
-57,-27,-4,3,-9,-24,26,54,5,-12,33,10,30,50,-35,-21,-18,17,-31,40,16,29,-44,6,-47,-7,2,48,-22,-13,19,58,-11,-38,15,-43,56,34,49,-20,-46,-60,36,23,55,41,25,-28,-39,-14,53,-59,-51,-8,-45,-37,1,-32,52,42
57,-55,4,-3,27,-54,14,-50,-42,-52,-48,-28,-45,-7,21,60,-46,-47,-38,-34,-15,31,44,59,-58,40,-5,12,53,43,-22,-37,-49,20,56,-41,32,19,-51,-26,36,9,-30,-23,13,17,18,11,33,8,39,10,-29,6,2,-35,-1,25,-24,-16
-41,20,-13,55,-50,33,-11,24,-53,-25,7,44,3,47,43,-19,60,-21,16,-2,18,-23,22,-8,10,42,40,-48,-32,-39,49,29,-6,59,57,45,-58,-56,30,-27,1,-26,-15,-12,-36,52,-14,28,-31,5,-54,-46,9,51,-4,38,-35,37,-34,-17
-51,-29,-43,-32,53,55,-12,-10,-50,8,-47,7,45,-40,30,-25,-21,22,34,-44,17,-18,54,-33,16,-27,26,39,2,-15,58,4,24,-19,59,-38,-49,36,-28,14,48,52,3,20,-13,-57,11,-41,37,9,1,-42,-5,-23,-6,60,46,-31,-35,-56
37,9,45,33,-51,-24,-41,39,-2,44,-60,-47,42,-49,-59,27,55,-32,57,-43,-48,54,-50,6,26,-25,-16,36,53,34,40,18,-4,-30,52,-28,-1,56,-8,-31,7,-13,20,-10,-3,-58,12,21,14,23,5,-35,-29,-22,-17,-38,-19,46,15,11
4,9,59,-1,-34,-31,54,41,-2,22,-47,-48,-42,-38,26,-25,44,56,35,-40,60,-10,37,28,16,-15,51,-24,-33,49,6,45,29,5,-19,43,-23,14,-50,20,-8,13,-36,-17,-32,-52,11,12,-30,39,-27,46,55,-7,-53,-18,58,-57,-3,-21
30,54,-57,59,47,-56,60,34,22,-31,27,20,-23,-32,-53,42,-52,-21,-49,-12,18,-9,13,41,-33,-39,-11,46,-44,-1,10,14,25,-8,58,-40,-51,-50,26,36,-24,-16,55,29,-48,-28,-5,45,19,38,37,17,15,-2,-43,6,3,-35,-4,-7
55,12,-33,-39,-42,40,-59,-11,-51,56,8,-2,46,-30,-22,54,25,-27,-21,-32,19,15,28,35,-17,45,18,-23,-31,14,29,20,3,53,-24,-50,52,-41,4,-6,38,5,-47,60,-26,-13,43,-49,48,36,9,-37,-34,-16,-1,-10,-58,57,7,-44
24,33,29,-36,-7,27,5,28,45,22,25,-58,-19,-50,-43,-52,-38,-35,13,47,53,-10,-37,-1,-11,59,-6,-8,-3,-56,-54,-34,-2,32,18,4,23,17,51,48,57,-46,15,55,-9,42,-20,-40,60,14,-39,16,-21,31,-44,30,-41,12,-26,-49
58,4,-60,-2,20,55,-43,17,-42,-36,-49,-57,-46,41,-23,30,-8,22,-52,-5,25,-18,15,-40,-21,39,-34,35,32,-16,-47,-29,59,27,-28,10,-44,54,-26,24,-14,9,7,37,48,13,31,-45,11,-53,-56,19,50,-38,-6,51,12,-1,-33,3
-47,50,-44,-36,57,12,-53,32,10,-9,13,-6,-11,-27,17,-18,-15,16,20,-19,39,28,-38,46,45,29,14,-22,-26,58,-43,-8,34,-33,37,4,-35,23,-21,-59,-60,-52,31,3,-25,-24,1,-55,-51,-2,49,42,7,-56,48,54,-5,-30,40,41
-58,-60,-39,19,-43,-59,-14,30,-13,-28,51,57,9,7,22,-42,49,53,-4,-40,36,-15,-44,-29,-35,33,37,10,24,-8,-34,50,-26,31,25,-21,-27,-54,3,20,48,16,5,23,-52,56,55,-41,-17,-32,-11,45,-18,38,-47,-46,-12,1,6,2
-60,-31,-26,-51,-34,37,-23,28,55,-38,32,33,16,29,21,-13,59,-49,-30,27,-15,-41,7,58,-47,3,-20,-8,-14,19,2,-11,-12,5,-45,-56,-6,10,50,52,22,-44,-57,42,35,48,25,-46,18,-39,4,-40,-54,53,-9,36,43,-24,-17,1
15,28,6,-37,23,-3,42,-53,44,-59,-32,-27,31,54,-1,-48,-41,36,-25,-30,-47,24,-5,-22,19,55,12,-2,-51,20,-13,11,46,-50,57,-18,4,49,45,-56,17,-7,52,-9,-39,-33,21,16,-38,34,29,-43,8,-14,-26,40,-35,-60,10,58
-43,-45,-55,30,-60,28,-46,-34,27,-39,17,-42,-41,-51,-19,-49,-11,-25,15,-33,26,-57,-47,-32,18,-21,-9,-6,58,-4,44,24,20,8,48,-37,36,59,10,53,13,12,1,-31,2,7,23,-35,16,-56,14,-54,-40,52,3,50,22,-29,-38,5
